Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=H6OmgXi1C-I&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
49,,@Nabraska49,06/10/23 20:28:34,0,no,no,It would be interesting to see see a model of the universe that assumed that time or space time is released from matter by black holes and that time is attracted to matter and becomes matter and then matter is attracted to matter becoming so massive that it becomes a black hole or it is drawn into a black hole only to be released back into the universe as time once again .. and if you assume that time rushing into matter has the side effect of what we call gravity. So if you feel like you are being attracted to the earth it is more like you are being pushed onto the earth like standing under a water fall . The universe is like a huge water tank full of water and matter is like tiny holes in that tank and the black holes are like the pumps pumping water back into the tank and like the water going down a bathtub drain you get the spiral you get the same with the solar systems and galaxies. The more time that is released from matter in the black holes you get an expanding universe and once a black hole runs low on fuel or matter it would probably explode and as mass absorbed time the universe would be contracting… until the time is converted back into matter creating a lot of matter that accumulates to the point that it becomes a black hole again and it starts all over again . I call this the universal Spencer theory.. all we need now is some very clever people to see that time is matter and energy and everything and to make a model based on this concept work .,view comment
50,,@nerdlife206,10/10/23 03:46:48,0,no,no,"13:30 what if SMBHs help solve the issue of too few satellite galaxies (by creating a true ""center"" for the galaxy)",view comment
51,,@mupsoftaren,15/10/23 04:37:04,0,no,no,"Regarding 5:30, and perhaps you mention this later, but what if our galaxies are micro galaxies? The ""true galaxies"" are the bands or  network of galaxies, and over these there are the clusters of galaxy clusters.
Would also explain dark energy as simply being the incomprehensible distant gravitational pull of super-clusters competing around us ""for us"" and dragging us apart.

Matter always sinks into its place on the mat of spacetime, perpetually, stretching the fabric in between. Which then stretches exponentially.

The observable universe is only the event horizon of our gravitational sinkhole, just going down without end for eternity.

It also explains how satellites have a stable orbit, they sink into their own endless gravitational well as fast as the thing they orbit pulls them which counteracts the gravitational 'sinking' of thr satellite.

What I'm trying to say is that mass is only internally stable. It is dynamically ""increasing"" all the time, but this only manifests on the scale that is in-between galaxy clusters. And it is how masses 'pull' at all: things only attract each-other because they're inside each other's gravitational sinkhole, it's also why gravity expands, while it ""reaches out"" it also sinks deeper.

This would also mean that black holes travel faster and faster into the future, and so do we. And this would mean the space in-between clusters that is being stretched is temporally slowing down—because it experiences negative mass by being stretched in the reverse way that black holes increase in mass.",view comment
52,,@thegorbagelord5434,16/10/23 16:24:08,0,no,no,"I've asked this elsewhere just recently. I apologize in advance, I am not smart, just throwing random thoughts without....thought. 
Couldn't dark matter be antigravity particles(?) But because of whatever reason currently unknown, antigravity breaks down or compresses everything to the point it breaks our understanding of physics, ect...
Or is it affecting another unknown factor that throws our equations off or are missing or simply cannot perceive at our stage?

Could it also be an infinitely fluctuating gravity wave going from +to- randomly?",view comment
53,,@SamuSamuWa,19/10/23 05:50:50,0,no,no,"Would these ""invisible""  satellites create gravitational lensing that could either prove or disprove their existence?",view comment
54,,@peters616,19/10/23 18:09:35,0,no,no,"After watching an interview with Dr. Kroupa on why dark matter cannot exist, at least in massive halos surrounding galaxies, I took a look at his 2012 paper, The Dark Matter Crisis: Falsification of the Current Standard Model of Cosmology.  He found interactions between galaxies preclude the presence of a dark matter halo, which, if present would have a friction-like effect that would slow visible matters interaction, but that effect was not observed at all.  According to Dr. Kroupa, DM halos have been falsified to a 5 signma confidence.  I'm not sure if any of these proposed modifications to DM you mention in the video address that falsification, or you have some other reason to doubt Dr. Kroupa's work on this subject, but if so I would like to hear it.  He believes that Dr. Milgrom's MOND is a better explanation for the rotation of galaxies.  There are problems with MOND, such as gravitational lensing and bullet clusters, but I've seen some efforts to harmonize those observations with a version of MOND.  For one thing, bullet clusters may be explainable if there is baryonic matter like dust and black holes, than we just can't see (something like an additional 50 percent matter) under MOND without the need for any dark matter.  But this video seems to side-step the issues raised by Dr. Koupa and only focuses on the more recent problems raised with DM.",view comment
55,,@Punkwart,25/10/23 14:32:44,0,no,no,Dark matter matters!,view comment
56,,@nomernomznomz6015,07/11/23 16:05:15,0,no,no,"Anyone else getting the feeling dark matter in general is just an answer of ""convenience"" to a mass problem??? The more I look into to dark matter the more sus it becomes.",view comment
57,,@rogerrantz2024,09/11/23 05:56:50,0,no,no,Is there a temperature change the closer you get to a black hole?,view comment
58,,@davidshareefChTPhD,12/11/23 08:21:25,0,no,no,They can't figure out dark matter because it's not matter it's literally consciousness??,view comment
59,,@kricketflyd111,13/11/23 22:49:26,0,no,no,Dark matter/energy is know and documented.,view comment
60,,@Sauron191,16/11/23 12:53:06,0,no,no,"Matt, can you answer me this question please. When considering our sun is a G-Type main sequence star with an Oort Cloud of a given scale, volume and mass, would it be fair to theorise that at least most of all the other G-type stars within our galaxy would have one too? (And possibly consider a vast majority of stars of any type would have also) Is all this extra mass (which I’d presume to be only an extremely small fraction of what’s needed to dismiss the presence of dark matter given the effects observed in galactic rotation curves).. But given the predicted volume of space occupied by a given Oort could this would make the volume of ‘empty space’ as it were between stars would be vastly reduced. IF we considered a given stars volume in space to ‘end’ at the outer surface of its Oort Cloud, meaning that the individual masses of stars (Including any orbiting planets, possible asteroid & Kyper belts and its Oort Cloud etc) and combine all that mass would that not ‘even’ it out a bit more? 

Also when moving into the centre of a galaxy stars become more concentrated, gravitational effects on each other are bigger etc could factors such as the extreme heat, radiation etc turn these inner stars hypothetical Oort clouds into gas which then gets thrown out into the outer arms of our spiral galaxy by centrifugal interactions (meaning the heavier stars get pulled in by the intense gravity at the core, occupying the space and the lighter gas being ejected to settle down in the outer arms) .. Could this extra matter between all the billions of stars have an effect on what we see? Does Astro physics, galaxy rotation behaviour take this into account? I’m 100% sure you all do .. Could you possibly explain your predictions/theories on that? For example how much mass does billions of Oort clouds add to the combined mass of a galaxy and if it negates (If any) a given calculated mass presence needed by dark matter.",view comment
61,,@VideoFunForAll,17/11/23 20:42:00,0,no,no,"When is cosmology science going to stop inventing new things to make the their pet theories fit?   Dark matter, dark energy, what's next?  Perhaps next they should postulate invisible pink matter that cannot be seen or measured (but is surely pink) which, super surprisingly, makes everything fit with their theories.  It will be another crown on cosmology! /s",view comment
62,,@witwisniewski2280,18/11/23 22:01:05,0,no,no,"What about the effects of collisions - are they also simulated? Collisions are not rare and at present, a history of collisions is typical. When galaxies collide, the balances of different forms of matter can be altered, and the aftermath will have each matter spatially distributed differently than before, so how can we attribute our observations of the resulting jumble to a particular effect? We are observing the progress to a new steady-like state after galaxy evolution was disrupted by collision.",view comment
63,,@supersasquatch,20/11/23 22:18:53,0,no,no,The best show to binge watch while high in acid,view comment
64,,@davejoseph5615,21/11/23 21:48:22,0,no,no,Rather than admit that we have no freaking clue what is happening -- let's invent a magical type of energy and a magical type of matter -- and say that 95% of the universe is magical stuff.,view comment
65,,@PlanetXMysteries-pj9nm,23/11/23 11:45:04,0,no,no,"I was born with many difficulties in my life. Although I am not fully educated, I have a strong love for science and the universe. Thank you for bringing it to me. Love you",view comment
66,,@eytansuchard8640,24/11/23 17:43:06,0,no,no,"There is a model in which energy is described by non-geodesic accelerations of scalar fields. The first such scalar field is a Geroch time function. It is used to describe the electromagnetic field and concludes that not only the energy of the electric field generates gravity but also it's divergence does. The acceleration is an unusual Reeb Class vector, not the ordinary Reeb vector. There is an offer of how the generalize the theory to other force fields. The energy of the electric field is stored in a weak acceleration field, 8.61 cm/sec^2 for 1000000 volts/1mm but due to charge gravity, it is lower, 4.305cm/sec^2. The outcome is a surprise, charge itself generates gravity and anti-gravity, (-,+)5.802135 *10^9 Kg/Coulomb. Charge is coupled with a non geodesic bivector but the divergence of the energy momentum tensor does vanish. This cannot be used in a high voltage capacitor to generate a Hermann Bondi inertial dipole due to the dielectric layer's anti-alignment of induced dipoles. There must be a solution, however, that will reach a breakthrough propulsion technology. Positively charged gas and dust can account for part of the Dark Matter effect and intergalactic electrons can account for part of the Dark Energy effect. Please see ""Electro-gravity via geometric chronon field and on the origin of mass"" in ResearchGate. It is far more correct than the peer reviewed paper.",view comment
67,,@JKDVIPER,25/11/23 19:16:46,0,no,no,"You’d think in a modern world where anything you say can be pulled up, documented, and acted on. Yet when I leave these ideas, they go into the leftover pile. ??I’ll still try.",view comment
68,,@JKDVIPER,25/11/23 19:21:29,0,no,no,"We don’t need DARK MATTER if a galaxy is all FORCE. Which as you know, is energy, which by the equivalence principles is the same. Energy not mass. If a hurricane or tornado can be mustered up by mere air, how much force would a SUPER MASSIVE BLACK HOLE and surrounding gaseous stars swirling around a common center like Sagittarius A STAR. Heat always travels from a warmer substance to a colder one. That’s the law. A hot object will heat a cold one. If the cold one is big enough, it will simply rob the heat instantly. If it’s slow, it will radiate and conduct if it’s touching, and convection if there’s a stark contrast in temperatures. What holds the galaxy together isn’t extra mass, it’s FORCE from energized stars force circling the black hole at our center. This completely gets rid of any need for HIDDEN MASS. Now, I’m sure there are condensate materials that give off no visible light waves or rays. So there may be some extra mass unaccounted for. But the true reason it doesn’t fly apart, is that IT IS A STORM. And it’s ok, we still need you guys to keep grinding out math. But sometimes the math lies. Like a singularity and infinite density. All that means is ALL POSSIBLE FUTURES POINT TO THE BIG DENSE MASS. It stops time and locks out empty space that belongs in a cores volume. Expansion by displacement. Each mass is a GROWTH that must be gone around. Creating gravity and blowing out the edge. If we sink a beach ball into a pool representing SPACE TIME and MATTER. Masses swell the greater volume if space. When we began with the BIG BANG we were hot and dense. Now we have all this stuff that TAKES UP SPACE. The universe has to grow as far as it needs to equal all the mass we find out there! However much matter we contain in our universe, the universe has to grow THAT MUCH to even it out. All of the matter we see in deep space like 200 billion light years and more, is in the past. We might be seeing it now, because it’s light is finally reaching us. But it could be gone. Like a smoke screen carcass of what used to be. We’re on such a microcosm point of view, that things that happen instantly on the MACRO SCALE appear to us as OBECTS still there. When in reality we know different.”",view comment
69,,@TheKamilkrawczak,29/11/23 00:47:45,0,no,no,I think dark matter is 4dimensional organism body powered by 3dimensional power sources. Black holes are 3d energy to 4d converters and pumps. In my opinion.,view comment
70,,@kleetus88,30/11/23 16:24:25,1,no,no,"you lost me at computer simulations or models. Garbage in, garbage out",view comment
71,,@danielz6781,11/12/23 06:21:45,0,no,no,Has anybody ever thought that the problems of observed gravity vs predicted gravity might just be caused by an unknown property of gravity that is only apparent on large scales. Like a sort of resonance or self inductance where the effect of gravity is governed by more than just the amount of stuff there is. After all we still dont really understand the origin of gravity. If it turns out that gravity emerges from the interaction between matter and space over time then that would mean there are at least two variables that can influence the gravity that exists in a region of space,view comment
72,,@chronosschiron,12/12/23 09:56:08,0,no,no,except super symmetry doesnt work for other reasons,view comment
73,,@chronosschiron,12/12/23 09:59:20,0,no,no,"here is a thought
what if its not just one particle?",view comment
74,,@colbyr7811,12/12/23 18:35:47,0,no,no,"What if the big bang was the annihilation of all the matter + antimatter in the universe, and all the matter that was left over was the 1 in a billion regular matter atoms.. an explosion of a billion times more mass than our entire universe. Big ass bang theory.",view comment
75,,@lucasbrelivet5238,18/12/23 08:45:58,0,no,no,"WDM, or when the abbreviation is longer to say than the original.",view comment
76,,@gzonus,26/12/23 09:09:36,0,no,no,"What if baryonic matter is born out of dark matter ? A galaxy would be like an egg, the yolk is the baryonic matter nourished by the albumen, the dark matter. Doesn't sound scientific I know but many things are born out of an egg.",view comment
77,,@richardclowes7428,29/12/23 11:52:46,0,no,no,"I can't help thinking that we're looking for something that isn't actually there, not in our field of physical existence at least.  Matter is phased, on and off, like a very fast strobe light, but instead of just simply on and off, there is one ""on"" (our reality) and multiple ""offs"".",view comment
78,,@SirMartyPantz,30/12/23 17:49:42,0,no,no,Wow! The Big Bang . . . . . what a difference a few weeks make huh? :D,view comment
79,,@annasilviamarenco578,02/01/24 22:48:05,0,no,no,"A very new idea for understanding the Nature of the Dark Particle:
A webinar which explains it: 
https://www.youtube.com/watch?v=P-p9rYiekUo&t=15s",view comment
80,,@peterolbrisch8970,03/01/24 11:43:51,0,no,no,"I used to make models as a kid. I had all the mgm monsters, wolf man, Dracula, Frankenstein, but I don't know what happened to the invisible man, I can't seem to find it anywhere.",view comment
81,,@echoecho3155,09/01/24 14:56:48,0,no,no,"Physics in the 19th Century: ""Mercury's orbit doesn't behave according to our models. In order for the models to work, another planet must be located between Mercury and the sun.""

Physics in the 20th Century: ""Wait, actually we were wrong and the universe is far more complex than we imagined. We've refined the models to better fit the actual data.""

Physics in the 21st Century: ""Galaxies and light don't behave according to our models. In order for the models to work, there must be vast quantities of undetectable matter all across the universe...""

Gee, wonder how this story ends.",view comment
82,,@andibowe6890,09/01/24 18:05:50,0,no,no,"There is no Dark Matter. The Soul of this Uni verse is awake & aware. She is not just a Void or empty space but Consciousness some call akashic records but She is Divine Mother, the??Receptive, in whom the Creator Son danced and sang all beings into form. A Big Song not a Big Bang!;I remember how pure Light Love Music danced thru me as I watched outside of time as symphonies popped planets & stars & galaxies & nebulae & every other living being into me until the Song was complete & it was Good!",view comment
83,,@m3talHalide-rt2fz,15/01/24 00:41:21,0,no,no,"since know I data and information, not physics, i try to reverse engineer observed behavior for function, then look for other implications. what if the plank limits are different for dark matter? some accepted constants are obviously unique to regular matter - if different leads to the lack of observed interaction, what other obs does physics predict when we start looking at just the fundamentals of interaction? I wondered if dark matter states serve like a semi-persistent caching layer - if regular matter is data in memory, directly processed in realtime, are there more layers that govern the interactions of dm? assuming its wave functions collapse - and not trying to articulate deterministic behavior of a true RNG.",view comment
84,,@TheArtofFugue,21/01/24 22:34:16,0,no,no,Yea! We do!,view comment
85,,@TheArtofFugue,21/01/24 22:35:02,1,no,no,We need revised models on almost everything. Dogmatism runs deep in science (as a post doc) as I’ve recently realized.,view comment
86,,@ElGatoPardo693,25/01/24 15:48:01,0,no,no,It doesn't really matter,view comment
87,,@sewoh100,28/01/24 21:54:51,0,no,no,"Couldn't dark matter just be a theoretical consequence on other underlying factors in the same way gravity only exists because of space-time distortion? Like, we describe light as slowing down when moving through a fluid, but thats not what actually is happening. Like, if dark matter wasn't real then that else would explain what is happening?",view comment
88,,@xzysyndrome,03/02/24 05:06:14,0,no,no,"Like we need a new Super String model. Sometimes a neat idea is just that....a neat Idea. Imagine dumping millions of dollars into a new black hole? How many Physicists would lose funding admitting Super String is the greatest blunder in Physics in our time after a life of making a career out of it? Forget all that...Enter ""Dark Matter""",view comment
89,,@edwardlewis1963,10/02/24 02:01:37,1,no,no,"Is this the key to dark matter?

No it is not.",view comment
90,,@FrankPlacebo,12/02/24 10:15:47,0,no,no,Were we satisfied with our old Dark Matter Model?,view comment
