Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=6etTERFUlUI&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
15,,@johnt.inscrutable1545,06/03/24 02:59:24,0,no,no,"But if we limit ourselves to only “what we can see” is that it hasn’t been that long since we couldn’t see most of what we can see now. This is true at both the macro and micro levels. The only reasonable answer is that @we don’t know” “yet”. And the n we must pursue all arguments that logically explains what we observe/experience. Our tools are extensions of our senses allowing us to see or experience things we couldn’t see or experience before.

I think it’s too soon to say one thing or another is “absurd”. I haven’t seen anything that refutes dark matter to a very high degree and also offers an alternative explanation. Of course, I’ve not seen anything that convinces me that dark matter does exist. We will evolve experiments that will lead us one way or another. 

Thoughts on keeping an open mind?",view comment
16,,@crimenbs3588,07/03/24 13:40:24,1,no,no,no front but your german is kinda bad great video thought!,view comment
17,,@MrJurgis14,07/03/24 17:25:38,0,no,no,00:42 you are talking about Apennines. The Alps are up in the north..,view comment
18,,@amstatistic5603,07/03/24 22:03:14,4,no,no,Any update? Did they find something?,view comment
19,,@RedWordsFirst,07/03/24 23:25:49,0,no,no,You’re such a brilliant teacher. World class. Thank you.,view comment
20,,@PHAD-rf3oe,08/03/24 14:11:45,0,no,no,4:15 Your German pronounciation is terrible! **cringe**,view comment
21,,@PHAD-rf3oe,08/03/24 14:20:10,0,no,no,"4:30 If the constant motion of stars in the Andromeda galaxy is a motion of a viscous accretion disk vortex around the center black hole of the galaxy, then dark matter would be the gravity of all objects in the galaxy alligned at the centerpoint of gravity of that galaxy.",view comment
22,,@baroiall9968,08/03/24 18:11:45,0,no,no,"I have a theory, maybe the dark matter effect is just Blackholes, which already sucked up everything around its surroundings and thus has nothing to suck, thus its invisibility.",view comment
23,,@panzerblitz2140,08/03/24 18:25:00,0,no,no,I'm an astrophysicist and I have concrete evidence that the universe is supported on the backs of three giant cosmic turtles.. which explains the dark matter... and you can't see the turtles because the universe is on the backs of them... duhh.. Anyone who questions this basic fact is hereby excommunicated from the monkey communities of Earth. Einstein's math scribblings explain everything and those of you don't understand math scribblings are hopeless lowlifes,view comment
24,,@HerrGreencoat,08/03/24 18:59:14,0,no,no,"Ah yes, Dunkle Mateearee. So close but so far.",view comment
25,,@wesleyberg686,09/03/24 15:46:31,0,no,no,Veritassium why do the other tests not identify the decrease in dark matter? The list of tests you presented at the start?,view comment
26,,@swampgod8244,09/03/24 17:29:20,0,no,no,They’re looking for dark matter and they don’t see it out in space?? if they find “dark matter” isn’t dark matter the absence of light? Dark matter is where the sun doesn’t shine.,view comment
27,,@jakublizon6375,09/03/24 23:04:55,0,no,no,It's not MOND. It's just difficult to solve.,view comment
28,,@finhas8865,10/03/24 07:43:31,0,no,no,"With all those money and effort, sooner or later, they'll bound to find it...

Even if it doesn't exist",view comment
29,,@michaelgreibich2078,10/03/24 07:52:38,0,no,no,my god you botched the 'dunkle materie' pronounciation sooooo hard,view comment
30,,@grahamorandazzo5090,10/03/24 15:15:32,0,no,no,There is no gravity just density and buoyancy.,view comment
31,,@lpc9929,10/03/24 19:43:20,0,no,no,Dark matter the the bacteria,view comment
32,,@stevendavis8636,11/03/24 07:12:38,1,no,no,Dark matter is an embarrassment to science.  Why not just say we don't know why he universe is the way it is.  Dark energy is another postulate without any convincing evidence.  Our models have to be incomplete.  Why not do some real physics again instead of going down the rabbit hole of String theory.,view comment
33,,@dasstigma,11/03/24 09:10:41,0,no,no,"Fyi:
4:15 ""Dunkle Materie"" is just ""Dark Matter"" in German.",view comment
34,,@katzeghg1548,12/03/24 16:11:38,0,no,no,"funny, hearing ""dunkle Materie"" as a German ??",view comment
35,,@fikretonderbudakin2643,14/03/24 19:33:53,0,no,no,G: GRAV?TAT?ONAL CONSTANT ?S NOT ACTUALY CONSTANT.  G=(r^a).G'                 r:galagtic radius. G' real graviational constant. a: real constant,view comment
36,,@dannythompson1948,15/03/24 11:28:48,0,no,no,"Seems to me that we don't even know what dark matter is, let alone how to detect it... I wanna hear about the sensors themselves. How do you calibrate something to detect the unknown?",view comment
37,,@UndergroundIndigenousPrimate,16/03/24 03:46:35,0,no,no,Maybe there`s 5x times more Black Holes in the arms of the Milky Way than we can see. You know of course they`re invisible unless they`re eating.,view comment
38,,@daxramdac7194,16/03/24 18:52:01,0,no,no,"Great video! I do have a question though about MOND. So I get the idea behind the approach, but why are they modifying Newtonian gravity? If general relativity is our current best model of gravity, wouldnt it make more sense to modify GR? Im sure theres a reasonable explanation for this, I'm just a little confused on that.",view comment
39,,@rehakmate,16/03/24 23:05:41,0,no,no,0:42 There is no Alps in the middle of Italy,view comment
40,,@solomoncheifer6327,17/03/24 10:15:04,0,no,no,"Some scientists: It is foolish to invoke the ""god of the gaps"" to explain what science can't.

Also those scientists: 85% of the universe is dark matter",view comment
41,,@JosephPeters-yg8eh,18/03/24 03:49:46,0,no,no,Dark matter is just unnamed compound.??,view comment
42,,@thomast7748,18/03/24 06:43:27,0,no,no,"Could dark matter regroup layers of different types of matters ? If not, how do scientist know it ? Maybe some layers don't react at all. Maybe there is an infinite number of layers ?",view comment
43,,@midasproductions.592,18/03/24 21:29:03,0,no,no,So dark matter is just space wind?,view comment
44,,@oktalstudio,19/03/24 01:27:15,0,no,no,11:59 Co(s)mic Sans detected,view comment
45,,@ciarandevine8490,19/03/24 06:51:31,0,no,no,"Search no longer, Dark Matter and Dark Energy are Consciousness. 
The entire multiverse is conscious. 
??",view comment
46,,@emilrademeyer7925,19/03/24 09:06:13,0,no,no,Is there an update on this?,view comment
47,,@maximilliancunningham6091,19/03/24 11:02:17,0,no,no,"1) Invent an imaginary unseen entity
2) Spend millions,  and spare no effort to try and prove it.  MAGA science at it's finest.",view comment
48,,@EddyWatson-gx6id,19/03/24 13:51:23,0,no,no,"""Anytime an astrophysicist puts the word dark in front of something it means we have no idea what we're talking about""   -Neil DeGrasse Tyson",view comment
49,,@markhuru,19/03/24 14:10:44,0,no,no,Dark matter is nothing more the star exhaust…,view comment
50,,@Vastin,19/03/24 20:19:55,0,no,no,"Ah, it would be cool to detect dark matter, but at this point I think the chances seem very slim. Its parameters have become too complex and several of the more logical candidates dismissed. We can always posit another higher-energy/mass candidate with ever more elusive parameters, but that approach quickly becomes unproductive is it moves into realms that are simply not provable by any reasonable method, unless you have some VERY convincing theory behind why it should exist in those realms.",view comment
51,,@MrMusikaroots,20/03/24 03:23:11,0,no,no,Looked like he spun it faster on purpose the second time. Not a good example,view comment
52,,@lanwickum,20/03/24 05:22:29,0,no,no,They will see something and likely verify our speed through the galaxy is effected by these impacts.  I do not believe dark matter exists.  Just my 2 cents.,view comment
53,,@Lobster-Wrestler,20/03/24 05:42:00,0,no,no,"I have a theory that these scientists are just smart enough to convince everyone else they know what they’re talking about. Then they get millions in grants to build a big metal can to look for “invisible particles that don’t interact with anything”. Gravity is because it do. Don’t worry about it. Also, dr. wheelchair is the biggest psyop ever. Dude never even got a voice update. There’s AI TikTok’s with better audio quality than “the smartest guy of the 20th century”. Alright. I’m done. Gotta lay off the sour patch kids marijuana.",view comment
54,,@adriantcullysover4640,21/03/24 05:44:47,1,no,no,And someone said dolphins and octopuses are the smartest species on earth.,view comment
55,,@Levi-tk1kp,21/03/24 09:56:54,1,no,no,Derek in a Suit??,view comment
56,,@RespecterAlexander,21/03/24 13:34:36,1,no,no,What a great Veritasium video!,view comment
57,,@reubenpelham5735,21/03/24 16:39:49,1,no,no,Dark matter is just a bad theory.  Science trying to explain things they do not understand.,view comment
58,,@ILoveBluePeople,22/03/24 10:38:41,0,no,no,Looking at advancements in AI... Id say give it a few years and many mysteries will be solved,view comment
59,,@BaronyDuvet84,22/03/24 11:04:27,0,no,no,6:07 that laugh is amazing Derek,view comment
60,,@user-ym4gp2wy8w,22/03/24 14:35:05,0,no,no,"Dude, you can't zoom in the middle of Italy and say 'under the Italian Alps' those are not the Alps....",view comment
61,,@LTono-iu9mg,22/03/24 16:59:45,0,no,no,"Sir, those are not the Alps",view comment
62,,@JacquesBlouin,24/03/24 14:57:45,0,no,no,Could it be that dark matter owes its existence to a calculation method that is not representative of the real gravitational behavior of a disk?,view comment
63,,@JacquesBlouin,24/03/24 15:03:00,0,no,no,"Current calculation models calculate the rotation speeds of stars by including a dark matter halo or by modifying Newton's law. Galaxies are disks of visible matter, not spheres.",view comment
64,,@Guywiththetypewriter,24/03/24 22:17:22,0,no,no,"""We either invoke something we cant see or you just day the universe is what we see and modifying the laws of physics to explain it""

As an aerospace engineer, that really annoys me. And I think our cousins in the Science part of STEM have really lost the way when it comes to the scientific method.

We try explaining it with spooky matter, we try explaining it with new wacky physics.... 

Why haven't we tried explaining it with ""maybe the measurement method is flawed""

Where is the ""what we are seeing is distorted"" option.

We have never, in our history  observed the universe from outside the sphere of influence of our solar system.

If one looked through frosted glass all of our life and decided how the world works via that cloudy view, we would be ridiculously off the mark of reality...

How many of these hail mary super ridiculous theories would fall apart if we just took the simplest explanation... ""we are wrong about how light works / travels"".

In engineering we are willing to admit the bare basics could be radically different based on enviroment all the time...

What's the problem with saying that maybe, just maybe, the galaxies ""spinning too fast"" out there are actually spinning normally, but there is just some optical illusion with how light travels from there to here that distorts in just the right way to make it look like its spinning faster? 

We base all our wacky observations on assuming we know how light works 100%, but yet we've had dozens of ""this doesn't make sense assuming what we are seeing is right"" moments that'd all be more easily explainable if light itself was the culprit of the weird observations... it honestly baffles me how barely anyone in academia and science questions it ??",view comment
65,,@warpig4942,26/03/24 01:05:53,0,no,no,"This is my allegory concerning dark matter.....

I say: ""2+2=6""
You say: ""No, that doesn't work""
I say: ""Yes it does because there is a ""dark number"" in there that cannot be observed.""
You say: ""Dark number? What?""
I say: ""The dark number has to be in there or the math doesn't work"".
The logical, reasonable  response to that is: ""Then your original premise is wrong, better work on a new premise.""
Modern scientists response is: ""Oh, yeah, dark numbers, makes perfect sense, 2+2=6""",view comment
66,,@Xogroroth666,26/03/24 09:53:45,0,no,no,"Dark Energy/Dark Matter.
All began from a CHEAT by Fritz Zwicky, who had made a universe model ... that just did not work.
Thus, he invented this cheat, to make it work.

And now, everyone is looking for an inexistent thing, that arose from a cheat ... .

AAAAAH, ""Science"" they call it.
IDIOCY, I call that!!!

Look at what nonsense we are given by ""science"".
50% is BS (Be it altered data ""for the sake of Economy"" (Think of that fella with the lead idea, that stupidified every person on the planet), the ""mishaps"" everywhere which could have easily been prevented, the list goes on, and on, and on, and on, and on ... into infinity.
Yet, learn?, we do not.

""We are so intelligent."" we keep lying to ourselves.
Well, ask yourself this:
Does a truly intelligent being do these things?

You know the answer.
It''s ""NOPE!!!

And that then, says, empirically, how intelligent we are.

It's like Google/Bing/YouTube and other search platform AI:
ABSENT Intelligence.
Fact.",view comment
67,,@Oleksa-Derevianchenko,26/03/24 12:43:18,0,no,no,"Sooo, was there any progress in during the nearly 21 months that have passed since the publication of this video?",view comment
68,,@davidknapp5224,27/03/24 01:46:59,0,no,no,"If I were Mother nature I'd use gravitational dark energy and entropy to create dark matter, and use dark matter and entropy to create regular matter, add the electro weak force and voila, chemistry. All this is made of and is floating in what we call gravity. Gravity seems weak because it was invested in dark and light matter. Prove me wrong, and I'll buy the ????",view comment
69,,@newton21989,27/03/24 05:44:55,0,no,no,Well? What did we find out?,view comment
70,,@xyz-yb6ep,27/03/24 10:11:14,0,no,no,Peak in june low in november... And nobody sees corelation with the seaasons?,view comment
71,,@jlee8611,27/03/24 19:00:58,0,no,no,The only dark matter we will discover is in the heads of these scientists wasting the worlds resources and time looking for something that never existed.,view comment
72,,@scottjohnstone6204,30/03/24 12:54:14,0,no,no,"It infuriates me that there may be questions we can't ever answer, how dare information elude us!",view comment
73,,@ElGrandeIngenio,01/04/24 05:35:26,0,no,no,"please, PLEASE check either google translate or a translation service for the german pronounciation, ""dunkle Materie"" makes the american pronounciation of Volkswagen sound great in comparison",view comment
74,,@tobiaskarl4939,01/04/24 10:29:23,0,no,no,Where are all these physicists otherwise supposed to work? It's a nice job creation scheme. ??,view comment
75,,@exxodas,01/04/24 19:23:04,1,no,no,Dark matter is complete BS. The fundamental understanding of gravity is wrong in the galactic scale.,view comment
76,,@1997CARDSxx,04/04/24 03:37:13,0,no,no,I thought it said an absurd search for Darth Vader… I’m utterly disappointed ??,view comment
77,,@judetaylor556,04/04/24 18:13:51,0,no,no,Who has the results?,view comment
78,,@user-vr7ky3vg4o,05/04/24 01:37:20,0,no,no,"Dark matter is just a force waveform a repulsive force opposite to gravitation of course they did not find any Dark matter in that cave they have done the same experiment many times deep down in caves before and never find any dark matter that is just a waist of money
Dark matter is not a particle it is a repulsive waveform force",view comment
79,,@stelthFS,05/04/24 07:47:35,0,no,no,"Dunkle Materie. Lol, that's certainly one way to pronounce it.",view comment
80,,@Krackonis,05/04/24 11:38:58,1,no,no,"If I told my professor my theory had to be right so there must be invisible stuff to make up the difference, I would rightfully be kicked out of my course.",view comment
81,,@RaulLepsa,05/04/24 16:06:13,1,no,no,"Where are the results?
""As of August 2022, the SABRE experiment is expected to be constructed underground in SUPL during the last months of 2022, with data collection beginning in 2023""",view comment
82,,@mrhassell,05/04/24 18:09:53,0,no,no,"Remove the Big Bang theory and dark matter, dark energy evaporate. QE and QFT provide a far better explanation for how everything came to be.",view comment
83,,@whattheshit4936,05/04/24 19:12:47,0,no,no,"Me: hot take, but what if dark matter is a red herring and it’s grav-

Video: but what if gravity?

Me: AYOOOOO",view comment
84,,@Lightmaker5,06/04/24 10:44:08,0,no,no,"I already found full proof. I'm the only scientist who made it. I've seen other worlds. I wonder if it is good knowing it all myself. But you will feel like you're in limbo not a part of anything and everything at the same time. I did find that very thing every scientist dreams of. I can share my knowledge but not my mind to understand all this. And I tried this before. They can't grasp it. Some did understand but not all of it. My brain has a greater potential because I solved problems for over 20 years. And not small problems, the most difficult in the world. It was my ambition to surpass the world. I did. But this is what it takes. They'll never surpass me.",view comment
85,,@ivanlapko4560,06/04/24 20:29:06,0,no,no,cap,view comment
86,,@xiaojingli9478,07/04/24 21:48:57,1,no,no,I never knew how insane science?? could get until I started watching your videos.,view comment
87,,@srujal1,08/04/24 06:24:36,0,no,no,Where are you? Are you in Ballarat?,view comment
88,,@PopeLando,09/04/24 07:23:53,0,no,no,"Quick geography note. The ""Italian Alps"" are the Alps, ie the same mountains that link Italy to France, Switzerland, Germany and Austria. The experiment is in the Apennines.",view comment
89,,@davideareias7876,09/04/24 16:32:24,3,no,no,Dark matter was just a devs quick fix,view comment
90,,@sumitpatel2228,10/04/24 06:24:51,0,no,no,How do I get ahold of ve. I have a few questions I need to clear up,view comment
91,,@Kemchho763,10/04/24 20:10:41,0,no,no,Please read Hindu scripture books. All the answers are there. Stop wasting your time.,view comment
92,,@aasimmons,11/04/24 16:30:15,0,no,no,"It always blows my mind how seemingly ""intelligent"" people can be so indoctrinated.  But then I remember that their intelligence is usually measured by the ones doing or participating in, the indoctrination.",view comment
93,,@mad_jelly,12/04/24 03:09:00,0,no,no,Can you please stop putting so much segments in your videos it’s so annoying getting that notification,view comment
94,,@giovannimeola9143,13/04/24 11:40:57,0,no,no,"Great video, but there a MISTAKE at 00:43 - These are not Alps, these are Apennines!!!",view comment
95,,@Nasdero,15/04/24 00:04:55,0,no,no,So 1 Year later any update on it?,view comment
96,,@demonmandanielfallows1906,15/04/24 09:21:01,0,no,no,Bros tyrna make it a movie,view comment
97,,@demonmandanielfallows1906,15/04/24 09:27:47,0,no,no,6:05 bros laugh was of terror,view comment
98,,@itzcoatl1180,16/04/24 01:07:11,0,no,no,Sorry for making u go underground to get probed! I meant to do that but more extensive!,view comment
99,,@Hey-wy3wb,18/04/24 09:44:45,0,no,no,Part 2?,view comment
100,,@SkyChildrenoftheW,19/04/24 12:37:37,0,no,no,"Lol thank you I found your channel recently and I have a physic dark matter presentation in which I already have Dama and some stuff, but now I‘m smarter, thanks :D",view comment
,,,,,,,,
