Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=zUhOL38346Y&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
11,,@perfectomprg,22/11/23 10:51:31,0,no,no,I feel we’re missing the elephant in the room that Dark Star was an awesome movie ??,view comment
12,,@JKDVIPER,23/11/23 14:06:05,0,no,no,"We don’t need DARK MATTER. I’ve got it. Galaxy’s stay together not from gravity alone. First off, we still cannot point to a wave, a vibe, a particle, anything to ascribe something substantive to what gravity is. I’ve heard theories, Einstein was probably the closest to reality of anybody. But even if we understand gravity, who says that’s the only thing holding it together? A SPACE STORM. Think about it. If atoms in gas here on earth can be so highly energized, as to cause a hurricane, a tornado, and that’s just hot and cold gas. Not very dense. Not much power when compared to higher pressure higher temperature matter in deep space. A cold dense center like a supermassive black hole surrounded by a gaseous star matter swirling around it sounds like a SPACE STORM to me. Our missing matter (MASS) hypothesized is really and truly ENERGY. Still equivalent. A storm produces FORCE. That galaxy holds together by thermodynamics.  That’s my idea. We don’t need EXTRA MASS when we have tons of uncounted ENERGY. That’s the missing link. A galaxy is a SPACE HURRICANE bud.”",view comment
13,,@JKDVIPER,23/11/23 14:14:08,0,no,no,"My second idea is this. Matter is probably causing the expansion. Displacement of empty space, (the cosmological constant) means space has to curve around objects. If we sink a beach ball or hundreds of them in a pool. It will raise the volume by displacement. Stars, especially black holes lock out empty space and stop time, if we freeze a piece of steak it saves it longer. TIME. Black holes cores are absolute zero. Time stops. That’s a cancer, a growth to space. A beach ball sunken in a pool. That would blow out our edge with trillions of galaxies possible.",view comment
14,,@JKDVIPER,23/11/23 14:19:26,0,no,no,"Gravity is problematic for us. It probably comes from the movements of our planet sun and galaxy. Those corkscrew actions we take. Even though we move around locally we are booking it way faster as a whole in our galaxy. That thing is flying at 1.3 million MPH. That means when we do a local movement like a circle around the sun? In actuality we’re covering WAY MORE GROUND than we think. So our little circular motions are stretched out over giant lengths of empty space.” Thats gravity. You’re in a car that’s going 70,000 MPH around a FLYING NUKE. ??so even if you manage to get off the planet with force from oxygen and hydrogen, you are still flying the same speed as the car. (EARTH) ????trying to understand gravity which might not even exist, is because we aren’t realizing, you can’t jump out a window on top of a couch, and then hop off at the last second. You’ll only kick the couch away. ??see my point? A big rig on the highway next to a Volkswagen bug will pull it in to itself from motion and displacement. Space does the same thing.",view comment
15,,@Kelly77784,23/11/23 20:33:10,0,no,no,"Dark Matter
the atom
the smallest particle
I believe the atom is mostly comprised of Dark Matter",view comment
16,,@frankkolmann4801,24/11/23 05:47:57,0,no,no,"Weeeell  According to Dr Neil Turoks theory dark matter is a Right Handed Neutrino. 
So no the Dark Matter theory proposed is false.
The light the JWST is seeing could well be from the Antiuniverse.
Photons are Photons in both the Universe and the Mirror Universe.",view comment
17,,@aldawgd,25/11/23 14:57:04,1,no,no,"Soooo dark matter does not interact with regular mark as stated beginning of video.  But to make a dark star the matter helps dark matter collapse into itself???   

We really need some better ideas for gravity, dark matter, and dark energy…",view comment
18,,@PlanetBuster552,25/11/23 15:09:50,0,no,no,"@pbsspacetime Can we use a “dark star”, if they are found, to finally determine what dark matter model is most likely to be correct? Maybe a dark star powered by the more massive WIMPs would be brighter than one powered by axions, for example.",view comment
19,,@amberj8827,26/11/23 19:46:01,0,no,no,Why do emission lines suggest a galaxy and absorption lines suggest a star? It seems like emission and absorption spectra could be observed from both. Isn't a galaxy filled with stars? Does it have something to so with the absorption of clouds and dust in a galaxy?,view comment
20,,@the40thstep,26/11/23 20:30:42,0,no,no,This sort of science is akin to a fantasy book writer. I'm surprised people get paid for making stuff up like these when the existence of dark matter or dark energy is still far from certain not to mention understood...,view comment
21,,@dougadams9419,27/11/23 01:40:16,0,no,no,NO!,view comment
22,,@csabaradi,29/11/23 20:16:10,0,no,no,"I don't know what were you experimenting with, but I don't like how you modified Matt's voice. He may talk slower, but that helps you to understand better what he is saying. Speeding it up changed his pitch, and sounds so artificial it is an uncanny valley for me",view comment
23,,@arthurs5099,30/11/23 18:35:07,0,no,no,"Or the universe isn’t isotropic. It baffles me that you keep looking for this ether stuff instead of redoing the maths. And btw 30+ authors on the front page is ludicrous, ever heard of et al. ?",view comment
24,,@greendragon0009,06/12/23 16:33:43,0,no,no,Hope your cold gets better.,view comment
25,,@Underestimated37,10/12/23 07:33:58,0,no,no,"I’ve always wondered if we’re missing stuff because of redshifting causing the light from objects to pass beyond the measurable spectrum, especially if the light was already on that end of the spectrum to begin with. Just feels like we may be missing something.",view comment
26,,@Lobsta-kw9pb,16/12/23 11:32:44,0,no,no,@Matt O'Dowd I don't agree with the assumption that the universe after it came into being started out as prestine hydrogen. Or from simple building blocks. I also dont conject that it was a bang at all. Just more like material pouring into a membrane that just happened to open for business through a one directional Enstein-Rosen Bridge. And in areas the mebrane cant support a lot of charged items (quarks etc) it collapses in on itself where the virtual particles and vacuum energy ground state cant float all that charge and grvaity wins out and the universes prolapses like a sea slug. Wouldnt it be fun ti find out that blackholes all go to the same place through some quirk of hugher dimensiknal manifolds.,view comment
27,,@user-vq8wt4qo9g,19/12/23 03:31:10,0,no,no,Why is ur voice so high-pitched,view comment
28,,@milosinclair4002,19/12/23 09:09:12,1,no,no,I’m so thankful I watched till the last second. I spent the whole episode wondering if I was going crazy or if Matt had really gone full deepfake. Deeply impressed and also shook.,view comment
29,,@einarcgulbrandsen7177,20/12/23 16:02:14,1,no,no,"Best PBS lines ever: ""SPACE IS SO BIG THAT WE RAN OUT OF COOL NAMES YEARS AGO""",view comment
30,,@Fisherman4200,25/12/23 09:02:15,0,no,no,There is no dark matter at all.,view comment
31,,@AdamosDad,26/12/23 11:14:57,0,no,no,"This early on, could it be anti-matter?",view comment
32,,@MarkTill-vt3ku,27/12/23 09:05:07,0,no,no,wow totally speculative,view comment
33,,@joalnith,28/12/23 02:05:24,0,no,no,Doesn't it kinda make sense that massive universes are so far away from us? If we are looking that far into the past then there was probably greater material density back then allowing for larger bodies to form in less time. At least that's what I'm thinking as an amateur.,view comment
34,,@jasperlit1345,28/12/23 12:27:59,0,no,no,no,view comment
35,,@dnacannotchange,29/12/23 03:03:23,0,no,no,....dum af.... Just the next Darwinism Stupid as crap,view comment
36,,@ghostbonestv,29/12/23 03:32:07,0,no,no,Excellent.,view comment
37,,@InssiAjaton,29/12/23 19:19:50,0,no,no,A weird thought…  Maybe the missing symmetry between matter and antimatter is explained by antimatter having been shot way back there!,view comment
38,,@timothykalamaros2954,30/12/23 02:52:31,0,no,no,Ever detected any dark matter at all? Or just speculation?,view comment
39,,@handsome_man69,31/12/23 01:03:38,0,no,no,"You are a very handsome man, and a good looking educationalist. Thankyou for explaining us about black holes and things",view comment
40,,@keyboardheroism,01/01/24 03:05:26,1,no,no,"How could it be made of something you have no understanding about? 
Tell me what is dark energy?... you can't explain it because it is a hypothesis with zero substance.",view comment
41,,@44hd59,01/01/24 10:49:24,1,no,no,Is it possible that space can’t pass through close parts from space to space from the frame of reference of matter and farther away parts can pass through each other wich would allow for 4 dimensional gravity to interact with more matter?,view comment
42,,@jdrmanmusiqking,02/01/24 23:42:32,0,no,no,Why does this video sound... Off? His voice is a little different,view comment
43,,@undercoveragent9889,04/01/24 16:29:45,0,no,no,"Now, tell us how reindeer actually _do_ fly. RIP science. SMDH.",view comment
44,,@616CC,06/01/24 09:28:49,0,no,no,"An educator? He barely understands what he is saying himself, never mind breaking it down for others to understand. To just follow what this guy is saying you need a high level understanding of the topic yourself. So no he’s an awful educator but I don’t think he’s trying to be one tbf",view comment
45,,@AnimeShinigami13,06/01/24 16:14:50,0,no,no,"Robo Bevis:  Heheh, he said meat. heheheheheh...",view comment
46,,@felixmikolai7375,07/01/24 00:16:08,0,no,no,you know the red dot means the cam is off,view comment
47,,@longjiang2005,07/01/24 11:21:53,0,no,no,"Mirror, mirror",view comment
48,,@brandonfenley8247,08/01/24 13:53:10,0,no,no,The theme song for this episode should have been Beck’s “Dark Star”.,view comment
49,,@kevinfidler6287,08/01/24 22:36:48,0,no,no,Imagine that life made of regular matter is extremely rare and that life made of 'dark matter' is what is actually common.,view comment
50,,@utopia2112,09/01/24 00:23:51,0,no,no,If dark matter eliminates (when reacting with other dark matter) fires that mean some of it is dark anti-matter?,view comment
51,,@cy4782,09/01/24 09:37:30,0,no,no,"Something slightly off on the playback speed. Slightly too fast and it is annoying. My settings are for “normal” speed, so it is definitely the video…any reason for this?",view comment
52,,@Cobbido,09/01/24 15:29:07,0,no,no,"Dark matter stars, also known as black holes...",view comment
53,,@TwoFoxGibbon,10/01/24 23:32:52,0,no,no,"I love these. We have no way to even detect dark matter, at best we have evidence for the shadows of it existing, but here we are wondering if JWST has discovered literal stars of dark matter. lol.",view comment
54,,@aagashjoelawrence938,11/01/24 12:32:12,0,no,no,I have a silly and crazy doubt that why earth is near the centre of universe(from we observe)? or light travelling from edges of distant galaxies formed billions of years ago reaching us from all directions similarly as like observer seeing it homogeneous from all directions? Why time arrow and light travel mysteriously in a right way for us to see it?,view comment
55,,@Subninja2012,12/01/24 05:03:37,1,no,no,No,view comment
56,,@BisexualPlagueDoctor,12/01/24 16:14:00,0,no,no,"Considering a major trait of dark matter is that it doesn’t interact with light ne hardly interacts with anything else, it seems quite odd for it to be able to become a star",view comment
57,,@BisexualPlagueDoctor,12/01/24 16:24:16,0,no,no,"The idea of dark matter self annihilation may be what we need to explain dark energy, the amount of matter is decreasing and the repulsive force is increasing, possible releasing some unique particle that can’t be observed but acts like a photon but with a charge of some sort, possibly being a type of charge that isn’t a magnetic charge, and just generally only acts as a weak repulsive force without breaking any known laws of physics, but merely adding to it",view comment
58,,@pavelolofinsky6772,15/01/24 16:35:11,0,no,no,"The only problem i see here , the distants is so grate thet this objects long gone...Ther fore you canot proof what you saing, all the conclusions you presentet is speculative...",view comment
59,,@MeeKtheOWL,18/01/24 22:00:45,0,no,no,Is a proton star possible? Anti-proton star?,view comment
60,,@Tiggersharrk,19/01/24 13:41:43,0,no,no,"What if they are not as big as they think they are,  but are simply warped by the long distance and effect of expanding space acting like a giant lens?",view comment
61,,@6DarkSeer,21/01/24 15:43:37,1,no,no,"Wonderful! Can those dark stars be counted as the first direct observation of the dark matter? If those gigantic red-shifted objects turn out to be single stars, but not galaxies, will it prove the dark matter's existence?",view comment
62,,@TurkishKS,21/01/24 19:22:32,1,no,no,"Newton formulated a theory of gravity.  It worked for all practical applications of the time.  It was simple, elegant, stupendously accurate, and was easily shown to be consistent under a variety of experimental conditions.  At much larger scales, it ceased to predict the effects of gravity adequately.  A new theory of gravity was required.

Einstein formulated an improved theory of gravity.  It works for all practical applications of our time.  It is more complicated, but still elegant, even more stupendously accurate, and is easily shown to be consistent under a much wider variety of experimental conditions.  It also manages to account for the inconsistencies of the previous theory at those much larger scales.  But at even greater scales, unimaginable scales, it ceases to predict the effects of gravity adequately...

I wonder what might be needed.  Is there some historical precedent we might look to?

Oh, I know:  a conjured exotic particle whose characteristics are without precedent, and whose existence can neither be verified nor disproved with any conceivable experiment or observation.  Oh, and those unprecedented characteristics, they conveniently account for the inconsistencies observed with this newest gravitational theory.

Dark matter in the form of WIMPs, like string theory, is at its core, hand-wavy pseudoscience, no matter how many scientists, papers, educators, and books you throw at it.  The general acceptance of the existence of dark matter by the scientific community because ""works at the solar system level, should be exactly the same at galactic scales, must be dark invisible blobs we can't see"" is embarrassing.",view comment
63,,@Walter-uy4or,23/01/24 02:26:22,0,no,no,Seems like the cart is before the horse.  We do not know dark matter exists.  How much sense does it make to pile guesses on top of guesses?,view comment
64,,@dansmith5901,23/01/24 03:38:24,0,no,no,"Think of the subliminal messaging the lovely Matt O'Dowd is. All he is trying to do is to make us think for ourselves which we've now done. However, something tells me Matt has become more listless and feels life to be more predictable and unexciting.",view comment
65,,@jaidynjanis9771,25/01/24 07:55:31,0,no,no,He said a “star powered by dark matter” and I’m already skeptical. Dark matter doesn’t interact with normal matter,view comment
66,,@WolfTheMadMan,29/01/24 17:49:59,1,no,no,"I cant be the only person who sees patterns between the subatomic, and macro levels. The best way I can explain is through uncertainty. We can't currently predict the position of subatomic particles, and likewise, you can't predict the future. Say I try to do a standing back flip in my living room. I've never done that before, so it's safe to assume that I could land on my feet, or I could land on my knees, or even my head. Only time and action can tell you what is real. Maybe one of these days, if we manage to achieve absolute zero temp, we will have enough understanding to predict quantum fluctuations, predict the future, and have a solid understanding of how the universe functions from tip to butt, including gravity. Of course there very well may be universal barriers that prevent us from doing this. Ironically, this also helps with the Fermi paradox. 

TLDR: There's no free lunch in this universe, and of there is, you stole it.",view comment
67,,@iceu9987,06/02/24 00:37:50,0,no,no,This video was particularly pleasing,view comment
68,,@watchthe1369,06/02/24 08:12:21,0,no,no,Boson stars?  Wow!,view comment
69,,@robert-zj7ef,06/02/24 20:01:19,0,no,no,"What do you mean, you ran out of cool names. WHICH GALAXY IS NAMED ""BOB""???",view comment
70,,@robert-zj7ef,06/02/24 20:13:14,0,no,no,Is gravity additive in supermassive black mergers where the sum is equal to the values of each?,view comment
71,,@SiriusBooMR,08/02/24 00:27:46,0,no,no,The very moment they realize dark matter is actually the physical manifestation of time itself,view comment
72,,@user-ph9sc9dp2z,10/02/24 20:10:43,0,no,no,"When they start running out of names for stars and galaxies, they start colour coding them",view comment
73,,@timflatus,11/02/24 13:46:28,1,no,no,"It's the near impossibility of verifying or refuting dark matter / energy that bothers me. We're trying to talk about something we don't understand and can't perceive, which could be nothing more than a limitation of the general theory of relativity. It still sounds like pseudo-science to me. ""Dark"" is just a placeholder for ""Don't know"" isn't it? Let's be honest. If an object stops emitting light, is it still a star? What if galactic centres just are super-massive? Do we even need the concept of black holes? Every astronomy vid I see makes me doubt our basic assumptions about the universe, even the big bang, more (PS Dr Becky is awesome). I am not saying anyone is wrong here, I just find it confusing when people talk about hypotheses as if they were proven science.",view comment
74,,@padraiggluck2980,12/02/24 20:45:14,0,no,no,How about antimatter stars?,view comment
75,,@Sadistichippo,14/02/24 10:17:19,2,no,no,I love that one of the answers on the question time of the dark stars episode… is a TLDR on dark stars,view comment
76,,@user-kz2tn7yk9z,16/02/24 02:11:33,0,no,no,I accidently destroyed the night sky so whatever this clip says the James Webb telescope discovered is gone everything exists inside my cell core which created everything what I'm trying to learn more about is how the wave particle duality of photons with properties of darkness instead of light works,view comment
77,,@freehat2722,18/02/24 02:59:29,0,no,no,Dr. Becky sucks.,view comment
78,,@maxwellblackwell5045,19/02/24 06:57:58,0,no,no,Also know as we cant actually estimate the mass of things that are light years away from us...,view comment
79,,@VestedUTuber,20/02/24 01:16:51,1,no,no,Couldn't they be Quasi-stars? Quasi-stars are theorized to have existed in the early days of the universe and are thought to have been brighter than galaxies.,view comment
80,,@tomsawyer4776,20/02/24 11:21:46,0,no,no,"This video redefines the word ""conjecture"" , and takes it to new heights. This group of physicist drank way too much coffee before going to bed.",view comment
81,,@theostickle2604,20/02/24 20:59:12,0,no,no,Can we please call z10 Joanna?,view comment
82,,@MrConstitutionDay,22/02/24 19:16:30,1,no,no,"Dark matter in small quantities starts the production of planets and stars. Entire stars made only of dark matter are rare. Nearly every star has a lot of dark matter at its center. Discovery of dark matter will be soon. 
It depends on the speed of space exploration and development.

The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.

part 2
Ok. So the Chrysanthemum or Mum, sometimes called the Mon when depicted in art,  can now be understood in terms of highly temporary but sometimes long lived quark models.
It is sometimes well established that early versions of the mum were constricted within 2 dimensions. They were strongly limited, apparently limited to about 21 petals, as predicted by Fibonnacci. However, in later Mon depictions, full blown 3 dimensional mums have been depicted and are apparently grown and are flourishing. These are much larger than previous 2 dimensional models.
In counterpart, quark models in the standard model have far exceeded the dark matter models contemplated. For instance, Charm quarks are over 600 times larger than standard Up quarks, and Bottom quarks are over 400 times bigger than standard Strange quarks.
In previous models of the Fibonacci model of quark expansion, the numbers (10^2 to 10^5) are well known and within the known potential of this dimension of dark matter.
We can expect this dimension of dark matter stable components within isolated dark matter, such as within isolated galactic halos. However, trapped dark matter components such as within stars, planets and moons may be decaying quickly, as exhibited by our own Moon, which has shut down and become locked in its gravitationally stabilized orbit, and the planets Mercury and perhaps even Mars, which apparently have also slowed down, and headed for stopping. This energetic model is shocking, and further dark matter and similar quark models, may be decaying or already gone, so the Mum/Mon model will be an important strategic exploration and investigation. 
I like the Chrysanthemum model for quarks anyway. It depicts the exponential growth of standard model quarks that we have already seen. However, I think we will see a plateauing of such quark expansions, I think the upper limit of further discoveries such as within the Cern Large Hadron Collider may be reached at about 10,000 times the mass of standard model Up quarks.
Spoiler Alert: There may be some new quarks within this range. However, some dimensions or ranges of dark matter quarks may already have expired and would only be available at galactic scales of discovery and investigation.
So dark matter research may still have local frontiers to discover, but may stall at this range. 
The good news is that we have an extremely long time to do this  research and discovery of standard model quarks before dark energy expansion catches up with us. 
Relax. It's cool.
I hope that you have enjoyed this Fibonacci mathematical Chrysanthemum experiment in both quarks and dark matter. 
Thank you for reading.
 

part 3

Ok. So we are now assuming the Fibonnacci based Chrysanthemum model of hyperdimensional dark matter and quarks. 
Or we still have sluggards or Luddites who can't keep up.
In this assumptive model, this structure suggests that such matter would be in the range of 10^5 to 10^8 times the mass of standard model quarks. For regular folks this is from 10,000 times to 100,000,000 times this mass.
That is really close to the neutron star category of matter.
While this may be amusing consider where this is going, the next phase of dark matter and as yet undiscovered quark masses would have to be in the range of 10^13 to 10^21, or 1,000,000,000,000 to 1,000,000,000,000,000,000,000 quark masses. Is this in the range of black holes yet? Or are we still stalled at very large neutron stars? Again we must pause and consider where we are.
The first stages of dark matter is from 10^2 to 10^3 masses, the 2nd stage would be from 10^3 to 10^5 masses, the 3rd stage would be from 10^5 to 10^8 masses, and the 4th stage would be from 10^8 masses to 10^13 masses. Whew. Theoretically the 5th stage of dark matter would be 10^13 to 10^21 masses. That still leaves us with the 6th stage of the mass of dark matter and quarks. This is the staggering number of 10^21 to 10^34 masses for quarks and dark matter. Wow. This is clearly the end of our Chrysanthemum dark matter models. It is also the end of our hierarchical mass models. What comes after the end of our Electromagnetism model? I dare not postulate. But I suspect outer space models of dark energy. This is the incredible range of from 10^34 to 10^55 masses, a gut wrenching number
 times the mass of standard  model quarks. 
This is the amount of masses that represents the beginning or the ending of the universe.
It's not just a black hole.
It's the end.
Sorry - not sorry.",view comment
83,,@kylebushnell2601,26/02/24 04:48:13,0,no,no,and seven months later more and more data has shown that this was nonsense,view comment
84,,@pgiando,27/02/24 22:20:46,1,no,no,There is no such thing as dark matter. There is fluctuations in the density of the  fabric of space time,view comment
85,,@oneukum,28/02/24 08:44:04,0,no,no,"Shouldn't we see whatever light is produced when Dark Matter annihilates? If Dark Matter does not block light, it cannot go into thermal equilibrium, can it? That would be more or less one frequency.",view comment
86,,@Brian-pz3wh,02/03/24 18:57:42,0,no,no,"Oh my...desperately clinging to your idiotic 'dark matter"" nonsense. Desperate to maintain your ego centric views. sad. Science really isn't science when your ego drives the ""results"".",view comment
87,,@gabebrauer8299,02/03/24 19:28:22,0,no,no,So these dark stars are a kind of alternate quasi stars?,view comment
88,,@VegaHawk769,10/03/24 15:29:28,0,no,no,My thought not saying that it is a thing my thought is that dark matter is normal gravitational matter coming from other dimensional spaces on the idea that there are more than just the 3 space dimensions that we experience 17:58,view comment
89,,@zpetar,10/03/24 20:20:11,0,no,no,Only 100 years ago humans were thinking Milky way is only galaxy. Before Hubble telescope we had no idea there is so many galaxies in universe. That's less than 50 years ago.,view comment
90,,@Khannea,17/03/24 21:05:09,0,no,no,"Question - two black holes merge, and emit an insane amount of  gravitational energy. 
Not far away orbits a Neutron star not that far removed in mass from becoming a black hole. 
How likely is that gravitational energy as a blob of mass is absorbed (???) into the neutron star and in effect is pushed into becoming a black hole.
How the heck would this work????",view comment
91,,@leeg8461,06/04/24 05:09:11,0,no,no,"Well, if you can see them, they aren't dark, are they.",view comment
92,,@spamfilter32,07/04/24 22:53:42,0,no,no,"If these are Dark Stars, could the massive gravity of them allow us to see galaxies beyond the limit of the observable universe through gravitational lensing?",view comment
93,,@aaronmicalowe,08/04/24 14:43:48,0,no,no,"The detection of distant constellations,
Has generated considerable consternations.
Cause the star we thought was dark matter,
Was just a phenomenon accreting space glitter.",view comment
94,,@josephcowley1045,12/04/24 07:51:40,0,no,no,"A week ago we kept hearing that JWST was getting scientists to rethink their thoughts about the existence of Dark matter. Now ya trying to say it might have indirect evidence for dark matter.
I still don't believe in dark matter. The equations didn't balance they found a figures that balances the equation and called them dark matter and dark energy. Make a better equation..",view comment
95,,@tsmith906,13/04/24 04:55:30,0,no,no,"This is far too many assumptions than im comfortable with, and I'm a bit of an ancient astronaut theorist lol",view comment
96,,@derrick211000,13/04/24 17:45:28,0,no,no,"makes sense the early universe was hot and more dense. Perhaps the perfect environment for dark matter to form stars, but the universe may be too spread out now for us to see this ever again.",view comment
97,,@TheJediRyguy,14/04/24 01:49:00,0,no,no,I love love love this channel! The way complex information is explained and presented as brilliant. Also Dr O'Dowd's accent makes it sound like you sang the James Wood telescope? makes me smile everytime. On top of the fact that he'd brilliant.,view comment
98,,@SeanParker-qs3ys,15/04/24 01:56:35,0,no,no,Is this live comments?,view comment
99,,@vilehans9665,15/04/24 08:48:48,0,no,no,I can’t imagine any AI with better narrative skills as those of Matt. Always exiting explanations about everything what science doesn’t know yet but maybe some day it will be the truth,view comment
100,,@JustNow42,15/04/24 09:04:06,0,no,no,"When they say that stars and galaxies  have grown too fast, they miscalculated the  material density in the early univers.  Our univers is say 10 times larger ( linear measure) than the early univers so that make the material density 10x10x10 =1000 times denser in the early  univers than it is now.",view comment
,,,,,,,,
