Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=NVCiuPIeYUM&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
33,,@JimLahey77,10/05/23 07:45:02,0,no,no,How are those nude festivals where everyone has goat horns in their head going,view comment
34,,@scottkiser4375,16/05/23 02:00:15,0,no,no,"“We’re not trying to be right, we’re trying to find out stuff”.  Great quote.  What a difference from our politicians or the news.",view comment
35,,@jasoncochran7776,22/05/23 23:23:04,0,no,no,What's on the outside of space. Wouldnt it have to be inside of something.  Or on something.  It's crazy to think about..,view comment
36,,@PyroFalcon,05/06/23 18:23:06,0,no,no,So they have no clue what makes 70% of the universe but still tell us that spirit world is a mere human construct,view comment
37,,@oooooooo4963,09/06/23 10:24:41,0,no,no,??,view comment
38,,@edmu9799,10/06/23 03:09:19,0,no,no,after its all said and done  we are  planet jumpers we destroy a planet and look for a new one… rinse  repeat .  planet jumpers ????,view comment
39,,@jpabst4321,12/06/23 16:17:24,0,no,no,"too bad all scientists, hyper-intelligent folks, can't speak as Brian does. He never speaks down. His demeanor is how we lift science back up to the place it belongs.",view comment
40,,@MizanHIT,15/06/23 11:49:05,0,no,no,Yea i did alot find out more new particle,view comment
41,,@micklos86,15/06/23 20:41:07,0,no,no,everything is a theory... fyi xD,view comment
42,,@danny7694,18/06/23 08:40:08,0,no,no,Brian Cox is so well spoken  he really makes all of this so interesting.,view comment
43,,@glenbeh6185,18/06/23 12:35:00,7,no,no,"Brian Cox...  your brilliance astounds me.....  Firstly, how incredibly knowledgeable you are about the universe, and secondly, how well you articulate it to the rest of us.",view comment
44,,@MrFlex5,23/06/23 23:30:18,0,no,no,"So if the sun came way after all these distant places, will something from over there ever be able to see our sun as a point of light through their perspectives? Will our light, in an infinite amount of time, ever reach them?",view comment
45,,@danielstjohn3018,01/07/23 04:35:42,0,no,no,If it's expanding... which I think it is... If we're going to someplace... we'd better leave soon...!!,view comment
46,,@Chertoff88,05/07/23 03:26:26,1,no,no,The fact that this only has 2 million views is crazy. It should be 100 million. Fascinating,view comment
47,,@johnstevens7557,05/07/23 23:12:31,0,no,no,"Saying that expansion of the universe implies a beginning over simplifies space time. I'm reminded of the exercise of moving half way to a destination. One will never reach the destination because you will always have half your previous distance remaining.

If our universe is infinite, then would it not take an infinite amount of time to shrink to a single point?",view comment
48,,@philchamp2640,10/07/23 15:09:04,0,no,no,I have to confess that I was wrong about Joe Rogan. This is wonderful stuff. And he also had Roger Penrose on his show. Top marks.,view comment
49,,@fairfury1910,11/07/23 07:33:02,0,no,no,"I love Brian Cox and i've been watching him for a while. In this interview has stated that there cannot be a soul or a Holy spirit because we cant measure how it reacts with our own matter. But he is happy to say we almost know about Dark Matter and Dark energy even though we don't even know if it exists and cant measure how it reacts with our own matter. Apologies to all you Cosmologists and Particle Physicists out there but every bit of evidence I learn about points me to a precisely tuned universe, solar system etc and therefore points me straight to God. Im gonna keep watching Brian, i think he's brilliant !!",view comment
50,,@marcusurena3849,12/07/23 23:55:13,0,no,no,Dark matter is where the aliens are hiding,view comment
51,,@scottd.1700,13/07/23 08:05:16,0,no,no,"I think dark matter doesn't exist, at least not in a dimension that we can observe. 
It's possible that it's an extradimensional form of matter which has effects in our observable dimension. 
This hypothetical dimension of dark matter, having its own unique physics, causes dark matter to behave differently. It has a sort of super-inertia, which speeds up the acceleration of the movement of dark matter, thereby pulling the dark matter (and our galaxies along with it) outward at an exponentially accelerating rate, acting contrary to the physics that we can observe in our own, observable dimension.
If there's really so much of the stuff all around us, and it's a mysterious physical form of matter that we can observe, why haven't we found any of it yet?",view comment
52,,@michaelkahn8744,13/07/23 14:14:21,0,no,no,"The problem of modern physics is they're trying to explain everything with particle physics and the physics is being cornered more and more to the dead end. To escape the dead end, they invent or design another imaginary particle in vain instead of trying to revise their way to approach to the problem.


I agree to that idea that the interaction between mass and space must be explained with quantum mechanics.
But that doesn't mean gravity is the QM phenomena.
That's because gravity is not a force.
Gravity is just a joint effect of the expansion of the Universe and the curvature of spacetime.
Details are given below.

Alternative Explanation of Dark Matter and Dark Energy - Newly proposed model of Universe can explain both of Dark Matter and Dark Energy

Einstein’s theory of General Relativity states that spacetime is curved by the presence of mass. 
This curvature influences the motion other objects with mass and gives rise to gravitation.
Thus, gravity is a result of geometric features in spacetime.
However, we also observe gravitational effects – curvature of spacetime – in areas without any detectable mass.
This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity.
So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed – it is not matter at all, but rather an intrinsic curvature of spacetime.
In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now – why is spacetime naturally curved? Why is it not flat in the absence of mass?
The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time.
Rather than consider time as a linear dimension, we can consider it as a radial one.
Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system – 3 angular coordinates, ?1, ?2, ?3, and one radial coordinate in time, t.
We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time.
Thus, the Big Bang represents t=0, the beginning of time.
The crucial point is that the expansion of the universe is not homogeneous in all directions.

The expansion rate at one point on the bubble’s surface may differ slightly from another point near it.
The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions.
The same way we observe local mountains and valleys on the surface of Earth, we observe local “mountains” and “valleys” on the surface of the universe bubble.
The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of “dark matter”. “Valleys” in spacetime pull matter in, similarly to the warping of spacetime of massive objects.
So “dark matter” is really “valleys” in spacetime that are expanding slower than the regions surrounding it.
These valleys tend to pull matter in and create planets, stars, and galaxies – regions of space with higher-than-average densities of mass.
Conversely, “mountains” in spacetime will repel matter away, an “anti-gravitational” effect, which gives rise to cosmic voids in space where we observe no matter.
Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface.
These time arrows are not parallel to each other since the universe is not flat.
This causes points to have nonzero relative velocity away from each other.
It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating.
The “missing” energy required to explain these observations has given rise to the theory of dark energy.
The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy.

Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.
As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model.
Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second.
Therefore, the “circumference” of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s.
This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer.

At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc).

Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as: 

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6 km?s)/(2?*4233Mpc)=(1.88*?10?^6 km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 +/- 2.5 km/s/Mpc, so our calculated value is close.
There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted.
– Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",view comment
53,,@shaunwarren8042,14/07/23 21:50:26,10,no,no,"I love Brian Cox,  such an intelligent but humble man.  I could listen to him for hours",view comment
54,,@ianasquith3902,14/07/23 23:57:51,1,no,no,What is the speed of dark?,view comment
55,,@paulmetrich87,18/07/23 01:05:03,0,no,no,Hey that shit is fake THUNDERBOLTS PROJECT STUDY THIS,view comment
56,,@paulmetrich87,18/07/23 01:05:56,0,no,no,Only exists to steal money ya thats right fake as hell THUNDERBOLTS PROJECT UP!!!!!!!!!,view comment
57,,@diegodelavega6589,18/07/23 22:21:10,0,no,no,That 'origin' thing is just a west and semitic need. The Big Bang fits just well  on it. A flower doesnt make the spring.,view comment
58,,@emmanuela7528,22/07/23 18:30:57,0,no,no,"I’m no physicist (just a crappy engineering grad) so I’ll love if someone here corrects me on this. 

Is it possible that the universe is eternal in a manner that it acts like a star: it expands until it collapses into itself, contracts to that hot and dense point, and the Big Bang re-occurs, and it begins expanding again. 

I understand that this theory doesn’t rule out a beginning, but it rules out an end.",view comment
59,,@maxboyd7406,25/07/23 17:59:18,0,no,no,Brian is my favorite guest Joe has ever had,view comment
60,,@morgang5666,04/08/23 01:26:55,0,no,no,He left Oasis to do science respekt,view comment
61,,@eanayac,04/08/23 04:07:57,0,no,no,Brian is the best!,view comment
62,,@RalphieMuskinyaar,04/08/23 05:51:07,11,no,no,It’s so calming to listen to him explain our vast universe. A wonderful human being.,view comment
63,,@AbAb-th5qe,06/08/23 21:15:35,0,no,no,If light is affected by gravity could light itself also exert gravitational fields on regular matter?,view comment
64,,@aminehachemi7485,14/08/23 02:01:22,0,no,no,Doctor Brian Cox is a fantastic human being ????????,view comment
65,,@marktime9235,22/08/23 22:37:23,0,no,no,"If you like Brian Cox, I suggest you search for Prof. Jim Al-Khalili. IMHO he is the best speaker on this subject.",view comment
66,,@TheMkblazze,28/08/23 05:59:13,0,no,no,There’s a big difference between Brian cod and Brian knob,view comment
67,,@me5969,31/08/23 19:36:08,0,no,no,The difference between the way Brian Cox talks to people and how Neil Degrasse Tyson talks to people is night and day,view comment
68,,@SalemAAlAli,01/09/23 04:47:26,0,no,no,"God in the Quran: ""We created the universe and we are expanding it""",view comment
69,,@mattmcgovern230,04/09/23 04:12:29,0,no,no,"Every time Brian Cox says ""I don't know""......I feel just a little smarter.  Every time JR says (stoned), anything.....I feel just a little smarter.",view comment
70,,@kevinlevin7672,05/09/23 14:11:21,0,no,no,Is it not possible that the big bang was a an explosion of a white hole?,view comment
71,,@user-qq3bl6py3g,15/09/23 03:32:13,0,no,no,Particle memory particles need to know where they’ve been so they know where they’re going.  It’s not magic it’s just they can’t find a path they don’t know where they’ve been,view comment
72,,@gattivsward1,15/09/23 17:03:05,0,no,no,The formula that they had to explain the movement didnt work. So they said there must be matter that we can't see. Instead of saying the formula is incorrect,view comment
73,,@gattivsward1,15/09/23 17:08:48,0,no,no,"Couldn't the idea of how to measure and predict the expansion just be wrong? Instead of having to make believe there is more matter than there really is? Seems like an odd way to come up with a theory. If your predictions are incorrect, than you make believe something exists. Even tho you cant prove it in any way",view comment
74,,@Nahash5150,29/09/23 09:15:25,0,no,no,So all matter has mass and gravity interacts with mass. All dark energy has mass and interacts with gravity but doesn't interact with matter. Got it.,view comment
75,,@MrMarrok657,30/09/23 01:24:26,0,no,no,Dark matter/energy are Tachyon Particles.,view comment
76,,@jakd2962,30/09/23 06:51:42,12,no,no,I love how enthusiastic this man is. He’s truly living his passion. You can see he’s a man at peace.,view comment
77,,@mrvinagustin,04/10/23 11:36:37,0,no,no,What a true genius listening to Mr. Cox. It's so opposite of listening to Trump and followers - uneducated fools!,view comment
78,,@user-kr1qq7cz8b,13/10/23 12:13:30,0,no,no,These two totally got baked together after the show.  Or before the show?  Maybe even during! @.@,view comment
79,,@psycho5075,31/10/23 05:48:51,0,no,no,7:52 to 8:10,view comment
80,,@nichendrix,01/11/23 15:28:16,1,no,no,"Georges Lemaître was one of the most utterly wronged scientists by the physicist community. He is one of the few physicists that worked through, and made significant contributions to, almost every major subfied of Physics of his time, he worked on quantum mechanics, he did great work on GR, he was one of the pioneers of Computational physics, he worked on climate physics, and many more.

Hubble is known and widely regarded as the person who discovered that the universe is greater than the milk way and that the universe is expanding. But qhen Lemaître read Hubble's paper on cepheid variables, he noticed that is implied that his initial work on General Relativity that suggested that the universe was expanding was probably right, and he even calculated the correct value of the Hubble's Constant almost a year before Hubble even  got enough data to reach that same conclusion nearly a year later. Iet, he was also one of the fathers of the ""Big Bang"" Theory. 

Even the term ""Big Bang"" Theory was coined as a derogatory retort by Fred Hoyle, who, like Einstein, was a proponent of the Steady State Theory of Cosmology, and on an interview to the BCC Hoyle literally stated multiple times that the idea that the Universe had a beginning on a ""Big Bang"" of sorts, was so absurd and without merits that it could have only come out the head of a Priest, not a serious scientist, he said his remarks with derisive and moking tone, because he considered the theory a joke and the fact that Lemaître was a Roman Catholic Priest an even greater joke, a trait that, to Hoyle and many Physicist aalt the time, thought that was something that diminished and put into question any scientific work done by Lemaître, and the fact that it was right wasn't enough to redeem him in their eyes for being a priest, something they considered a very big flaw. 

It took nearly a century for the Hubble Law to be renamed the Hubble–Lemaître law,, and for the Friedmann–Robertson–Walker Metric (FRW Metric), also known as the Friedmann Equations, to be renamed the Friedmann–Lemaître–Robertson–Walker metric.

The guy was probably one of the first Physicist to make extensive use of computers for simulation and numerical calculus, since before programming languages even existed, and after computers shrank in size and increases inpower and ease of use, he was at the forefront of Computational physics, and used the to work on Nuclear Physics, Solid-State Physics, General Relativity and Statistical Physics in general. He was one of the pioneer who laid down the groundwork needed for Computational Physics to become its own thing and a important branch of Physics.

Yet, you hear a lot about Hubble, Friedman, Einstein, and even Stephen Hawking whose contributions to Physics pale in comparison to Lemaître's contribution, and in great part he is still not acknowledged because he was a Belgian Roman Catholic Priest. Has he been an American, British, German or Russian scientist instead of Belgian, and had him not been a Priest, he would probably have received all the acknowledgements he certainly deserves.",view comment
81,,@douglasshaw1320,16/11/23 20:05:13,0,no,no,"You need ""dark matter"" as a fudge factor to make the other numbers work.",view comment
82,,@kassidijoyner496,29/11/23 02:40:58,0,no,no,Much love to Brian and Joe,view comment
83,,@darkmatter28,08/12/23 13:33:06,0,no,no,What is the Dark Matter? Please watch the very recent seminar (at Post Graduate+ level): New Paradigm for the Dark Matter Scenario. https://www.youtube.com/watch?v=P-p9rYiekUo&t=596s,view comment
84,,@BrianCStratton,08/12/23 20:59:46,0,no,no,"I would like to begin admitting I am an ignorant human but nonetheless very curiuos as well.

I know this may not sit well with physicists but I would like to present a very limited understanding of Buddhist cosmology because this presentation takes into account both the physical realms of the universe and non-physical realms of consciousness and may shed some inkling of insight into the ""matter."" 

Just as there are multiple planes or levels of consciousness that we can experience correspondingly, according to Buddhist cosmology, there are multiple planes in which consciousness can reside. Ths most subtle being the ""Formless realm"" where, as the name implies, there is no physical form yet consciousness resides. This is followed by the ""Form realm"", which does contain a subtle physical form, and then the ""desire realm"" where we are. To add to the complexity of this, there are multiple planes of existence within each of these realms in which beings, whose number, like the universe, is infinite, reside according to the karmic relationship of the cause-and-effect nature of consciousness and matter. 

Now for the relationship to the unfolding of cosmic inflation and the big bang. It is said that our universe, being one of infinite, is formed in stages from elements going from subtle to gross; begining with ""wind"" and settling into ""earth."" The ""winds"" churning, or power, or formation, is dependent on and has a direct relationship with consciousnesses in the formless realm. This wind, in turn,  creates fire, creating water, and then finally earth. Where t=0 in the formation of the universe only ""winds,"" and likewise formless beings,  were present driving inflation and evolution of the universe to the point where conditions for each successive element to form; the very hot dense beginning being fire, then water, then stars and planets corresponding to the element of earth. Each stage, likewise, becomes the physical conditions needed for the individual consciousness from the various realms to reside; as the universe formation evolves so too do its conscious inhabitants.

SO what is dark matter and energy?

I propose, and i am just saying this to spark imagination and possibility:

Dark matter = The beings residing on other planes in the universe that we are not able to (and my never be able to) detect 

Dark energy = The forces and interrelationship of matter and consciousness of the various beings that reside within the universe",view comment
85,,@TomHendricksMusea,15/12/23 01:18:32,0,no,no,"Dark Energy and Dark Matter May Be Anti Gravity.

This drawing makes a case for anti gravity, not gravity, as the force that comes from acceleration.",view comment
86,,@Showman137,18/12/23 02:28:08,0,no,no,"??p,p??please a9q",view comment
87,,@coobnombo,28/12/23 22:33:58,0,no,no,"We should make cloning smart dudes legal, imagine generations of people not having an Einstein or without a Brain Cox",view comment
88,,@ossiedunstan4419,28/12/23 23:21:37,0,no,no,Brian Cox is a liar.,view comment
89,,@AliasMark69,31/12/23 12:08:07,0,no,no,"REALITY.... Albert was no Einstein and Hawking was all wrong. Neil, Michio and that Brian dude are just plain clueless. The physics on planet Earth are exactly the same as the entire Universe. The most powerful natural force on Earth is Electricity. The Universe is Electromagnetic. Not gravity and fusion. What we currently can see occurring in the part of the Universe we can observe is very simple. Plasma + Electric Currents + Magnetic Fields + Matter + Motion = The Universe doing what comes naturally. No Expansion. No Big Bang, No Black Holes, No Dark Matter/Energy, No Gravity Bending Light, No Ice Ball Comets, No Fusion Burning Sun….. No Erroneous Assumptions. Those who claim they understand and believe these false 100 year old ideas are true is the equivalent to knowing everything about Peter Pan and Tinkerbell in Never Never Land.",view comment
90,,@Blvckvegeta,12/01/24 15:50:38,0,no,no,"White holes shoot out the matter and energy that it sucked in. It took their energy and it makes matter different which makes gravity

Vibration weather pull or strum. It goes back to the original spot with a wave for others to experience untill the energy of the vibration is over. Water has a wave full of energy and it stops when it reaches the END of the shore. BIG BANG, bang explosion might be the vibrations of the gravity fabric that makes everything float, with mass and energy intill the vibrations all over there will be another big bang full of added energy with the dead energy. Its like its happy to be awake",view comment
91,,@remmytvENT,18/01/24 12:59:03,0,no,no,"@joe, bring this guy back",view comment
92,,@scottcarter9102,26/01/24 12:52:16,0,no,no,Your theory suggests there was a day without a yesterday ??,view comment
93,,@bipolarspock6145,30/01/24 23:08:47,0,no,no,There is no dark matter.  No proof whatsoever it exist.   It’s about as real as the peterpanTigrlilly molecule,view comment
94,,@euclon,06/02/24 14:42:10,0,no,no,"Why, when trying to explain the ""missing mass"" in the universe, is energy in translation never mentioned?  When I look at a star for example, there is an electromagnetic connection, if you will, between my eye and that distant star.  My eye is detecting a very minuscule portion of all the energy emitted by that star at some point in the past.  There is an electromagnetic path of mass-converted-to-energy the entire intervening distance from star to eye.   That star, and every other body in the universe that has non absolute zero temperature, is emitting electromagnetic energy of varied frequencies, but emitting none-the-less.  We know that this energy in translation interacts with gravitational fields; bending of light paths etc.  Every emitting body is surrounded by an envelope of energy of rough radius at least as large as it's age in light years.  The energy in translation is ""invisible"" until it reacts with some matter, it is only then that it is detected, that it is revealed.  But what is it's effect on all other bodies while it is in translation in the vacuum of space?  Can this interaction, in translation alone, be a cause for the inexplicable ""observed mass performance"" of the universe; ie need for ""dark matter""?  Mass and energy are interchangeable; all the energy we detect comes ultimately from nuclear mass to energy conversion; stars are mass dissolving into the universe via fusion.  The universe is literally filled with electromagnetic energy in translation, it is bathed in it, translating in every conceivable direction.  My ponder is this: Knowing that electromagnetic energy has momentum and that it interacts with gravity, what is the macroscopic gravitational performance effect of this omnidirectional energy-in-translation field upon the gravitationally interacting bodies of mass in the universe?  What is the consequence if the macroscopic flow of electromagnetic energy is not truly omnidirectional on the universal or even galactic scale but has some resolved vector?",view comment
95,,@davidhepburn9328,09/02/24 03:16:55,0,no,no,He might be smart but all he's got are a whole lot of evolutionary assumptions!!!Not to mention all the CGI concerning the stars and planets!!!!!!????????,view comment
96,,@wildimpo,10/02/24 01:01:55,0,no,no,"Is it called dark energy, because of not being for sure what it is?",view comment
97,,@justayoutuber1906,18/02/24 06:33:32,0,no,no,"In the 1980s and early 1990s, Cox was a keyboard player with the rock band Dare.[18] Dare released two albums with Cox – Out of the Silence in 1988 and Blood from Stone in 1991. He subsequently joined dance act D:Ream,[19] a group that had several hits in the UK charts, including the number one ""Things Can Only Get Better"",[20] later used as a New Labour election anthem",view comment
98,,@emtrem100,19/02/24 15:22:53,0,no,no,Joe’s ears… I’m shook… I forgot he had them!,view comment
