Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=QAa2O_8wBUQ&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
11,,@user-vn4zo6rc1x,04/12/23 02:45:08,0,no,no,"R we saying dark matter is matter, dark matter is a mountain",view comment
12,,@aanavnayak3130,05/12/23 05:20:39,0,no,no,8 years ago.,view comment
13,,@georgeleyva364,07/12/23 16:42:15,0,no,no,We are not apes with smartphones lol misconceptions that we evolved from apes,view comment
14,,@BrianCStratton,08/12/23 21:01:57,0,no,no,"I would like to begin admitting I am an ignorant human but nonetheless very curiuos as well.

I know this may not sit well with physicists but I would like to present a very limited understanding of Buddhist cosmology because this presentation takes into account both the physical realms of the universe and non-physical realms of consciousness and may shed some inkling of insight into the ""matter."" 

Just as there are multiple planes or levels of consciousness that we can experience correspondingly, according to Buddhist cosmology, there are multiple planes in which consciousness can reside. Ths most subtle being the ""Formless realm"" where, as the name implies, there is no physical form yet consciousness resides. This is followed by the ""Form realm"", which does contain a subtle physical form, and then the ""desire realm"" where we are. To add to the complexity of this, there are multiple planes of existence within each of these realms in which beings, whose number, like the universe, is infinite, reside according to the karmic relationship of the cause-and-effect nature of consciousness and matter. 

Now for the relationship to the unfolding of cosmic inflation and the big bang. It is said that our universe, being one of infinite, is formed in stages from elements going from subtle to gross; begining with ""wind"" and settling into ""earth."" The ""winds"" churning, or power, or formation, is dependent on and has a direct relationship with consciousnesses in the formless realm. This wind, in turn,  creates fire, creating water, and then finally earth. Where t=0 in the formation of the universe only ""winds,"" and likewise formless beings,  were present driving inflation and evolution of the universe to the point where conditions for each successive element to form; the very hot dense beginning being fire, then water, then stars and planets corresponding to the element of earth. Each stage, likewise, becomes the physical conditions needed for the individual consciousness from the various realms to reside; as the universe formation evolves so too do its conscious inhabitants.

SO what is dark matter and energy?

I propose, and i am just saying this to spark imagination and possibility:

Dark matter = The beings residing on other planes in the universe that we are not able to (and my never be able to) detect 

Dark energy = The forces and interrelationship of matter and consciousness of the various beings that reside within the universe",view comment
15,,@Themselves6500,10/12/23 20:47:21,0,no,no,Dark energy is exactly what it is named some alien race has discovered how to utilize this Dark Matter and mankind is on the Brink of discovering it meanin that somekind of mechanism turns the Matter into a push mechanism a space craft solidifies the area around it and gives it a perpetual push.,view comment
16,,@Themselves6500,10/12/23 20:58:44,0,no,no,It is as simple as how we use the Earth's Atmosphere to fly well Dark Matter is somewhat on the same level better get to work you genius i mean if you think about it what else could it be Mankind is on the threshold of learning interstellar travel Dark Matter = interplantery outerplantery travel i kinda place it in the same context as a swimmer when i was a kid i would bend my knees against the side of the pool and push with all my might which would propel me foward even while under water i guess the tricky part would be building a craft that is made with a  extremely lightweight material.,view comment
17,,@kendrickyeo8202,13/12/23 11:55:16,0,no,no,watching this 8 years later to study hits different.,view comment
18,,@XandarLake1,13/12/23 22:51:45,0,no,no,"In our calculations we lack dark energy and dark matter, and we doubt in math but the numbers are correct. What we do not see is the fact that space visible to us is overlapped with other dimensional space that exist in the same time and the same space but it is only one dimension away from us. One thing in common we have with overlapping space is gravity. Gravity ""sees"" both Universes as one.",view comment
19,,@TomHendricksMusea,15/12/23 01:16:58,0,no,no,"Dark Energy and Dark Matter May Be Anti Gravity.

This drawing makes a case for anti gravity, not gravity, as the force that comes from acceleration.",view comment
20,,@bilalahmedarain6206,16/12/23 07:21:39,0,no,no,Actually in a nutshell he said there is something which does something but we don't know what it is..,view comment
21,,@sergejgotz2034,18/12/23 19:20:19,0,no,no,Supertwist: Dark Matter is the Ether Nikola Tesla found out. He calculated it. Dark Matter is a psyop and Kurzgesagt became hijacked.,view comment
22,,@StudlyStudmuffin,21/12/23 23:06:30,1,no,no,What?! We are NOT pretty sure they exist at all! We have a bunch of questions we can't answer so we made this shit up because it slightly fits but we haven't got a lick of REAL evidence!,view comment
23,,@thereallifeproblemchannel9321,24/12/23 11:11:10,1,no,no,So be all and end all.. we have no idea ??,view comment
24,,@joesimpson4655,25/12/23 00:08:14,0,no,no,If dark matter accounts for 95% of the universe matter why don’t we have any dark matter in our solar system,view comment
25,,@munazzarazi,25/12/23 01:23:09,0,no,no,SubhanAllah,view comment
26,,@jollyg83,25/12/23 03:50:50,0,no,no,Hmm sounds like God to me.,view comment
27,,@bensaysthis,29/12/23 18:35:23,0,no,no,This is probably where the question comes in lol.,view comment
28,,@louf7178,01/01/24 03:38:44,0,no,no,Tiny ape with smartphone here sitting in space on fragile planet ??,view comment
29,,@hassanzamirkhan7321,03/01/24 00:36:53,0,no,no,I had to watch this video at 0.75x to make sense of everything being told here,view comment
30,,@elimalkin7290,04/01/24 10:53:02,0,no,no,"I still didnt understand the difference between dark enegy and matter, Dark matter is kind of the ""thing"" that there is in empty places in space that scientists decided its a ""thing"" and called it dark matter, but what about energy? Explanation please.",view comment
31,,@keeleehudson,05/01/24 08:46:44,0,no,no,"Dark matter and dark energy can’t be perceived through our 5 human senses, they can only be felt and seen through our 6th sense.",view comment
32,,@MicahRdr,06/01/24 01:34:41,0,no,no,2:45,view comment
33,,@MicahRdr,06/01/24 01:36:31,0,no,no,4:35,view comment
34,,@alexcastelari470,07/01/24 21:56:30,0,no,no,O<.,view comment
35,,@Cheekynandos10087,08/01/24 19:15:07,0,no,no,So it hasn't been proven that it's not the forces of the warp from W40k?,view comment
36,,@tanuljegyszeruen6864,11/01/24 20:45:30,1,no,no,"I love how this video is 8 years old, and just came across now, although I've been watching for 2 years.",view comment
37,,@coolz123123,13/01/24 13:26:45,0,no,no,So basically dark matter is just a concept to convince ourselves that we figured something out when we didn’t ?? interesting,view comment
38,,@roberthypes6149,20/01/24 12:12:01,0,no,no,Could dark matter and dark energy be a byproduct of time dilation?,view comment
39,,@maxpower8850,20/01/24 22:24:30,0,no,no,So what I’m getting out of it is that dark matter is like the packing peanuts of space ?,view comment
40,,@Titaniumacademy12,21/01/24 04:21:08,1,no,no,Pls explain translation in Hindi,view comment
41,,@rickxboy7397,21/01/24 18:54:15,0,no,no,Dark mater are photon,view comment
42,,@PrinceD-fo4pk,22/01/24 15:10:54,0,no,no,Really cool explanation!!,view comment
43,,@juice534,24/01/24 05:35:51,0,no,no,Don’t know what they are but can measure it ??,view comment
44,,@ivodraschkow6019,27/01/24 12:21:50,1,no,no,"According to my theory, ""dark energy"" is an energy source of precosmic origin and, based on Darwinian development, the basis of all energies and substances known to us - space and time also originate from it. It is therefore neither a resulting nor an additional factor since a ""Big Bang"". The universe is an open and not a closed system - because the fact that we should exist under laboratory conditions is an unfounded scientific assumption that also seems completely unnatural. Physical, chemical and biological processes are sets of rules that build on each other - and are preceded by at least one even more fundamental one.",view comment
45,,@Persistence_run_444,31/01/24 02:26:21,0,no,no,"So, it’s like an ether?",view comment
46,,@sugandhasharma7886,31/01/24 04:02:59,0,no,no,Dark energy krishna ne banaya hai ????????????????????,view comment
47,,@nimishachowdhury4577,31/01/24 08:59:11,0,no,no,"Such a good video!

Made a difficult topic so easy to understand. Brilliant!",view comment
48,,@a0001521,02/02/24 13:23:22,0,no,no,"Combine: ""Time to make guns out of it""",view comment
49,,@CREAMBOP,02/02/24 18:50:19,0,no,no,Thank uu the video was amazing!! It’s also kinda funny how what we only really know is what we dont loll :)),view comment
50,,@bakkermaarten007,03/02/24 17:26:57,0,no,no,"Slowly but surely science arrives back again to God, the unexplainable.",view comment
51,,@dee7665,04/02/24 19:46:15,0,no,no,"The bible says the earth was here before it was formed, so earth was once hidden in dark matter possibly",view comment
52,,@arasgeylani,05/02/24 13:13:23,0,no,no,"Yawn, boring as dark-anything is",view comment
53,,@Archin-dn4bp,11/02/24 06:35:37,1,no,no,"Now astronomers cannot understand why galaxies rotate too quickly without falling apart.
They came up with dark matter, which creates additional gravity and allows galaxies to rotate so quickly.
But they can't find this dark matter.
What if there is no dark matter?
Maybe there another interaction of matter on large scales?
Weaker than gravity, but even longer-range. Let's say its strength decreases not as the square of the distance, but less.
Because of this, on a small scale, such as the solar system, its influence is imperceptible due to its insignificant micropower.
But on the scale of galaxies, over many tens of light years, this force is more powerful than gravity due to a more significant weakening of the gravitational force.
Following the example of strong and weak nuclear interaction: there can also be strong and weak gravitational interaction.
This could explain why galaxies rotate faster than gravity allows.",view comment
54,,@njieenowjonathan976,12/02/24 21:27:33,0,no,no,"so, if i understood  clearly dark matter is what compensates the overall gravity of the universe and dark energy compensate the overall space been added due to expansion",view comment
55,,@rajiblochandikshit6130,13/02/24 07:56:11,0,no,no,bruhhhh my head is spinning,view comment
56,,@Blu-grey,13/02/24 11:43:22,0,no,no,Me when gojo satoru:,view comment
57,,@Z_kun11,13/02/24 22:12:10,0,no,no,Can I eat dark matter.,view comment
58,,@Redmanlad,15/02/24 02:02:08,0,no,no,"“ how much of this did you understand?”
Me : Yes",view comment
59,,@MrConstitutionDay,15/02/24 05:12:28,0,no,no,"The dark matter model is strange.
It is strongly connected to the quarks of the standard model of particle physics.

The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.",view comment
60,,@virxest,17/02/24 10:36:41,0,no,no,"It's actually easy to figure out what all these mysterious energies are that we can't see. We are in the same space of existence, but we live in the lowest layer of reality called ""physical reality"". The densest and lowest frequency energy. The higher ""layers"" are invisible to us because we are limited by nature/physical body. A higher frequency being/consciousness can see/communicate with lower forms, but not vice versa. Scientists should stop looking for answers because it is not meant for us to see or understand. If you want to experience and see these energies, you have to leave this body (we call it death), your frequency (we call it soul) becomes much higher and now you suddenly understand everything. The higher energy passes through the lower and the being that exists in the lower energy ""field"" does not understand anything...these are us. We came from these fields and now we are trying to ""rediscover"" them.",view comment
61,,@yalbmert99,17/02/24 22:28:12,0,no,no,MOND,view comment
62,,@robertdevino4109,19/02/24 23:38:54,0,no,no,It's make believe science! Can't see it taste it detect it in anyway! Can't even test for it! This is not science it's make believe and most of you are dumb enough to buy into it! Hard to say who is sillier? Dark Matter people or Flat earth people?,view comment
63,,@luissantos1801,23/02/24 16:45:44,0,no,no,"I think we probably don’t have the right equipment and knowledge to figure out how this stuff….. just like thousands of years ago humans didn’t have the right equipment and knowledge about how solar eclipses happen.. and other natural phenomenons, they weren’t advanced enough

Same with us.. we don’t know how dark mater and dark energy work because we’re probably not advanced enough YET..

We might figure out how all this sh!t works in the future (if we don’t all kill each other first over  social/religious/ political nonsense ???????)",view comment
64,,@jasoncallow860,24/02/24 20:42:41,0,no,no,"The dark matter/energy stuff makes me sceptical and sounds like the ether theory.  There was a time when scientist believed that light moved about through an ether that filled space until we proved it was nonsense.  Dark energy/matter theory feels the same way and I'm convinced it is nonsense that will be explained away eventually, but maybe not... that's science.",view comment
65,,@gorancresnjek7507,26/02/24 02:22:24,0,no,no,"Gravity is the strongest force in the universe, regardless the 3 remaining forces that are suppose to be stronger.
The range and power of gravity go beyond of what we can see and observe, considering dark matter.
Wherever there is matter there is mass and gravity that unconditionally follows.",view comment
66,,@bakangsbakho8852,26/02/24 11:05:22,0,no,no,Antimatter ??,view comment
67,,@dollaranarchist,26/02/24 21:55:16,0,no,no,This sounds like aether recapitulated.,view comment
68,,@dallas69,27/02/24 15:34:08,0,no,no,"An idea derived from string theory suggests that dark matter is hiding in a (relatively) large extra dimension. 
The theory makes testable predictions that physicists are investigating now.
Now
If you need 6 strings to be matter and there is only 5 strings those 5 strings never pop into our dimensions as matter.
Those 5 stings continuously try to be matter in our dimension but fail continuously. 
The 5 strings may be considered virtual matter never to become matter in our dimension but actually produce a force in our dimension. Thus dark energy.
So
Dark Matter is failed strings attempting to come into existence in our dimensions
Dark Energy is failed strings creating forces in our dimensions attempting to come into existence in our dimensions.
Failed Strings are everywhere and continuous pop in and pop out of our dimension",view comment
69,,@DerekIsKered,01/03/24 00:41:40,0,no,no,gojo,view comment
70,,@snoopycharlie8718,01/03/24 08:20:43,0,no,no,God at work,view comment
71,,@hera7884,03/03/24 07:33:48,0,no,no,"If we can’t see it but know it interacts within the universe and takes up most of its volume, how do we know it’s not interacting with us lifeforms in a way we can’t perceive? As far as we can tell this is Life and that’s Death.",view comment
72,,@boonraypipatchol7295,04/03/24 13:29:46,0,no,no,"From beginning of BigBang to the end of the universe.
From beginning of Blackhole to the end of Hawking Radiation.
Are.... Implications of..... Nature..... Reality.

Quantum Information and Quantum Entanglement are Fundamental.

Quantum Mind emerge.. Collection, Pattern of QuInfo and QuEntang.
Quantum Body emerge.. Std.Model emerge, DNA, Protein synthesis.
Mind and Body entanglement.. Consciousness emerge.
Spacetime emerge.. Mass.. Energy.. Wave fn. Decoherence.
Mathematics Emerge.. Intrinsic in the fabric of the emergence.
Holographic Principle..Information Conservation, Energy Conservation",view comment
73,,@bharatisatpute5872,06/03/24 19:14:54,0,no,no,Youtube: lets recommend it to them after whole 8 years for no reason,view comment
74,,@TangoCharlie-mz8lh,06/03/24 19:41:30,0,no,no,"""we know there is something in and around them-""
Me: ""*gasp*....the force""",view comment
75,,@voiceofkanaan2572,06/03/24 20:58:48,0,no,no,"Dark matter is basically what the Allah described in the Quran in verse (25:45). We constantly describe reality around us according to our own eyes, but this is flawed understanding because God was, is the only eternal entity there is and anything else including the darkness of space, and shadows are created  from nothing, which is what creating means. Meaning the shadows we see, the darkness that is in space were not originally there and ""not eternal"" to begin with. Therefore we cannot say the space and darkness is nothing and we cannot say it is being created ""by"" nothing rather ""from"" nothing.

This verse about the reality of shadows God exactly mentioned after talking about how people depend solely on their minds to be guided about the meaning of life to tell you that, just like the empirically untouchable shadows, your thought process is also invisible to you but it is still a non-eternal thing that was created and unless you follow the word of God which is revealed to humans by prophets completely as is and unchanged ""the pure word of the lord"", you cannot be guided. 

Bottom line is, you cannot depend on a created thing to be guided to the uncreated ""God"" because you will constantly fall victim to the whims of the relativity of the human mind. (just like they though that the shadow is the absence of light when darkness is really a created thing that covers everything and expands and contracts in synchrony with light). Come to God and read the Quran, the only true book left unchanged from all the previous messages.",view comment
76,,@ChaakarKhosa,06/03/24 21:13:59,0,no,no,Dark matter are our thoughts.,view comment
77,,@Healing556,07/03/24 11:52:08,0,no,no,"Out there ?
Could reach here ?",view comment
78,,@InfamousX1000,07/03/24 20:48:36,1,no,no,"My guess is that our universe exists in multi dimensional space and dark matter is simply entire universes we cannot interact with, existing in an interdimensional plane that is both inside and outside our universe",view comment
79,,@alisoncleeton877,18/03/24 22:33:32,0,no,no,"Maybe the dark matter and energy is the other dimensions that we can't see; like other pages in a book. When you look at the book you can see that there is no such thing as time as all the pages in the book are happening at once. The end is linear but what if it also exists on the x ,y and z or more axies?",view comment
80,,@epiphany-bk4yg,20/03/24 19:31:10,0,no,no,??,view comment
81,,@dylanx9327,20/03/24 21:44:17,0,no,no,"dark mater hoax? ....look for article: Standard model debunked? Scientists say dark matter is impossible, never existed - study",view comment
82,,@kermitthefrogkermy5988,21/03/24 22:39:41,0,no,no,Hopefully I can be one of the first people to see it’s true discovery,view comment
83,,@joannawhite1841,24/03/24 00:32:13,0,no,no,And there a lot of apes with smartphones.,view comment
84,,@geekynewz,28/03/24 04:40:20,0,no,no,"""Apes with smartphones"" - you got yourself a new subscriber! lmao",view comment
85,,@grigorovnikola7757,28/03/24 15:52:07,0,no,no,"""Black matter"" only exists in someone's brain.  Therefore, only ""genius"" people receive awards for claims in which they openly claim to know nothing.  It is known by Mr. ""E"".",view comment
86,,@dusandusoleil,28/03/24 22:51:20,0,no,no,"The measurements taken are totally wrong. The properties of the space trapped in galaxies and the space outside them are significantly different. How naive do you have to be to attribute a property you don't know to a property of ""something"" you know in order to balance the equation.",view comment
87,,@jamsedkhan,29/03/24 08:54:34,1,no,no,Let the mystery be mystery ??,view comment
88,,@manuthperera2893,29/03/24 10:57:53,0,no,no,there's a lot that we don't know we don't know,view comment
89,,@ZoraXire,29/03/24 21:57:11,3,no,no,"some people get scared about the concept of these forces, but I find it extremely exciting! To know something is out there but we don't know what yet, yet we know its the most powerful energy yet known and is causing the universe to expand more and more is just amazing! Truly as close to the power of gods we might have found yet!",view comment
90,,@WeWillRockYou-vw2xk,29/03/24 23:35:03,0,no,no,"There's dark energy, dark matter and doesnt matter.",view comment
91,,@RyouShi98,30/03/24 13:36:34,0,no,no,"Upon closer inspection, scientists have determined that all dark matter is emitted from a giant bloody eyeball",view comment
92,,@kennyc3670,02/04/24 09:05:59,0,no,no,They are just phenomena dreamed up by physicists because they don't know what's really happening - they're in the dark.,view comment
93,,@GamerBhoid,02/04/24 11:43:03,2,no,no,Uhh No comments from 2024 is famous here.. So make this the one..,view comment
94,,@Dabble_D,02/04/24 19:05:58,0,no,no,It‘s definitely the 4D-Trolls that interact with our universe und cause space-time-curvature wich leads to gravitation.,view comment
95,,@TheDanBidondiShow,04/04/24 03:32:33,0,no,no,The numbers are off being no one knows how big the universe is and everything in it.,view comment
96,,@TheDanBidondiShow,04/04/24 03:38:18,0,no,no,"5:45 ""we're apes with smartphones"".  Speak for yourself, I'm a child of God not from an animal.",view comment
97,,@JustMe-ob3nw,08/04/24 17:28:53,0,no,no,"Most of those are, like he said,  just ‘ideas’ we have no clue about most of it…",view comment
98,,@ShaharLevy,10/04/24 20:16:22,0,no,no,1:37 did you say energy instead of matter?,view comment
99,,@mencken8,14/04/24 11:51:02,0,no,no,"This video is best understood by reviewing the confusion in the 19th century that had physicists positing a “luminiferous ether,” which required waiting for Einstein to come along and clarify matters. Well, here we are again, contemplating intellectual placeholders that signify we are once again confused about what the universe is up to.",view comment
100,,@amitchauhan7144,17/04/24 08:07:59,0,no,no,Ca student is also watching,view comment
,,,,,,,,
