Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=QJKc4WsIkvw&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
13,,@user-qf3tz7fr1g,18/03/24 12:59:13,0,no,no,"thank you fo diz, dw.
??????

elementaryelementaryELEMENTARY, jellybean.
nyehehehehehehehehehe.
85% of da universe is made up of dark matter.
EeeeeEeeEeeeEeeeeeEeEEEeEEEEeEeeeeEEEEeeeeEE!!!!!!!
awesomazingly excitin'.
interconnectin' everythin' fo tomorrow's much needed answers.
amen.
??????????????",view comment
14,,@soumyabratarahut4368,18/03/24 13:17:23,0,no,no,Worth mentioning that the Boson itself is named after Dr Satyendra Nath Bose who predicted the existence of these sub particles about a century  before Higgs and the 3 other groups of scientists.,view comment
15,,@bologna470708,18/03/24 19:08:22,0,no,no,"Cosmological constant is the energy needed to expand the Universe at allegedly 4x the speed of light. 
That energy doesn't exist, they call it Dark energy. 
Michio Kaku stated, after looking at the energy in a vacuum, that they were off by 10 to 120th power, a mathematical absurdity or pure Pseudoscience.

The universe is expanding faster and faster. So dark matter and dark energy were created to balance the equations and give gravity a hand from keeping the universe from tearing apart… dark energy is pushing the universe apart. 

95 % of the universe is made up of dark matter and dark energy and we don’t know if they can be converted into regular matter or energy or if regular mattter and energy can be turned into dark energy. Physics has shown us that we know nothing or next to nothing about 95 percent of physical reality. 
How can we be sure that the total amount of dark matter and dark energy is always the same.",view comment
16,,@AsBi1,18/03/24 20:04:59,1,no,no,@1:38 nice to see Pakistani flag.. ?,view comment
17,,@zulsah,18/03/24 22:49:33,0,no,no,"You cant get the answer ,god know it human limit",view comment
18,,@mahmoudyounis5432,18/03/24 23:04:38,0,no,no,Why do you have all of these from Egypt? ?? you usually buy it or steal it?,view comment
19,,@MzeeMoja1,19/03/24 03:16:53,1,no,no,Imagine being hired to work at that collider then it hits you you can’t ride a bike ??,view comment
20,,@wadeodonoghue1887,19/03/24 04:10:13,0,no,no,"Dark matter exists is in as much as it is a label for what we don't understand, it's like the argument for God everything seemingly points to a Creator but scientifically we have measured no ""creator"".

We know as much about Dark matter as we know about God, Scientifically speaking.",view comment
21,,@sanjaygadhalay1523,19/03/24 06:08:50,0,no,no,amazing and very infprmative content iswhat i always look and expect from DW thank you.  team DW,view comment
22,,@beryalex1798,19/03/24 06:22:44,0,no,no,Allah is great,view comment
23,,@jamesc2226,19/03/24 06:48:30,1,no,no,"Time is the key to a lot of things we don’t understand. IF an explosion is powerful enough, and if material was expelled faster than the speed of light, which i believe is also the speed of time, this material would disappear. I get that things like light cannot naturally and unassisted travel faster than time as any particle doing so would no longer exist in this time dimension.  it makes sense this would not happen easily. However matter with the assistance of explosive propulsion could leave this time dimension which is exactly what I believe dark matter is, matter that was expelled in an explosion, maybe the Big Bang, beyond the speed of time/light. This matter still exist, you can detect it, you just cant see it.
Think of a black hole in the same light, pun intended. I believe what stops light at the event horizon is time has actually been put in reverse. This would mean a black hole is indeed a portal to another dimension. A black hole is literally a door to the past.",view comment
24,,@yungscale7,19/03/24 08:56:24,0,no,no,"All their efforts are meaningless because particle breaks into particles which also do so and this happens forever. It boils down to  that universe is limitless. It would be a lot better to invest and focus on the matter of degrading ecology , wouldn’t it ?",view comment
25,,@DuXQaK,19/03/24 09:37:20,0,no,no,There's something not right about so much of the egyptian artefacts now permanently out of Egypt,view comment
26,,@oluremiogunsanya8479,19/03/24 09:58:23,5,no,no,The beauty of this video is the simplicity of its contents as narrated. Thanks a lot.,view comment
27,,@Kamal_sran,19/03/24 13:48:08,0,no,no,Science need at least 1 century to decode the universe,view comment
28,,@democraticman3602,19/03/24 15:19:33,1,no,no,"Ok! Here it is! Why are we looking for a particle when we don't even fully understand the physics of black holes or the quantum world.
Maybe the answer is simple, it comes from the relationship between black holes being centrifuge to galaxies, a field of power generation unmeasurable by human calibration. Almost like an anti-matter of sorts.",view comment
29,,@lxlx3458,19/03/24 17:43:52,0,no,no,Thank you for sharing with us!,view comment
30,,@davedsilva,19/03/24 22:30:45,0,no,no,There are more subatomic particles to be found and properly defined.,view comment
31,,@HellingMotorsport,19/03/24 22:30:47,0,no,no,Great content but listening to two people with different languages talk simultaneous Is annoying.,view comment
32,,@alpayerdogrul,19/03/24 23:04:04,1,no,no,"Pyramids were not built by ancient Egyptians. That is the reason why still cannot figure out how they built them. They didn’t. Some civilization way before the younger dryas have built them. Egyptians only used those structures for several purposes.

The same counts for the big bang theory. The big bang (if it happened) did not create the whole universal system. It was discovered that our universe is actually colliding with another.

It is pointless to care for ancient Egyptians or the big bang theory. We must intensify our search and must finally understand that civilizations existed before and completely vanished from this planet. Göbeklitepe and Karahantepe showed this truth. Everything that we were taught till today will change in a couple of years.",view comment
33,,@kwcnasa,20/03/24 06:08:48,0,no,no,Resume @24:30,view comment
34,,@Follow.Jesus.Christ,20/03/24 10:59:43,0,no,no,Boring,view comment
35,,@Ineedhelp010,20/03/24 17:16:27,0,no,no,Allah is the creator of the universe,view comment
36,,@TomHendricksMusea,20/03/24 17:39:36,1,no,no,"The Curvature of Space May Be Caused by Anti Gravity, Not Gravity.

The curvature of space is now defined as this: Massive bodies, like planets, have gravitational fields around them that causes light or any matter to travel in curved paths around them.
My suggestion is that the expanding space caused by dark energy, an anti gravity like force, causes light or matter to travel in curved paths around massive bodies.

Therefore it's not gravity causing curved space, but the anti gravity force, dark energy causing curved space.

The expanding force of dark energy is 70% of the universe and by far the greatest force in the universe.  It pushes and expands everywhere in space.  But it is weakest where there is massive bodies; because, there is no empty space there to push back from!
The dark energy drops off significantly near massive bodies. This dark energy pushes or expands from all sides. But there is little dark energy pushing back between the planet and a passing photon, or matter of any kind. That's where dark energy is the weakest.

Therefore any photons or matter of any kind that is nearing a planet are pushed by dark energy toward the planet.

They are pushed toward it from empty space, not pulled toward it because of gravity.

The expanding force of dark energy between any planet and a photon is weak and weaker the closer the two objects are to each other. This is the opposite of gravity.

See drawing.  When the photon traveling from left to right approaches the planet, dark energy striking the planet from all sides is much greater than the weak amount of dark energy between the photon and planet.  This causes the photon to be pushed toward the planet in a curved path.

This helps explains an alternate reason for the curvature of space. This suggests curvature of space is caused by dark energy.",view comment
37,,@TomHendricksMusea,20/03/24 17:39:53,0,no,no,"Dust in the Wind, a 2nd Look at the Universe
 (5% dust, 95% wind)

When we look at the universe, we find that all of the matter, gravity and charge is little more than a smidgen of dust in the wind of a massive storm of dark energy and dark matter from empty space. Further that charge, matter, and gravity have little affect on 95% of the universe.

First let's reexamine the contents of the universe:

Dark Energy 70% . Theoretical force that behaves the opposite of gravity by expanding empty space.

Dark Matter 25%.   The so called dark matter is 85% of all matter, but it's not there. Supposedly it's found in the empty space halos around galaxies and  galaxy clusters.  But though dark MATTER can't be found in empty space, Dark ENERGY can be. That is the known force of expansion from empty space. My suggestion is that dark matter and dark energy are the same.

Free hydrogen and helium 4%.  This is 98% of all mass in the visible universe.

Stars 0.5%. Mostly concentrated hydrogen and helium burning in stars.

Neutrinos 0.3%  Virtually massless with no electrical charge.

Heavy Elements 0.03%. Dust in the wind compared to the rest.
This is what everything in planets is made of, including us.

So let's consider what this information means. It suggest that Dark Energy and Dark Matter make up 70% + 25%; or 95% of everything there is.  What's important is that this 95% does not contain: charge, gravity, or matter.

The rest or the 5% is mostly dust in the wind compared to the massive dark forces. Further we find that  of this 5%, most of it is hydrogen or helium, or neutrinos.  So the actual part of the universe that we think of as having charge, gravity, and matter and is so important in physics is very very very very very very small and insignificant in comparison.

Sum up.  First the Universe is mostly a neutral void that is expanding from empty space.
Next 95% of the universe has nothing to do with charge, matter, or the force of gravity.

Physicists, for 100 years have concentrated on the dust in the wind and missed the real universe. They have concentrated  on charge when 95% of the universe does not have charge, they've concentrated on matter when 95% of the universe does not have matter, and they have concentrated on the force called gravity between the specs of dust, when 95% of the universe has, not gravity but an antigravity force of Dark Energy and Dark Matter.
Time to reassess everything!",view comment
38,,@TomHendricksMusea,20/03/24 17:40:10,0,no,no,"My Model For The First Events in the Beginning of the Universe. 
(From left to right) 

1. Singularity before the Big Bang was eternal photons.
2. Big Bang was a release of photon energy.
3. Photons through pair conversion, created space time; and both the fundamental particles and first atoms of hydrogen and helium.
4. The universe temperature continued to drop until the annihilation phase when all free electrons (e-) and positrons (e+) not in atoms, began to annihilate and turn into pure energy.
5. This massive universe wide conversion of mass to energy caused the inflation phase.

This model suggests my answers to these physics questions.

Q. What was the singularity that started the Big Bang?
A. Eternal photons outside of space and time.

Q. Where did the anti matter go?
A. It went into the protons and neutrons.  Protons have 2 positrons and one electron.  Neutrons have 1 proton and one electron.

Q. Why did inflation happen?
A. When the temperature fell low enough, free electrons and positrons annihilated in a universal wide explosion of energy that created the inflation period.

***
The Big Bang singularity produced a zoo of waves. So which ones lasted?
Most compatible waves formed atoms, molecules, etc (or the most neutral didn't react with anything) while the rest decayed.

That is important clues to every aspect of physics. That is a physics natural selection.

More psy phy physics from a sci-fi writer.",view comment
39,,@osmanhayes3803,20/03/24 19:54:32,1,no,no,"What’s holding the universe together? 
One God???",view comment
40,,@PedroFerreira-ze5yp,21/03/24 00:08:56,0,no,no,funny how fascist russia claims to be the apex of civilization and doesn't do research like this. all they do is make weapons.,view comment
41,,@cjgold1677,21/03/24 00:44:53,0,no,no,Passengers intro !!! Love that movie!!,view comment
42,,@ugyendoyafrombhutan4711,21/03/24 06:41:21,1,no,no,"Thanks for this ingenious events n sharing , greetings from Bhutan ????",view comment
43,,@amuhadri1912,21/03/24 08:49:06,1,no,no,Great documentary..,view comment
44,,@user-vz7fm2by9u,21/03/24 15:29:44,0,no,no,I HATE THESE SHOWS THAT DON'T TALK ABOUT ANYTHING THAT THERE TITLE SUGGEST,view comment
45,,@Juttekatoo,21/03/24 16:34:45,0,no,no,"François Englert is Belgian, not French.",view comment
46,,@SupCortez,22/03/24 04:54:06,0,no,no,"I urge you all to seek Hermes Trismegistus, the truth has been stated long ago by he who knew..",view comment
47,,@goldnutter412,22/03/24 07:29:02,0,no,no,"From the point of view of our body, and matter and energy.. things are confusing

From the point of view of the mind/consciousness being fundamental.. the universe and your brain is data (a programmable cache/system for your mind to use).. things become.. far too clear. Everything is there, just many pitfalls in the logical thought process. It takes.. time..",view comment
48,,@goldnutter412,22/03/24 07:32:25,0,no,no,"To me the important part of the pyramid story is that they point at a triangle in the sky.. 

And the ""book of the dead"" could be called the book of life and choice.. the meaning of life.. or similar names",view comment
49,,@jimsmith3971,22/03/24 12:57:56,0,no,no,Top quality documentary.  DW is the best.,view comment
50,,@hundun5604,22/03/24 13:43:43,0,no,no,"Dark matter exists, but it's never been seen?! How do you know it's not something else in these test results? Maybe something electro magnetic?
""We are examining what we think is impossible"" And yet at the same time they claim it's possible (caused by dark matter).",view comment
51,,@DavidBrown-om8cv,23/03/24 08:48:53,1,no,no,"In the display at 5:02 in this video, :scaler bosons"" should be ""scalar bosons"".",view comment
52,,@TheSubpremeState,24/03/24 06:33:18,0,no,no,Particles. Then pyramids . Why not throw icebergs in to confuse us even more,view comment
53,,@rajnirani7772,24/03/24 08:59:59,28,no,no,"What a documentary! Anyone who thinks that they have no interest in particle physics, watch this. We are living in a very exciting time where scientists around the world are trying to solve the most fundamental question of every subject, who are we, where hv we come from and are we alone. I don't know if it's possible or okay to smile at the end of a physics docu, but this made me smile. I hope I will have some answers regarding dark matter and dark energy in my lifetime.",view comment
54,,@toni2918,25/03/24 04:13:42,0,no,no,"Other people: dedicated to discovering new elementary particles
Me: dedicated to discovering new burger joints on DoorDash",view comment
55,,@user-il1yf8lp4x,25/03/24 07:42:51,1,no,no,This video helps me to learned a lot of things which was unknown,view comment
56,,@HansBrouwer-qv1xg,25/03/24 10:49:24,0,no,no,Lol dark matters is already debunked,view comment
57,,@RickyKirkman,25/03/24 16:35:12,0,no,no,Lost interest due to too many adverts!,view comment
58,,@natalieopp8318,25/03/24 21:54:47,0,no,no,How do you share a picture,view comment
59,,@jefryjefry4058,26/03/24 18:55:25,0,no,no,It’s Graviton,view comment
60,,@francisp9509,26/03/24 19:17:18,0,no,no,The Creator has given limited intelligence to humans. So all this is bumkum.,view comment
61,,@aripiispanen9349,26/03/24 20:17:24,0,no,no,"???Very Interesting !

Bunyaviruses are a family of RNA viruses that are primarily transmitted to humans and other animals by arthropods such as mosquitoes, ticks, and flies, or by rodents. The Bunyaviridae family includes several genera, with notable viruses such as Crimean-Congo hemorrhagic fever virus, Hantavirus, and Rift Valley fever virus.
The Bunyamwera virus (BUNV) is a notable member of the Bunyaviridae family. It was first isolated in 1943 from mosquitoes in the Bunyamwera area of Uganda. Bunyamwera virus primarily infects birds but can also cause mild infections in humans. Human infections with Bunyamwera virus are generally mild and can cause symptoms such as fever, headache, joint pain, and rash.
Another notable bunyavirus is the Rift Valley fever virus (RVFV), which primarily affects domesticated animals such as cattle, sheep, goats, and camels but can also infect humans. Rift Valley fever can cause severe disease in both animals and humans, including fever, muscle pain, headache, and in severe cases, hemorrhagic fever or encephalitis. RVFV is primarily transmitted to humans through contact with infected animal tissues or through mosquito bites.

Bunya viruses are a group of arboviruses belonging to the Bunyaviridae family. They are named after the Bunyamwera district in Uganda, where the prototype virus was first isolated. Bunyaviruses are single-stranded RNA viruses, and they are primarily transmitted to humans through the bites of infected arthropods such as mosquitoes, ticks, and sandflies.
There are several viruses within the Bunyaviridae family that are known to cause diseases in humans, including:
Crimean-Congo hemorrhagic fever virus (CCHFV): This virus causes Crimean-Congo hemorrhagic fever, a severe illness characterized by fever, muscle aches, vomiting, diarrhea, and bleeding. It is found in Africa, Asia, and parts of Europe.

Rift Valley fever virus (RVFV): RVFV can cause Rift Valley fever, a viral zoonosis that primarily affects animals but can also infect humans. In humans, it can cause flu-like symptoms, hepatitis, and in severe cases, hemorrhagic fever or encephalitis. It is found in Africa and the Arabian Peninsula.
Hantaviruses: Some hantaviruses, such as Sin Nombre virus in North America and Hantaan virus in Asia, belong to the Bunyaviridae family. These viruses can cause hantavirus pulmonary syndrome (HPS) and hemorrhagic fever with renal syndrome (HFRS), respectively.

Bunyaviruses are considered significant pathogens due to their ability to cause severe diseases in humans and animals. Prevention of bunyavirus infections primarily involves vector control measures, such as insecticide spraying to control mosquito populations, and avoiding contact with infected animals or their bodily fluids. Additionally, in the case of certain bunyaviruses like Crimean-Congo hemorrhagic fever virus, there is ongoing research into vaccine development and antiviral treatments.

Overall, Bunyaviruses pose significant public health concerns due to their potential to cause disease outbreaks in both animals and humans. Efforts in surveillance, prevention, and control of bunyavirus infections are important for mitigating their impact on public health.",view comment
62,,@nerdvana101,26/03/24 22:59:33,0,no,no,The USA,view comment
63,,@ShonMardani,27/03/24 02:18:43,0,no,no,"How do you detect muon? How do you accelerate electrons or protons? Where are the magnets to accelerate? Why did you go 100 meters down, if for muon, it doesn't seem to work.
 If there is no absolute vacuum (which is not possible) all the particles will collide with air atoms.",view comment
64,,@ShonMardani,27/03/24 02:24:20,0,no,no,"Gluon is a british guy's imagination, confirmed by a fake french scientist and proved by a even faker german einstein.",view comment
65,,@ShonMardani,27/03/24 02:34:47,0,no,no,Pyramids were built with the stone blocks excavated to dig the Suez Canal.,view comment
66,,@icywind3337,27/03/24 11:22:31,0,no,no,"In my opinion, the universe seems to exist as a state where the entirety of all time and space is stopped at once as one set.
It just seems that our human cognitive process moves along an axis of time in one of those spaces, constantly spinning around...",view comment
67,,@malikhan0123,28/03/24 07:06:34,1,no,no,Allah hu Akbar.. god is great who created everything which is belongs in earth and heavens,view comment
68,,@morpheus934,28/03/24 12:47:42,0,no,no,15:30 - so higgs and his friend got the nobel but boson ( the indian) is not even acknowledged - racist stuff,view comment
69,,@IndianIndian-dq5tn,28/03/24 15:33:39,0,no,no,Thankyou from India????????????,view comment
70,,@joshualumbe1842,28/03/24 20:28:41,0,no,no,Yeah! when your favourite doc channel goes metaphysical.,view comment
71,,@User-rm9cw,29/03/24 05:41:16,0,no,no,How to measure the age of photon? Can we assume it is even possible?,view comment
72,,@explorethroughbangla1560,29/03/24 11:04:42,0,no,no,Love from Bangladesh ????,view comment
73,,@user-se3bw8ku8i,29/03/24 12:47:08,0,no,no,"maybe one day we will decode our very major issue in life since newton brought it up, called gravity of which we have no inkling of an idea what it really is, can we really go beyond and seek facts about outder space. till then lets just have fun with all our humongous space n similar toys",view comment
74,,@AsadKhan-uo9vw,30/03/24 00:41:34,0,no,no,The passenger movie music is so good,view comment
75,,@clewis6659,30/03/24 04:56:24,0,no,no,"Like an incantation, talisman",view comment
76,,@afdsvicosa,30/03/24 13:28:23,0,no,no,"The b pyramids are the only remaining wonders of the ancient world???
How about all the pyramids found in Mexico and Gobekle Tepe in Turkey? Among others.",view comment
77,,@myrnarosa2973,30/03/24 15:42:25,0,no,no,"The world, The universe and everything.Is sustained by the substance of the Power of the Word of God,everything was made with action of the Verb",view comment
78,,@spudbencer7179,30/03/24 20:10:29,0,no,no,Why does this dogshit channel geoblock this video in germany?,view comment
79,,@acitizen6809,31/03/24 00:36:02,0,no,no,"So Hello,scientist How the pyramids are made?",view comment
80,,@thabanitamuhla6766,31/03/24 13:56:35,0,no,no,We were all blind 500 years ago . Science will bury religion,view comment
81,,@AngelineThompson-mm3ql,31/03/24 15:01:34,0,no,no,"While you build objects
I want $ to build the wilderness
It's important",view comment
82,,@Carmela1984,31/03/24 16:44:07,0,no,no,Why don't you compare this with religious writings,view comment
83,,@yerstinmelo1222,31/03/24 21:51:55,0,no,no,Opposite day.????,view comment
84,,@kuntal21st,01/04/24 21:19:59,0,no,no,"15:15  It is not well known that the term Boson, owes its name to the pioneering work of the late Indian physicist Satyendra Nath Bose. Giving credit where it's due doesn't make anyone else less contributing.",view comment
85,,@Nomad_Wanderer,02/04/24 19:57:28,0,no,no,I am holding it together! I use super glue to do that.,view comment
86,,@huhawnawno,03/04/24 10:55:45,0,no,no,crappy youtube dumbed down auto-resolution bites,view comment
87,,@anadossantos1429,04/04/24 04:00:44,0,no,no,Amazing  documentary,view comment
88,,@The-Kool-_-Aid-Man74,04/04/24 05:49:29,0,no,no,Sooooo we are all living in a tube?,view comment
89,,@SA-yc9lf,04/04/24 22:30:26,0,no,no,Mind blowing ?? how mysterious the particle physics really is! We want to know more about ancient things like pyramids. What was the true purpose of building such an enormous structure in that ancient era?,view comment
90,,@tylerwertman1720,05/04/24 01:39:13,0,no,no,dark matter is the spirtual world,view comment
91,,@marcin959,05/04/24 02:21:57,0,no,no,Nothing beats a DW documentary,view comment
92,,@b_bagasa,06/04/24 09:35:57,0,no,no,God created the universe. That's it. Not a big bang,view comment
93,,@kwaki-serpi-niku,07/04/24 13:00:49,0,no,no,This is the worst documentary I've ever heard or seen. I can't believe the incompetence of the people who crafted it. They must have been high on mushrooms when they did so.,view comment
94,,@thickpenguin4814,09/04/24 12:52:16,0,no,no,Bruh,view comment
95,,@popop8318,09/04/24 20:23:23,0,no,no,"Stop with the Big Bang please. Do you really think that the universe was created in one day just like it was created by gods ?
This is the most hilarious theory that is still taken for a fact today.

2 protons collisions as nothing to do with this theory.
The Big Bang theory is about the creation of quantum particles.
Nothing to do with CERN experiments and the explosion of particles.

Relativity say that: And the truth is:
Empty space do not exist. 
If you have space, you have something in it.

Photon are not creating space.
Electron do create some space but, single electron is not creating much. 
A fraction of the space created by an helium particles.

All the space that we live in is mainly created by our black hole.
A fraction of the space that we live in is also created by our sun and our planet.

The Big Bang is a joke, but not that much. It's also very close to the truth.
Expansion of the universe is also a joke, but also real.

Electron, proton, neutron are created every day.
Today we still say that everything was created in a single day (Big Bang, God etc.)
And with the creation of atoms, came the expansion of space.
The universe is expanding a bit more every day.

Relativity and quantum physics works perfectly with each other if you take into account the size of the space.",view comment
96,,@JoseLopez-mc7kw,10/04/24 19:42:54,0,no,no,Send chips with plutonium into spaces of the deep blackholes,view comment
97,,@JoseLopez-mc7kw,10/04/24 19:43:54,0,no,no,It will explode,view comment
98,,@boogeyman8137,12/04/24 17:59:28,0,no,no,I can see hindi text in papyrus script..,view comment
99,,@Ludawig,13/04/24 11:25:43,0,no,no,Genuine question. Why do elementary particles function as they do?,view comment
100,,@Nerinav1985,14/04/24 15:57:47,0,no,no,"World class documentary.
Very informative and interesting.
Best thing is : 
DW does not trick viewers into clicking a story and later compelling readers / viewers to pay for full content.
That's what many greedy media companies are doing.",view comment
,,,,,,,,
