Exported by,ExportComments.com,,,,,,,
Source URL,https://www.youtube.com/watch?v=5iA7wZfxglE&pp=ygULZGFyayBtYXR0ZXI%3D,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
20,,@scklandmax9254,20/05/23 23:56:29,0,no,no,NEED more toys guys !!! 100 years at this tech speed just to detect DM,view comment
21,,@StefanoBorini,21/05/23 20:16:11,0,no,no,"why can't dark matter be neutrinos? There are literally huge numbers of them, they have risible but not null mass, and interact extremely weakly with ordinary matter.",view comment
22,,@danielle8587,23/05/23 10:06:17,0,no,no,"If dark matter doesn't have an anti particular and it could selfanhilate, could it be something like when in Chemistry H20 can be both a base and an acide. So maybe dark matter is neutral in a simmiliar or the same way",view comment
23,,@dominick253,24/05/23 23:44:45,1,no,no,Funny how people think we are even close to figuring out the big bang.,view comment
24,,@Fush1234,26/05/23 06:36:20,0,no,no,Sounds like my mother in law.  She’s dark.,view comment
25,,@KingAGBozz,27/05/23 01:52:38,0,no,no,Very good video but unfortunately you completely forgot mentioning the matterbaby.,view comment
26,,@dougdechand4776,06/06/23 09:14:47,0,no,no,We are inside of a black hole,view comment
27,,@Jesuswinsbirdofmichigan,06/06/23 16:56:22,0,no,no,????,view comment
28,,@ScottBFree,13/06/23 06:40:03,0,no,no,"Dark matter, the thing people made up to make their math work.",view comment
29,,@Jelorm2,20/06/23 22:18:51,0,no,no,This is better than watching a movie. ?? ??,view comment
30,,@robertdoust7547,01/07/23 13:00:38,0,no,no,"Hi tops ,!",view comment
31,,@fernan2s136,03/07/23 01:16:09,0,no,no,The big bang theory sound like bullshiet to me.,view comment
32,,@corley-ai,05/07/23 04:03:26,0,no,no,It’s not mass. It’s something other than gravity as we know it at the galactic scale.,view comment
33,,@jefffendrick418,06/07/23 19:15:05,0,no,no,"Mass condenses inner space and as that space is condensed,the space between inner space is squeezed. This space between inner space is the dark energy. This would be the outer space that surrounds all inner space. As the inner space is condenced and the space between is squeezed,action reaction occured and the space outside the area of mass,inner space expands and the area between expands as well. Inner space has less force when expanded but the space in between now has more influence. An object wants to take the path of least resistance and when it encounters this area in space,it follows this path. It gradually comes under the influence of the space condenced by mass. I think there should be a relation with the layers of the sun to the orbits of the planets,as each element layer condenced space differently within the whole.",view comment
34,,@mystomachhurt9312,17/07/23 15:06:19,1,no,no,If Weakly Interacting Massive Particle might exist. Then are there any matters identified as Strongly Interacting Massive Particle?,view comment
35,,@deant6361,17/07/23 16:24:02,0,no,no,Great educational video I enjoyed it so much and have a better understanding of the topic than before. Thanks for sharing man.  ???,view comment
36,,@Deadman2112wall,18/07/23 09:21:22,0,no,no,"@sea
I love your videos and your explanations because you don't offer just one explanation. You show the others and explain why they fall short.
However, something doesn't quite add up with the idea of dark matter for me and raises a question.

We know definitively that planetary systems exist within galaxies.
 
If Dark Matter does as well and is also responsible for the rotational curve of galaxies, then why do planetary systems not exhibit the same rotational curve?

Wouldn't dark matter also have the same effect on them?

Perhaps I'm missing something here but it just seems illogical to me that dark matter (if it exists at all) would be so prolific that it could manipulate the rotational curve of an entire galaxy which is comprised of millions of stars and the planetary systems that orbit them.
Yet, at the same time, it wouldn't have the same effect on the planetary systems themselves?

I know the theory claims that this is due to the localized density of a planetary system and because of this dark matter would be diffused.
But that kind of defies logic and this them means that the theory directly contradicts itself because if dark matter passes right through everything and doesn't interact with it then why would it concern itself with local densities? 
More importantly how can something that doesn't interact with anything including itself cluster in the first place?

This problem just has me really scratching my head regarding this subject matter.",view comment
37,,@konstantinpavlovich5253,25/07/23 11:36:13,0,no,no,"At least something to oppose the rabid massive propaganda of cosmologists. So to speak, a thin ray of light in the dark cosmological realm. Big bang, dark matter, dark energy and other inventions are the grossest mistakes of cosmologists. What kind of ignoramuses and mediocrity these so-called ""scientists-cosmologists"" are described in detail on a solid foundation of physical laws (without any scientific delusional fantasies of cosmologists) in the book ""Big Bang of Scientific Idiocy"", author Pavlovich Konstantin.",view comment
38,,@michellebeckham5310,05/08/23 11:50:18,0,no,no,"I love subjects like this. If dark matter is real that's cool, if it isn't dark matter and something else also cool. 
Just like Nanotyrannis or baby T.rex , either answer is a win win.",view comment
39,,@Rosalies_,06/08/23 16:18:49,0,no,no,I have my degree in physics but didn’t end up taking any astrophysics courses at all. Glad you have some well-educated content to bridge the gap for people in my cohort :),view comment
40,,@theartisticcook,08/08/23 10:46:30,0,no,no,Beautiful sharing ?? Very Enlightening!,view comment
41,,@arnoldleaf4521,09/08/23 17:12:49,0,no,no,"Great stuff , thanks",view comment
42,,@richardpetersen2747,21/08/23 14:35:17,0,no,no,"Dark Matter, Different dimentions, Dark energy and all your science is nonsense. I bet you believe the Egyptians built the pyramids too. Hahahahaha.",view comment
43,,@dakotahutchens642,28/08/23 04:56:03,0,no,no,GOD is amazing,view comment
44,,@Bigblue091,08/09/23 00:41:16,0,no,no,How do you know all of this? You must be an astrophysicist. Excellent job Sea.,view comment
45,,@The_guy_on_the_internet,10/09/23 18:43:13,0,no,no,So if you controlled dark matter you could customize your universe to your liking at the beginning,view comment
46,,@bryandraughn9830,15/09/23 15:21:54,0,no,no,"Fantastic detail!
My favorite channel!",view comment
47,,@glennswart1487,19/09/23 12:20:14,0,no,no,Terrible.  Dark matter does not exist and ^CDM is the worst model is science with a 4.6% predictive success rate,view comment
48,,@gatovillano7009,20/09/23 04:58:07,0,no,no,"at 3:56, Maybe the problem is in the question:

The mass of the galaxies in the observable univers is not enough to explain the current model of the univers.

the key word is observable

Maybe the majority of the mass is just too far for us to observe it",view comment
49,,@kylebushnell2601,21/09/23 05:10:49,0,no,no,"JWST disproved the part where it says, “that far back in the universe galaxies were small and then grew bigger and clusters occurred.”
6 massive galaxies 350b years after big bang ??",view comment
50,,@robertw2440,27/09/23 08:47:01,0,no,no,Space-time is dark matter,view comment
51,,@enigmalfidelity,27/09/23 10:58:01,0,no,no,"Ive often wondered what makes up the empty space in the vaccuum of space.  Like, what are we flying through?
Personally, i do not think the Big Bang was the start of our universes.   I think it was just a kernel, popping in a vast sea of dark matter, amongst other kernels popping.   We cant detect any of the others because space is just soo massive.",view comment
52,,@robynkulage4581,01/10/23 20:52:00,0,no,no,Can I ask anyone here to comment ...do you think you have to have darkness to have light ....or can light exist without the darkness but we just can't see it..??,view comment
53,,@Zoe-eu3cp,01/10/23 22:03:22,1,no,no,Thank you:),view comment
54,,@valiantabello,05/10/23 01:36:00,0,no,no,Thanks!,view comment
55,,@nickmerix2900,05/10/23 22:06:34,0,no,no,"This is pseudoscience . If observations dot fit the theory , just invent something stupid instead of tossing the theory.",view comment
56,,@m.streicher8286,19/10/23 17:14:49,0,no,no,Saying we've never observed dark matter is like saying that you've never seen the wind because air is invisible to your eye. Its sily... mond didn't need a mention.,view comment
57,,@PlanetXMysteries-pj9nm,20/10/23 09:10:09,0,no,no,Can you explain more about dark matter and its importance in the universe?,view comment
58,,@CHUCKBALLER2024,22/10/23 05:13:59,0,no,no,Black Lattice Dark Matter Movement Generation of reality,view comment
59,,@vinnerdinner,26/10/23 05:25:47,0,no,no,"Dark Matter and Dark Energy. Ha! 
Scientific way of filling in the voids 

= total BS",view comment
60,,@dannyg.4421,27/10/23 04:07:56,0,no,no,I just want to know how you picked up the user name? I figure it must of costed alot.,view comment
61,,@icemegx77,01/11/23 12:20:27,0,no,no,"It’s not missing mass, it’s hidden mass.",view comment
62,,@gaviota-sibila1093,09/11/23 03:05:13,0,no,no,"homogeneous
/?h??m?(?)?d?i?n??s,?h?m?(?)?d?i?n??s/
adjective
of the same kind; alike.
""if all jobs and workers were homogeneous""",view comment
63,,@user-fq3ds3oq3j,14/11/23 12:31:44,0,no,no,Dark matter and dark energy do exist,view comment
64,,@cylltndn7935,16/11/23 14:25:11,0,no,no,The way i see it is that the dark matter is just like a plasma. Microbes iside a water bubble also dont know that its a water,view comment
65,,@jmanj3917,16/11/23 21:08:52,0,no,no,"7:40 ...load-bearing mass...
I like the way that sounds",view comment
66,,@samuelharrington7030,19/11/23 22:08:19,0,no,no,This is top quallity content im super intrested in space at 9 so this is perfect for me.the high reselusion vidios make it a lot easier to understand and great to listen to at night to he is doing amazing work an i hope he does even more in the near future:):),view comment
67,,@Kaiju-G,21/11/23 12:21:58,0,no,no,Dark matter is fake! There is no such thing they made it up because they have no idea how the universe works,view comment
68,,@craigmarr7986,21/11/23 21:36:07,0,no,no,Dark matter is not a mystery. It is the matter in all the other dimensions that we can't see.,view comment
69,,@benmarteinson48,22/11/23 06:44:55,0,no,no,666 dark matter,view comment
70,,@ryanhegseth8720,13/12/23 03:27:17,0,no,no,"Rather than admit they may have got something wrong they invent dark matter and dark energy, both bigger than all the matter in the universe.",view comment
71,,@arjenwennekes,27/12/23 22:01:13,0,no,no,"I just love your video‘s!!
Looking forward to all New content in 2024!",view comment
72,,@tiborb9470,03/01/24 14:12:35,0,no,no,"Love all your videos, jaw-dropping facts and visuals! So informative, so well put together! Thx!!!",view comment
73,,@denim_ak,09/01/24 12:18:31,0,no,no,"OK, now I did just start smoking a bowl, so take this with a grain of salt, also, I’m not a physicist, so there’s that. But I’ve been thinking a lot about gravity lately and also dark matter, I don’t know how they would ever test this, but I just had the idea that what if when matter goes into a black hole, it’s transformed into pure energy and is evenly distributed throughout the space time fabric of the universe Causing dark energy and the expansion of the universe. ??",view comment
74,,@KingBritish,21/01/24 03:15:00,0,no,no,"I wonder if Dark Matter could be something to do with the missing Antimatter, maybe like a byproduct. Given the Antimatter was destroyed and therefore invisible as though completely out of existence, which describes Dark Matter.",view comment
75,,@AlanMcGonigle-ho1tz,24/01/24 20:04:21,0,no,no,"Ok humans. the best way I can describe this is if you are fish.
Dark matter is the ocean and dark energy is the current.??????",view comment
76,,@roberthypes6149,30/01/24 20:04:46,0,no,no,"Just remember that this is theory.  Well thought out,but still theory. Not FACTS. Mond theory does away with dark matter.",view comment
77,,@renupathak4442,08/02/24 09:09:33,0,no,no,"Amazing, explicit and truly admirable explanation. This channel is undoubtedly the best and to think he is not a cosmology scientist. I wish he was a teacher in school for our children. I follow you from india. Keep up the good work",view comment
78,,@VoltLover00,10/02/24 02:17:39,0,no,no,This is all bullshit,view comment
79,,@Zorton_,16/02/24 04:15:34,0,no,no,What if Dark Matter is Time itself.,view comment
80,,@MrConstitutionDay,23/02/24 19:01:18,0,no,no,"Dark matter need not stay  a mystery. The idea is that dark matter is old and slow and unreactive to light and massive. It can't be found easily.

The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.

part 2
Ok. So the Chrysanthemum or Mum, sometimes called the Mon when depicted in art,  can now be understood in terms of highly temporary but sometimes long lived quark models.
It is sometimes well established that early versions of the mum were constricted within 2 dimensions. They were strongly limited, apparently limited to about 21 petals, as predicted by Fibonnacci. However, in later Mon depictions, full blown 3 dimensional mums have been depicted and are apparently grown and are flourishing. These are much larger than previous 2 dimensional models.
In counterpart, quark models in the standard model have far exceeded the dark matter models contemplated. For instance, Charm quarks are over 600 times larger than standard Up quarks, and Bottom quarks are over 400 times bigger than standard Strange quarks.
In previous models of the Fibonacci model of quark expansion, the numbers (10^2 to 10^5) are well known and within the known potential of this dimension of dark matter.
We can expect this dimension of dark matter stable components within isolated dark matter, such as within isolated galactic halos. However, trapped dark matter components such as within stars, planets and moons may be decaying quickly, as exhibited by our own Moon, which has shut down and become locked in its gravitationally stabilized orbit, and the planets Mercury and perhaps even Mars, which apparently have also slowed down, and headed for stopping. This energetic model is shocking, and further dark matter and similar quark models, may be decaying or already gone, so the Mum/Mon model will be an important strategic exploration and investigation. 
I like the Chrysanthemum model for quarks anyway. It depicts the exponential growth of standard model quarks that we have already seen. However, I think we will see a plateauing of such quark expansions, I think the upper limit of further discoveries such as within the Cern Large Hadron Collider may be reached at about 10,000 times the mass of standard model Up quarks.
Spoiler Alert: There may be some new quarks within this range. However, some dimensions or ranges of dark matter quarks may already have expired and would only be available at galactic scales of discovery and investigation.
So dark matter research may still have local frontiers to discover, but may stall at this range. 
The good news is that we have an extremely long time to do this  research and discovery of standard model quarks before dark energy expansion catches up with us. 
Relax. It's cool.
I hope that you have enjoyed this Fibonacci mathematical Chrysanthemum experiment in both quarks and dark matter. 
Thank you for reading.
 

part 3

Ok. So we are now assuming the Fibonnacci based Chrysanthemum model of hyperdimensional dark matter and quarks. 
Or we still have sluggards or Luddites who can't keep up.
In this assumptive model, this structure suggests that such matter would be in the range of 10^5 to 10^8 times the mass of standard model quarks. For regular folks this is from 10,000 times to 100,000,000 times this mass.
That is really close to the neutron star category of matter.
While this may be amusing consider where this is going, the next phase of dark matter and as yet undiscovered quark masses would have to be in the range of 10^13 to 10^21, or 1,000,000,000,000 to 1,000,000,000,000,000,000,000 quark masses. Is this in the range of black holes yet? Or are we still stalled at very large neutron stars? Again we must pause and consider where we are.
The first stages of dark matter is from 10^2 to 10^3 masses, the 2nd stage would be from 10^3 to 10^5 masses, the 3rd stage would be from 10^5 to 10^8 masses, and the 4th stage would be from 10^8 masses to 10^13 masses. Whew. Theoretically the 5th stage of dark matter would be 10^13 to 10^21 masses. That still leaves us with the 6th stage of the mass of dark matter and quarks. This is the staggering number of 10^21 to 10^34 masses for quarks and dark matter. Wow. This is clearly the end of our Chrysanthemum dark matter models. It is also the end of our hierarchical mass models. What comes after the end of our Electromagnetism model? I dare not postulate. But I suspect outer space models of dark energy. This is the incredible range of from 10^34 to 10^55 masses, a gut wrenching number
 times the mass of standard  model quarks. 
This is the amount of masses that represents the beginning or the ending of the universe.
It's not just a black hole.
It's the end.
Sorry - not sorry.",view comment
81,,@MrConstitutionDay,24/02/24 20:32:37,0,no,no,"It (dark matter) is much more than speculation. After dealing with the wild speculation of alternative visions of gravity, dark matter seems down right simple to understand.
We can't see it at distances of galactic halos and ancient inclusions deep inside regular matter.
The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.

part 2
Ok. So the Chrysanthemum or Mum, sometimes called the Mon when depicted in art,  can now be understood in terms of highly temporary but sometimes long lived quark models.
It is sometimes well established that early versions of the mum were constricted within 2 dimensions. They were strongly limited, apparently limited to about 21 petals, as predicted by Fibonnacci. However, in later Mon depictions, full blown 3 dimensional mums have been depicted and are apparently grown and are flourishing. These are much larger than previous 2 dimensional models.
In counterpart, quark models in the standard model have far exceeded the dark matter models contemplated. For instance, Charm quarks are over 600 times larger than standard Up quarks, and Bottom quarks are over 400 times bigger than standard Strange quarks.
In previous models of the Fibonacci model of quark expansion, the numbers (10^2 to 10^5) are well known and within the known potential of this dimension of dark matter.
We can expect this dimension of dark matter stable components within isolated dark matter, such as within isolated galactic halos. However, trapped dark matter components such as within stars, planets and moons may be decaying quickly, as exhibited by our own Moon, which has shut down and become locked in its gravitationally stabilized orbit, and the planets Mercury and perhaps even Mars, which apparently have also slowed down, and headed for stopping. This energetic model is shocking, and further dark matter and similar quark models, may be decaying or already gone, so the Mum/Mon model will be an important strategic exploration and investigation. 
I like the Chrysanthemum model for quarks anyway. It depicts the exponential growth of standard model quarks that we have already seen. However, I think we will see a plateauing of such quark expansions, I think the upper limit of further discoveries such as within the Cern Large Hadron Collider may be reached at about 10,000 times the mass of standard model Up quarks.
Spoiler Alert: There may be some new quarks within this range. However, some dimensions or ranges of dark matter quarks may already have expired and would only be available at galactic scales of discovery and investigation.
So dark matter research may still have local frontiers to discover, but may stall at this range. 
The good news is that we have an extremely long time to do this  research and discovery of standard model quarks before dark energy expansion catches up with us. 
Relax. It's cool.
I hope that you have enjoyed this Fibonacci mathematical Chrysanthemum experiment in both quarks and dark matter. 
Thank you for reading.
 

part 3

Ok. So we are now assuming the Fibonnacci based Chrysanthemum model of hyperdimensional dark matter and quarks. 
Or we still have sluggards or Luddites who can't keep up.
In this assumptive model, this structure suggests that such matter would be in the range of 10^5 to 10^8 times the mass of standard model quarks. For regular folks this is from 10,000 times to 100,000,000 times this mass.
That is really close to the neutron star category of matter.
While this may be amusing consider where this is going, the next phase of dark matter and as yet undiscovered quark masses would have to be in the range of 10^13 to 10^21, or 1,000,000,000,000 to 1,000,000,000,000,000,000,000 quark masses. Is this in the range of black holes yet? Or are we still stalled at very large neutron stars? Again we must pause and consider where we are.
The first stages of dark matter is from 10^2 to 10^3 masses, the 2nd stage would be from 10^3 to 10^5 masses, the 3rd stage would be from 10^5 to 10^8 masses, and the 4th stage would be from 10^8 masses to 10^13 masses. Whew. Theoretically the 5th stage of dark matter would be 10^13 to 10^21 masses. That still leaves us with the 6th stage of the mass of dark matter and quarks. This is the staggering number of 10^21 to 10^34 masses for quarks and dark matter. Wow. This is clearly the end of our Chrysanthemum dark matter models. It is also the end of our hierarchical mass models. What comes after the end of our Electromagnetism model? I dare not postulate. But I suspect outer space models of dark energy. This is the incredible range of from 10^34 to 10^55 masses, a gut wrenching number
 times the mass of standard  model quarks. 
This is the amount of masses that represents the beginning or the ending of the universe.
It's not just a black hole.
It's the end.
Sorry - not sorry.",view comment
82,,@nickbellais1192,28/02/24 08:42:54,0,no,no,Not a single challenging comment/viewpoint,view comment
83,,@Duise-um4ni,01/03/24 11:19:37,0,no,no,Great speaker!?,view comment
84,,@ourcommonancestry6025,02/03/24 00:24:02,0,no,no,"You can't have missing mass... But you can have bias to look for it using false assumptions... Case in point. What happens to professors who, thru their own theories, interference with the money train keeping mainstream scientist employed?  Climate chang, evolution, you will become like God.. You people are buying the cart and no roads, horses, or trained drivers are answering your calls.",view comment
85,,@egay86292,03/03/24 03:37:21,0,no,no,"""this point began to expand."" expand into what? inflation needs a volume to inflate into, which by definition did not exist. i'll wait.",view comment
86,,@egay86292,03/03/24 04:08:46,0,no,no,"welcome to dark cosmology, the only science to admit up front that the elephant we are all so blindly groping might just be a herd.",view comment
87,,@lilymanning8325,07/03/24 22:31:30,1,no,no,Will you make a podcast?,view comment
88,,@Zockopa,16/03/24 20:12:21,0,no,no,"Honestly i have my problems with the dark stuff. You cant see,feel,measures it and effectivly it just happens to 
round up existing mathermatical models. Other than that its simply not there. So probably it is realy not there and 
the problem are with basic assumptions being flawed.
I mean its pretty unbelievable that around 85% of all mass is not there as far as tangible reality is concerned.??",view comment
89,,@willthomsen7569,18/03/24 23:50:41,0,no,no,"This is scary stuff. We can PROVE that we have no idea what 85% of the matter in the universe is, OR we are STILL completely unaware of a fundamental physical force that exists in our universe. It makes me so happy and excited I can’t even tell you lol",view comment
90,,@spectator5709,19/03/24 00:38:51,0,no,no,"I don't know how many times I've fallen asleep to this video by now.

In a good way, I mean! ????????",view comment
91,,@markhuru,19/03/24 06:41:59,0,no,no,I think there fore I am…,view comment
92,,@markhuru,19/03/24 06:49:09,0,no,no,It can only be what it is an only observe . Our best observation is that it is made up of many gases. A lubrication that  carbon forms slip thru.,view comment
93,,@robertfraser9551,19/03/24 23:05:14,0,no,no,"Neil Turok advocates for heavy Right Handed Neutrinos being dark matter. (There being these glaring gaps in the standard model )
He thinks 5 years will get an answer.",view comment
