Exported by,ExportComments.com,,,,,,,
Source URL,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
23,,@MrMackxl65,06/06/23 23:03:34,0,no,no,How does one distinguish a black hole from a boson/dark matter star?,view comment
24,,@johanb.7869,07/06/23 19:53:54,0,no,no,Some say it's God.,view comment
25,,@joser709,09/06/23 13:19:27,0,no,no,It seems to me that a dark matter star is the definition of a black hole,view comment
26,,@DrTrollolo,09/06/23 16:20:27,2,no,no,Finally. You found that shit. I was waiting for you to find it.,view comment
27,,@TheClumsyFairy,10/06/23 00:51:39,0,no,no,"Well the video clips are of Sagittarius A star, the black hole at the centre of the Milky Way. So err.. BS ?",view comment
28,,@mydogbrian4814,11/06/23 20:00:50,0,no,no,> Speculations are a dime a dozen!  ????,view comment
29,,@maryloulindquist7453,13/06/23 07:00:13,1,no,no,We keep learning.,view comment
30,,@kon0212,13/06/23 19:41:41,0,no,no,"I wonder how this even works, dark matter from what I've known has the purpose of pulling everything apart, and matter (actual real atoms) pulls everything together. How would a supposed dark star have gravity",view comment
31,,@jaymethodus3421,15/06/23 15:16:12,0,no,no,"There is no dark matter, these are the remnant cores of the universes first super mega galaxy cluster duster black holes. They were “relatively” poofy globulous “puddles” of dense dipole pair soup. a state of Proto-crystalline hyper-realness; I.e the probabilistic distribution functions of all potential values of energy converge on a specific point within determinable “range”of probabilities, as far as the EH perimeter, where this dipole proto hyper real soup stuff starts shooting off protons and negative mass anti electrons in “opposite directions”. Protons “decay” into neutrons and high energy antipair virtual particles that collapse and annihilate cyclically releasing energy as EM “waves”. The neutrons are short lived and the energy of EM wave releases, is enough over pressure energy to break them back into - and + pairs. The first hydrogen atoms in the universe. After this process, a “solid” mass of neutral heavy particles in hyper-real probability lock relative to eachother(the particles are still technically “infinite heat” and can not be “jostled” from their energy states until the heat death of the universe basically), is leftover- inside the infinity contained within the singularity, with almost no mass, but still technically an “infinite” energy binding the remaining mass to that point.

The remaining cores are a new state of matter that have mass contained in an infinity-rest equilibrium state while in “cold” space; meaning almost no external energy pressures; without affecting local gravity vectors at all, but still affected BY the overall gravity vectors of other matter. This state of matter conserves Energy in an easier way than “bending space time”. I believe at absolute rest, it simply emits what can only be thought about as “negative space pushing outwards from the perspective of being in the center”, yet from outside looking in, it would appear to be matter with no mass. As it gains energy above its rest state it emits “real space” to conserve momentum. The end of the first era of black holes like the one I theorize, leaves us this new state of matter in huge quantities, and an overpressure of hot hydrogen/protoreal virtual dipole soup. Only after the first black holes began to “cool off” into their hypercrystalline spherical shapes, did they “emit negative space” sufficient enough to allow for EM radiation diffusion to lower the proton electron pairs energy levels enough to form REAL hydrogen atoms.",view comment
32,,@TheNewPhysics,15/06/23 22:43:11,0,no,no,"Why would anyone propose a Dark Matter ""Star."" Dark Matter is supposed to be non-clumpy.  Why is that? Because we didn't see clumps of dark matter in the CMB.
So, it is idiotic, speculative, baseless, nonsensical... and clearly, an attempt to get into the spotlight, and thus vain.
Black Holes, on the other hand, we even have a picture of one.",view comment
33,,@incognit01233,16/06/23 00:11:52,0,no,no,"OR general relativity is wrong, dark matter and dark energy are just mathmatical conveniences that have nothing to do with reality, and there was never a big bang, and the background cosmic radiation that people claim is the energy that came about from the big bang...actually comes from the ocean. 
Time isn't a particle or a thing. It's a measurement. 
LOL
OOGA BOOGA TIME TRAVEL!!
LMAO
MULTIVERSESES WHERE DUCKS WEAR HATS!!!!!!

Universe has always been there will always be and is 100% infinite. There was no god or gods or dreaming gods or magical point of something in nothing that grew into something else and we are(like in the geocentric model of the universe)smack dab in the middle of it.",view comment
34,,@butchcassidy9625,16/06/23 20:48:04,0,no,no,It's it's unlikely not a dark matter star them what is it genius! ?? There's nothing in the middle! ?? You better hope it's a dark matter star.,view comment
35,,@stevenbriscoe1739,17/06/23 17:05:43,0,no,no,What if dark matter workers like the wind but on a universal scale,view comment
36,,@darrenbell2220,18/06/23 05:07:37,0,no,no,"Well here goes: if you have a star made of higs bosons, it's not a star, it's a worm hole to somewhere.",view comment
37,,@manabouttongue,18/06/23 09:19:54,0,no,no,"What people don't realize, if the scientists  are right, is that dark matter is everywhere, not only in space. It is in you and around you. It is part of you.",view comment
38,,@notlogical4016,23/06/23 11:46:27,0,no,no,This guy repeated himself for the first three lines using different words and gave no ulterior information,view comment
39,,@Grrrnthumb,26/06/23 07:41:00,0,no,no,Occam's razor answers this completely,view comment
40,,@ahmedsenussi8232,31/10/23 18:06:26,1,no,no,A Black Sun  ?? ?? ??,view comment
41,,@Mrwaffles-gr3so,01/11/23 19:01:19,0,no,no,When you see the earth as flat then you don't need 'dark matter' to make your equations work...,view comment
42,,@witoldblaszczyk843,07/12/23 09:32:58,0,no,no,Beskres Beskres Beskres ?? ?? ?? ?? ?? ??,view comment
43,,@peterspiliopoulos2088,09/01/24 01:35:52,0,no,no,What is a boson star,view comment
44,,@guynorth3277,12/01/24 16:00:02,1,no,no,'Dark matter star' that's a first for me.,view comment
,,,,,,,,
