Exported by,ExportComments.com,,,,,,,
Source URL,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
41,,@spokehead8218,06/04/24 04:47:34,0,no,no,Very interesting to hear that dark matter or anything identifiably similar hasn't presented itself at CERN. Sure you makes you wonder how deep the mysteries of space really go. Part of me feels like we need a blind astrophysicist to crack the case lol. We're always focused on things we can see. I wonder what amazement is out there that we can't? ??,view comment
42,,@spokehead8218,06/04/24 04:51:28,0,no,no,"Also, I hate coming to the comments of a Brian Cox video that is so rich with information and having 80% of the comments be about his f****** accent LOL. Is it ever going to end? Say something actually complimentary or inquisitive about the information he puts his time into giving you. Oh dreamy, I can listen to him talk all day, durrrrr ??",view comment
43,,@SedonaMatrix333,06/04/24 04:53:33,2,no,no,"It is the interactive, intelligent Cosmic Gel . It is the reflective, life form, the plasmatic God Stuff that expresses Itself as life forms  and partners with us to fulfill our intentions manifested.",view comment
44,,@TechAuditTV,06/04/24 05:03:00,64,no,no,"That was a very sophisticated way of saying ""we have no f***ing idea what it is.""",view comment
45,,@GMJ-rc9nk,06/04/24 05:37:14,0,no,no,"So could dark matter exist around us right now, within touching distance?  I wonder if it can physically interact with normal matter, like pushing a glass off a table for instance ? Yano those days where you feel heavy, like something is weighing you down, I wonder if we just got stuck in a field of dark matter and our mass has temporarily increased ??",view comment
46,,@PeterS-yu7tq,06/04/24 05:46:45,0,no,no,Do we have dark mater in us (that we didn't discovered). As Jing and Jang packed together.,view comment
47,,@kiga2629,06/04/24 05:52:21,1,no,no,"The idea of dark matter is ridiculous. Although it ds nt interact with light or normal things, but it still makes gravity. It means that we can have dark galaxies, dark planets, etc..",view comment
48,,@EggTronics31,06/04/24 06:18:44,1,no,no,Just admit your formulas are wrong. And we need to go back to square one ??.,view comment
49,,@Nick-cp8wf,06/04/24 06:48:55,3,no,no,"This puts the old timeless adage and question ""What's the matter?"" To a while new level!",view comment
50,,@Nick-cp8wf,06/04/24 06:49:39,0,no,no,Youngest looking 50 year old ive ever seen,view comment
51,,@HUMAN-VERSION4,06/04/24 08:35:50,0,no,no,A gae scientist,view comment
52,,@jagmeetsingh9104,06/04/24 08:42:14,1,no,no,keanu reevs of physics.??,view comment
53,,@milky_weh,06/04/24 09:59:39,4,no,no,Beautiful words,view comment
54,,@truly4927,06/04/24 10:16:02,5,no,no,"Sounds like dark matter is what keeps our universe together and working. Like strings on a puppet, but who is the puppeteer?",view comment
55,,@EBB-kab,06/04/24 11:04:39,0,no,no,?,view comment
56,,@denko1240,06/04/24 11:35:26,0,no,no,"me: 4 Apples + 4 Apples = 7 Apples..
he: wait, i see 8 Apples on the Table
me: Oh no, you see 7 Apples + Dark Matter

explained: Scientists try to explain theyr wrong results by adding something magical so theyr math fits",view comment
57,,@alexl3731,06/04/24 11:39:39,0,no,no,"?????? ??????? ??? ?????? ?????????, ??? ???? ??????????? ?????",view comment
58,,@jimishukurow2286,06/04/24 11:43:26,0,no,no,"they have miss information, dark matter is the reason of existence of dimension, imagine empty space inside our universe and   outside of it, there must be some difference , they cant be same, that difference is dark matter ... I think Einstein thought like that ...",view comment
59,,@jodecip,06/04/24 11:43:28,0,no,no,Spiritual matter.... Immaterial matter,view comment
60,,@karlgeorge5471,06/04/24 11:44:46,0,no,no,"Or,  everything we have in physics is wrong and that we really don't understand the universe at all. Because all of our formulas and our understanding of the mass and density and everything is wrong if there isn't dark matter to have to have dark matter to make our formulas correct",view comment
61,,@josephshort8637,06/04/24 12:09:12,0,no,no,"Dark matter is a make believe item that mathmagician have made up to fix thier bad theories, ad hoc bull shif. This guy is a media whore.",view comment
62,,@erikahentschke5208,06/04/24 12:16:05,0,no,no,"??... I love his explanations... its  stuff. 
Some kind of unknown particle...a different kind of thing that doesn't react to light... some kind of matter.
WELL DONE.",view comment
63,,@Nyfob,06/04/24 12:17:01,0,no,no,"Incredibly smart but dude that doesn't mean you have to look like such a nerd lol. I have an iq of 185 and dont look like some loser nerd lmfao. I never understood why those supposed ""intelectuals"" always dressed and acted so weird. How smart can you really be if you can't even assimilate appropriately in culture and society?",view comment
64,,@tchong5424,06/04/24 12:36:59,1,no,no,It doesn't interact with lights! Is voids that allows lights to pass through! Is part and puzzles for creations!,view comment
65,,@Whereswalter1,06/04/24 12:46:11,0,no,no,You are funny. Dark matter doesn't interact with light. Lol,view comment
66,,@grahamdaly4397,06/04/24 13:43:48,0,no,no,He sure is good ?,view comment
67,,@tonyschillaci7622,06/04/24 13:58:24,0,no,no,"Divine Consciousness?
Just a thought.",view comment
68,,@AbleReason,06/04/24 14:00:38,11,no,no,"My mini mission is to encourage people to refer to it as 'dark gravity' not dark matter. We don't even know if it is matter or not, but we do know it has gravitational effects. 
????Dark Gravity ????",view comment
69,,@revansgc,06/04/24 14:04:25,2,no,no,I'll never get tired of him talking.,view comment
70,,@BuGGyBoBerl,06/04/24 14:29:59,0,no,no,"what i like about astronomy is, that it has simple names for things. no need to brag with fancy words. cant detect the matter? its dark.  no light comes out of that ""hole""? black hole. etc.",view comment
71,,@Kevin-sp7wp,06/04/24 15:05:20,0,no,no,Dark matter is fallen satan and fallen angles that are now ruling in the lives of the ungodly and children of unrighteousness!,view comment
72,,@Murray9452,06/04/24 15:19:57,0,no,no,Dark matter is science fiction. It is an undiscovered necessity of their religion.,view comment
73,,@OurKittens-em4dm,06/04/24 15:49:18,4,no,no,"I love Brian Cox, but he says there's no evidence of souls or the supernatural but he also talks about Dark Energy and Dark Matter as if that isn't evidence that there's more to this life that we don't understand",view comment
74,,@Balisingh-dn9hd,06/04/24 16:21:08,0,no,no,"Ha does not know what is dark matter ,just talking",view comment
75,,@CommackMark,06/04/24 17:37:05,0,no,no,Thats not necessarily dark matter....its an explanation for observed gravitational force that cannot be accounted for by the matter we can observe.  Its only an observation of the force of gravity and its a theorized existence of dark matter to explain this observation.,view comment
76,,@sajiks8694,06/04/24 17:50:51,0,no,no,Some times it may be expanded from of photons in high vacuum,view comment
77,,@cedricmb2082,06/04/24 18:17:23,7,no,no,This man explains astrophysics to us like we in kindergarten.,view comment
78,,@MK-ft3qt,06/04/24 18:30:52,0,no,no,I think dark matter has something to do with how our universe was created...dark matter is the something out of nothing.??,view comment
79,,@PCH847,06/04/24 18:44:43,0,no,no,I don’t think casting has been the problem with marek moves. The scripts are the problem combined with the “woke” crap that still permeates within their writers.,view comment
80,,@ThePlec,06/04/24 19:45:44,0,no,no,"A very scientific way of saying, ""we don't know.""",view comment
81,,@PeoplesGaming,06/04/24 19:49:30,0,no,no,Antimatter & Matter neutralizing one another is == Space time. Called it here first.,view comment
82,,@SteenKolds,06/04/24 21:11:12,0,no,no,If dark matters our numbers 5:1 normal matters shouldn't it block light or parts of light shining between stars and galaxies?,view comment
83,,@all_bets_on_Ganesh,06/04/24 21:37:26,0,no,no,I hope they figure it out before i die.,view comment
84,,@tonynunez6539,06/04/24 21:56:22,0,no,no,It is created by black holes and travels faster than the speed of light. It is so small we don't have the technology to detect them yet.,view comment
85,,@victortancheongwee,06/04/24 22:49:03,0,no,no,this guy look more like a pop or rock star than a physicist. look like one of the beatle Paul McCartney.,view comment
86,,@q09876543,06/04/24 23:14:50,0,no,no,"Has anyone ever thought that this dark matter and dark energy is alien?
What if dark matter and dark energy were ALREADY here before the matter of our universe showed up.
Dark matter and dark energy may not interact with our matter because it can't interact with it.",view comment
87,,@rotaryphoneuser1619,06/04/24 23:50:06,0,no,no,Ok. Nobody knows what dark matter is.,view comment
88,,@mercedeschauffeur4122,06/04/24 23:53:55,0,no,no,"What a bunch of hocus pocus talk !!!
' universe is full of dark matter, but we haven't seen it ' ???
??????????????????",view comment
89,,@420Stoner66,07/04/24 00:34:59,3,no,no,"""What is dark matter""?
""It is some kind of matter"".
The answer should have full stopped there! The best answer :)",view comment
90,,@goodkaja8330,07/04/24 00:39:20,0,no,no,Maybe it’s G*d.,view comment
91,,@tamerlanoutright,07/04/24 00:48:08,0,no,no,Bro I really wish you read Qur’an?,view comment
92,,@rasmusrytter2377,07/04/24 01:08:56,0,no,no,What do you mean with “five to one”?,view comment
93,,@alfiel.1213,07/04/24 01:12:06,0,no,no,This guys an Idiot I just saw another vid of saying Theress no God because we dont know anything. ??,view comment
94,,@imbbasp4047,07/04/24 01:38:28,0,no,no,Maya,view comment
95,,@Atouk,07/04/24 01:46:52,0,no,no,There's so much of it that they can't even find it,view comment
96,,@Vierwander,07/04/24 02:08:49,0,no,no,It's a really good TV show! oh that dark matter Idk????,view comment
97,,@user-xc3kw9qm7e,07/04/24 02:29:57,0,no,no,"Dark matter, alien plastic! We have ocean plastic, they have dark matter!",view comment
98,,@shoppingctrlnl1500,07/04/24 09:04:57,0,no,no,"... outnumbers 'regular' matter 5 to 1, but not on/near the earth ???????",view comment
99,,@chazrrhd393,07/04/24 09:54:38,0,no,no,"Easy, it’s the best camo cod has ever released",view comment
100,,@JLD944,07/04/24 10:18:37,0,no,no,It’s there to keep everything together,view comment
101,,@ges3631,07/04/24 10:19:46,1,no,no,"Shows you despite all the arrogance we have,  how little we actually know",view comment
102,,@CoreDump07,07/04/24 11:43:00,0,no,no,"""we cant see or detect it, but there must be something"" ,  ""lets call it dark matter, that way we don't have to explain it""",view comment
103,,@Jalapenioman8049,07/04/24 11:47:16,0,no,no,He’s got an amazing religion! A matter that can’t be detected nor seen but imagines is there interacting just like a god in all other religions ????????????,view comment
104,,@ioudas69,07/04/24 12:25:49,0,no,no,It doesn't matter ...,view comment
105,,@jonathanmichel7046,07/04/24 12:59:42,0,no,no,"Not really particles Butters, what gravity is made of? Light follows gravity waves. You’ve got it all wrong about light. A light particle doesn’t move. Without gravity frequency waves what’s the fastest speed? In the universe. Frequency gravity. waves.",view comment
106,,@MB-mn1ym,07/04/24 13:34:30,0,no,no,He’s the Thomas Shelby of the physics world,view comment
107,,@kudLo6,07/04/24 17:44:37,1,no,no,"In my wanderings around our galaxy.. I use dark matter. yes, it doesn't interact with light, so crap like the speed of light doesn't apply to it. A very efficient way of traveling ;) when you don't have a speed limit :)",view comment
108,,@lancebrunt9,07/04/24 18:58:52,0,no,no,????????,view comment
109,,@jamesthirtyone,07/04/24 19:45:36,0,no,no,Gaps in the void!?!  huhhhhhhh,view comment
110,,@wayneparkinson4558,07/04/24 22:59:27,0,no,no,Its some sort of matter that doesn't matter move on?,view comment
111,,@paulthomas963,08/04/24 00:07:11,0,no,no,I'm out of patience with this bullshit. 60 years. The LCDM model is WRONG. About EVERYTHING. You're welcome. Now go do some real science.,view comment
112,,@redlinesmet4899,08/04/24 00:17:42,0,no,no,He calls it stuff because nobody knows what it is.,view comment
113,,@PLF...,08/04/24 00:43:20,0,no,no,*some sort of gravity,view comment
114,,@josephfontinha3845,08/04/24 02:40:59,0,no,no,Sorry still don’t understand,view comment
115,,@NLM1000,08/04/24 02:52:11,0,no,no,He’s babbling.  After listening to him I still don’t know what the hell dark matter is.,view comment
116,,@jamiesonfamily1201,08/04/24 03:45:58,0,no,no,Love this teacher,view comment
117,,@spacedoutcowboy4194,08/04/24 04:14:46,0,no,no,"I will explain this one more time. Our universe is divided into seven (worlds). One layered atop another. The closest one is the black world, which I have visited. The mass of the six layers we cannot observe is mass which we detect in the one layer we can measure.....so this ends the mystery...I hope. I am a seer and know of such things......",view comment
118,,@atomicplague157,08/04/24 04:21:36,1,no,no,A dimension? Time?,view comment
119,,@jroar123,08/04/24 04:56:47,1,no,no,"I wonder if our souls are primarily made of dark matter? When we die, we become infused in that existence? That would possibly mean that who we really are can exist in our world and in that of dark matter.",view comment
120,,@ClarkPotter,08/04/24 06:32:52,0,no,no,"I'll bet dark matter and dark energy will just turn out to be something fundamental missing from our current models we then inaccurately extrapolate from.

I doubt it's a 'thing', and we're just doing something wrong in our current model.",view comment
121,,@jaywalker6464,08/04/24 06:51:21,0,no,no,"so it's just speculation, no direct prove.",view comment
122,,@timhising3716,08/04/24 07:53:44,0,no,no,"(Water) before it comes with contact with any atmosfair. 
Before it has anything to refect light with. 
Seems logic enough.",view comment
123,,@forrisvourvopoulos3252,08/04/24 08:34:12,0,no,no,"Some short of wat??????

1st. Is a Hypothetical substance 5 times the density of the Matter and, supposedly was, is the reason for the existence of the known universe. (along with the BB. Meaning one can not exist without the other).

2nd. Supposedly, again, it is made up by Barions, Protons, Neutrons which are the Nucleus of particles.

3rd. Needs the Black energy in order to via viscosity of Barions (nuclei) to spread or to exist ??

4th. No-thing of the above ever to be proven as predictions for it are not along with observations. 
Endless possibilities of inadequate mathematical concepts and flex google equations have proven nothing so far.

5th. Black Matter situation is a very dark, and corky situation, ??star dust ?? thing ??. So....is not some kind, who and what stuff. 

6th. Simply is the black little man that doesn't exist.:-)",view comment
124,,@b1obioly,08/04/24 10:26:32,1,no,no,his brain is dark mater... trash human...,view comment
125,,@TevinChasles,08/04/24 11:35:33,1,no,no,It doesn't matter,view comment
126,,@LeighMorris-pw2si,08/04/24 13:01:17,0,no,no,It's time. Time is the unidentified particle. But it's not a particle. Time is not seen like particles. Time doesn't clump together. Time doesn't interact with light. Dark matter is Time.,view comment
127,,@ridedeep,08/04/24 13:04:50,1,no,no,"Noia - Dark Matter ~ No Thin - G

Aion ~ RepHractulised Light - So me thin ~ g",view comment
128,,@hardryv3719,08/04/24 13:39:52,1,no,no,"I think it makes more sense to consider our observance of dark matter as a visible field effect, possibly from somwthing in an unobservable, fifth dimension.  It would explain many of the mysterious properties of dark matter without breaking other, existing models we've already accepted and proven.",view comment
129,,@bondjames652,08/04/24 14:44:10,1,no,no,"Dark matter should be called Zero matter.
Dark matter is where the vacuum of space is maxed out.
It only exist in localized areas because the nature of it requires it to be contained.",view comment
130,,@gabrielbahena7626,08/04/24 17:25:34,1,no,no,Not a particle but what holds a particle,view comment
131,,@Stevinho1234,08/04/24 17:42:29,1,no,no,"That first response is what I'd say ""... erm it's some type of matter"" lol",view comment
132,,@Ellexis,08/04/24 20:34:19,2,no,no,"In other words, we don’t have a clue.",view comment
133,,@user-lq9df4kk8l,08/04/24 21:29:03,1,no,no,Lies,view comment
134,,@rasmusrytter2377,08/04/24 21:31:46,1,no,no,Could the black spots on the sun be dark matter?,view comment
135,,@pipelinekilltime,08/04/24 21:40:41,1,no,no,Blade runner.,view comment
136,,@pangman77,08/04/24 23:28:48,2,no,no,We need more stuff.  I can understand that.,view comment
137,,@RepoManZ,09/04/24 01:03:31,1,no,no,"your question assumes that dark matter is real,.. it is a theory.",view comment
138,,@MTkONE,09/04/24 01:17:30,1,no,no,"It's interesting how people, when the Super Knowledgeable oversimplify 'stuff,' are so easily entertained & hence swayed. ????",view comment
139,,@jayd5289,09/04/24 05:47:44,0,no,no,scientists need to stop smoking crack stop trying to make up stuff that don't exist,view comment
140,,@wiepcorbier,09/04/24 06:23:07,0,no,no,"Dark matter stands for: we don't know.
So we made something up.",view comment
141,,@robertgroves8691,09/04/24 12:21:50,0,no,no,So in short - we don’t know ??,view comment
142,,@Za7a7aZ,09/04/24 16:48:05,0,no,no,"Its the stuff dimensions are made of...there are more dimensions than ours...thats why there is more dark matter needed than the stuff we need in our reality. In the dimensions we can not see they are ""missing"" matter too....our stuff.",view comment
143,,@stephenlouden480,10/04/24 01:17:01,1,no,no,one of only a few who can  so well explain the unexplainable.,view comment
144,,@mikefallwell1301,10/04/24 10:37:43,0,no,no,Is it possible that it's just easier to get money to study dark matter then it is to study modified Newtonian Dynamics??????,view comment
145,,@siyeducation,10/04/24 16:32:41,1,no,no,"?????? he is an amzing narrator, an amazing teacher, i can listen to him all day!",view comment
146,,@TAZVIVAL,10/04/24 20:36:32,0,no,no,"1 galaxy , ours,the milky way... is a single dark matter ...i believe like a tartagrade isnt aware of us...due to its size each galaxy has a boundary  like an edge thats been discovered i beleave we are within it and galaxies (dark matter) are moving around the cosmic web i belive with the massive size our universe could allow a particles to be massive that contains our veiwable particles that contain subatomic particles ...no one has ever taken this different type of thinking...   now the light ...think of a fish tank..u dont see the light on the glass it passes threw it",view comment
147,,@mailam8846,11/04/24 00:22:21,0,no,no,"There is one weird thing with dark matter. If it can produce gravity, it will inevitably clump together. And then, we could probably observe it.",view comment
148,,@SophiaAphrodite,11/04/24 02:27:34,0,no,no,My theory is this. Dark Matter is gravity without mass. Since it is not bound to mass it merely exists unbound and is able to affect the gravity attached to mass. I also feel like this is what happens at Black Holes. A Black hole strips the matter from the gravity and ejects the gravity out as dark manner.,view comment
149,,@michaelkahn8744,11/04/24 04:29:15,0,no,no,"Alternative Explanation of Dark Matter and Dark Energy

Einstein’s theory of General Relativity states that spacetime is curved by the presence of mass. This curvature influences the motion other objects with mass and gives rise to gravitation. Thus, gravity is a result of geometric features in spacetime.

However, we also observe gravitational effects – curvature of spacetime – in areas without any detectable mass. This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity. So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed – it is not matter at all, but rather an intrinsic curvature of spacetime. In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now – why is spacetime naturally curved? Why is it not flat in the absence of mass?

The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time. Rather than consider time as a linear dimension, we can consider it as a radial one. Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system – 3 angular coordinates, ?1,  ?2,  ?3, and one radial coordinate in time, t. We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time. Thus, the Big Bang represents t=0, the beginning of time.

The crucial point is that the expansion of the universe is not homogeneous in all directions. The expansion rate at one point on the bubble’s surface may differ slightly from another point near it. The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions. The same way we observe local mountains and valleys on the surface of Earth, we observe local “mountains” and “valleys” on the surface of the universe bubble. The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of “dark matter”.

“Valleys” in spacetime pull matter in, similarly to the warping of spacetime of massive objects. So “dark matter” is really “valleys” in spacetime that are expanding slower than the regions surrounding it. These valleys tend to pull matter in and create planets, stars, and galaxies – regions of space with higher-than-average densities of mass. Conversely, “mountains” in spacetime will repel matter away, an “anti-gravitational” effect, which gives rise to cosmic voids in space where we observe no matter.

Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface. These time arrows are not parallel to each other since the universe is not flat. This causes points to have nonzero relative velocity away from each other. It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating. The “missing” energy required to explain these observations has given rise to the theory of dark energy. The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy. Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.

As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model. Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second. Therefore, the “circumference” of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s. This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer. At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc). Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as:

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6  km?s)/(2?*4233Mpc)=(1.88*?10?^6  km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 + 2.5 km/s/Mpc, so our calculated value is close. There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted. – Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",view comment
150,,@SamarArons,11/04/24 10:59:30,0,no,no,"The phenomena dark matter always makes me think of ""this source is called darkness"", a line in the first verse of the Dao De Djing, or Tao Te Ching, written down before 300 BC. What Brian Cox explains here about dark matter resonates wonderfully with this ancient text: 

Tao Te Ching – Verse 1

The tao that can be told
is not the eternal Tao
The name that can be named
is not the eternal Name.

The unnamable is the eternally real.
Naming is the origin of all particular things.
Free from desire, you realize the mystery.
Caught in desire, you see only the manifestations.

Yet mystery and manifestations
arise from the same source.
This source is called darkness.

Darkness within darkness.
The gateway to all understanding.

(translation by Stephen Mitchell, 1995)",view comment
151,,@mikeflannery7905,11/04/24 11:36:34,0,no,no,"Perhaps there is no dark matter, perhaps they just have wrong models?",view comment
152,,@JDRied,11/04/24 17:38:07,0,no,no,It is only matter that is outside of our visual perception. There is more to the spectrum of “light” than we can visually see.,view comment
153,,@timmyers4988,11/04/24 18:51:39,0,no,no,"Dark Matter is a THEORY, made up by barely sentient, hairless apes to make our limited intelligence and comprehension of things seem superior to that of amoeba’s!",view comment
154,,@penguinista,11/04/24 19:33:29,0,no,no,I like to think it is matter in a 'nearby' parallel universe (or universes) and the distortion in spacetime caused by its mass bleeds over to our universe.,view comment
155,,@matthewglaser1812,12/04/24 01:04:40,0,no,no,Could it be a lot of smallish black holes?,view comment
156,,@embracelove7502,12/04/24 02:06:47,0,no,no,Dark Matter is the gaps in modern Math,view comment
157,,@iRossco,12/04/24 05:41:31,0,no,no,Dark matter...dark gravity...sounds a lot like black holes out there!,view comment
158,,@PawpiChoolo,12/04/24 08:04:47,0,no,no,5:1? More like almost infinity to 1.,view comment
159,,@sentgrace5188,12/04/24 12:27:08,0,no,no,"Hello Brian!
I enjoy your way of sharing your thoughts & experiences very much.
Questions about Dark matter?

It is the Love Matter.
The Matter which invisibly
binds US, one to another.
??????????
We can heal.",view comment
160,,@user-sc6rp3pu2y,12/04/24 15:22:08,0,no,no,Dark matterS,view comment
161,,@DS-fo4ed,12/04/24 19:23:26,0,no,no,He needs to get his upper  lateral incisors and canines bleached to match the two central incisor veneers / crowns that he already has,view comment
162,,@MrIseOled,12/04/24 21:03:36,0,no,no,"Dark matter is something shadow is for light, it´s just something that isn´t.",view comment
