Exported by,ExportComments.com,,,,,,,
Source URL,https://youtube.com/shorts/FbdsyybTyEA?si=quzOjODpGlA1JLA1,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
15,,@fazergazer,06/01/23 20:41:13,130,no,no,"I thought about what dark matter is, and finally realized: it doesn’t matter",view comment
16,,@nonsense7303,06/01/23 20:47:46,0,no,no,The first time you met total ignorance? ??,view comment
17,,@bathin813,06/01/23 21:53:56,0,no,no,how would they know something that they cannot measure see or interact in any sort exists. isn't that outside of science,view comment
18,,@elmancu,07/01/23 01:39:45,0,no,no,GOD MATTER AND GOD ENERGY HEHEHE,view comment
19,,@Outdoorcookwarereviews,07/01/23 04:11:27,0,no,no,Scientists just add dark when they dont understand anything,view comment
20,,@akkad-bakkad,07/01/23 15:29:41,3,no,no,still we have audacity to deny God,view comment
21,,@locowachipanga561,08/01/23 04:07:07,6,no,no,Darth Vader likes this video.,view comment
22,,@myaccount4400,08/01/23 04:58:37,0,no,no,So it's like a ventilator pushing energy...,view comment
23,,@annaval119,08/01/23 20:02:30,1,no,no,Mass Effect. It's been solved years ago,view comment
24,,@RobertTaylor-sw7wj,09/01/23 13:03:48,2,no,no,"I believe it's the pull of gravity,from another universe!!!",view comment
25,,@ShannonSmith4u2,09/01/23 13:45:34,1,no,no,Maybe it's the presence of the Almighty God.,view comment
26,,@dennissaunders5818,09/01/23 19:37:37,0,no,no,In the beginning let there be light separated light from the dark and still a accelerations away? We live in a body the body you have is a temple the soul is real god is real ! The word and who you are what you do matters to manny have the wool pulled over our lives in society Jesus Christ thur him all things are possible The way the truth and the life all of it yet all don’t know him god bless,view comment
27,,@ronbernardi,10/01/23 04:22:10,0,no,no,Wait .. are you trying to tell me that religious creation beliefs are based on 3*% of matter. Whaaaaat!,view comment
28,,@Amanlovesrashi,10/01/23 18:27:55,0,no,no,In Hinduism we called that Shiva,view comment
29,,@bilalasim6289,10/01/23 19:50:45,0,no,no,It all came without a creator ??,view comment
30,,@Nahulanham,11/01/23 00:41:55,0,no,no,Neil - if you want to know what these two forces are just ask me.,view comment
31,,@wade8518,11/01/23 09:46:29,0,no,no,Try recalculating with Einstein's equations. Account for time dilation in a gravitation field. I bet you will see that you should have done this a long time ago instead of speculating about something that was calculated wrongly. It's a relativity problem. Please do a bit of math,view comment
32,,@bystander1489,11/01/23 10:49:48,1,no,no,Most are in agreement that it's repulsive gravity and stated by einsteins calculations,view comment
33,,@jorgehalvorsen2254,11/01/23 13:06:31,0,no,no,What's so funny is your conversation doesn't matter.,view comment
34,,@sadiasulemanfamilykitchenv9872,11/01/23 19:14:21,0,no,no,it's a #dark #comment??,view comment
35,,@texaspoontappa1956,11/01/23 20:10:35,0,no,no,"Imagine if we knew so little about the ancient times is because the Big Bang was due to the dark energy totalled the entirety of the planet, and that only certain structures were able to withstand the damage. And basically reset the human race.. ??",view comment
36,,@steventhury8366,11/01/23 22:48:34,0,no,no,This guy is right.  He has no clue.,view comment
37,,@bdp8986,12/01/23 20:44:22,0,no,no,"What the scientific community does know for sure, they would never tell the public.",view comment
38,,@bundy4prez462,12/01/23 22:34:33,1,no,no,It doesn't matter.,view comment
39,,@vancegilbert7445,13/01/23 02:29:05,1,no,no,Oh but it cant be God oh no,view comment
40,,@bannockchief,13/01/23 18:27:14,0,no,no,"Gravity is not an attractive force.. Dark energy is cosmic radiation that exerts a pressure on matter, pushing it into spheres. That pressure is gravity. Dark energy is also expanding the universe. It is the same pressure.

We're living through a cosmic explosion and as it burns out, we experience what we call time. Depending on your reference, from a tiny being where it takes gazillion of orbits or a large being where it takes place in an instant.",view comment
41,,@adolfgeorge3704,13/01/23 22:35:11,0,no,no,No clue,view comment
42,,@vicbauwens,14/01/23 07:57:42,640,no,no,The beauty of science is that you don’t have to be embarrassed to admit you don’t know shit.,view comment
43,,@stephanalka7040,14/01/23 18:08:37,1,no,no,why is that that the stupidest shit on the webs gets a mill+ likes and stuff like this is at like 2k. that's what's wrong with people. that's why they think vaccine conspiracys  and colluding ER Dr.s are a thing.,view comment
44,,@kenlamoreaux8517,15/01/23 03:55:46,1,no,no,At least we know that we don't know it.,view comment
45,,@FredHerrman,15/01/23 10:18:35,18,no,no,Further evidence that there is so much more going on behind the curtain than we could ever imagine.,view comment
46,,@eighthgate1420,15/01/23 22:38:31,1,no,no,Could dark matter possibly be the past? Nothing can escape the universe so all the time that has been spent maybe accumulated?,view comment
47,,@captain_context9991,16/01/23 12:27:55,0,no,no,"I think its terribly misleading when scientists tell people ""We have no clue what 70% of the universe is"" Leading uneducated, unknowing people to think that everything is just guesswork and scientists dont really know what they are talking about.

While in actual reality.... We have a pretty good idea about a lot of it.",view comment
48,,@jeffreymedeiros6253,16/01/23 15:55:23,21,no,no,It’s the other dimensions that we can’t interact with.,view comment
49,,@terryatkisson1731,16/01/23 20:59:25,0,no,no,Isn't it just the last of the energy from big bang?,view comment
50,,@HelloThere.....,16/01/23 22:34:21,0,no,no,What if dark matter is just gravity. Or an effect of gravity. Like what if it's just the median point of intersecting gravity waves like in between a binary star system what if the dark matter is just the relative center or gravity between the two stars? What if all the gravity in the galaxy just interacts and makes big gravity pools and we think it's dark matter creating gravity but it's not and it's the gravity itself?,view comment
51,,@andrew12bravo21,16/01/23 23:17:17,0,no,no,Yup..as accurately stated in an Incubus album like 24 years ago!!,view comment
52,,@draftsman3383,16/01/23 23:53:44,41,no,no,"What we should learn from this:
""We have no clue""
And ""we don't know""",view comment
53,,@sedgwicks9109,17/01/23 03:13:27,1,no,no,I know but I'm not telling,view comment
54,,@TheMhess55,17/01/23 13:04:33,0,no,no,Notice when he says “WE DONT KNOW WHAT IT IS”!!!   This guy just likes to hear himself talk.  Professing themselves to be wise they became FOOLS - Romans 1:22,view comment
55,,@mcdanjff,17/01/23 14:55:53,0,no,no,For every action there's an opposite and equal reaction,view comment
56,,@mikeagate,18/01/23 10:14:17,1,no,no,What a load of baloney!,view comment
57,,@FA-SNS,18/01/23 12:49:37,4,no,no,"- I asked if you'd like your coffee dark or with milk, sir..",view comment
58,,@ChrisQuadFPV,18/01/23 14:26:51,1,no,no,It is not speeding up it is slowing down ??,view comment
59,,@richardtiiird8464,18/01/23 16:33:48,0,no,no,Gravitational matter t they don't het paid for that.,view comment
60,,@actionhero1983,18/01/23 21:50:59,1,no,no,I LOVE how they don't know much about the universe,view comment
61,,@bolladeen,18/01/23 22:06:25,1,no,no,He sure talked a lot about things he had no clue about...,view comment
62,,@rogerahier4750,19/01/23 01:30:13,0,no,no,"If you just realize that phot0ns have mass (m=E/c^2)  You will find your ""dark"" matter.",view comment
63,,@arifshah8195,19/01/23 02:31:11,0,no,no,"Read Quran and you will understand a lot about these phenomena. There are some verses in Quran I ll just mention 2.

‘And to Allah belongs the endowment of the heavens and the earth’ (Al Imran: 180) 

We belong to Allah and Him we shall return”. (Al-Baqarah, 156)
These are very deep verses and have long explanations but I ll just mention one of the many interpretations that is 
The whole universe including everything is pulling towards ALLAH Almighty.",view comment
64,,@TurboShred13,19/01/23 05:30:24,0,no,no,Yes we do.,view comment
65,,@andersestes,19/01/23 12:24:38,2,no,no,I'm full of Dark Love,view comment
66,,@jonathandorr2234,19/01/23 14:25:09,0,no,no,"La la la la.. most folks won’t see the future, as it shows itself.",view comment
67,,@seanspartan2023,19/01/23 15:53:50,11,no,no,"If we don't know whether it's matter, why not call it dark gravity?

If there exists energy that exerts a negative pressure contrary to gravity, why isn't that a candidate for negative energy / negative mass?",view comment
68,,@TARDIB,19/01/23 18:17:12,0,no,no,Because black people are stealing it at crazy rates,view comment
69,,@ryangraham5361,19/01/23 20:00:25,0,no,no,Maybe its composition is a nothing that goes beyind our understanding of nothing,view comment
70,,@samharrington641,19/01/23 23:19:00,0,no,no,What if we’re inside something massive and everything is being pulled to the sides of it,view comment
71,,@metrotek5,20/01/23 02:41:55,0,no,no,most definitely was not man's first encounter with ignorance. . . flat earth. earth center of the solar system. shall I continue?,view comment
72,,@rigocardiel7719,20/01/23 03:25:42,0,no,no,It should be called dark gravity,view comment
73,,@TheWadetube,20/01/23 05:41:28,0,no,no,"Is this true of the local stars?  No.  True of Earth?  No.  Pick up a shovel of dirt and show us the 60% of dark matter.  It is so obviouls that scientists have made one or perhaps several mistakes and assumptions about the nature of the universe.
    This is all based on a slight red color.  Yet our sunset is red...dust and gas cause this and the farther you look into deep space the more dust and gas there is to tint the galaxies red, so naturally all the galaxies appear to be moving away from us.  Yet we know that galaxies swirl in vortexes and orbit each other.   If the fabric of space, or space time, moves around with the rotation of the galaxy then the spin of the galaxy would not produce the centripetal force as it is observed from an outside observer.  There is also time dilation.  How fast are we traveling in relation to a static spot between the galaxies or in relation to light speed?  If we are traveling hundreds of thousands of miles per hour then there is a time dilation in our own world and it makes the outside universe look like it's going faster than it realy is.",view comment
74,,@astonesthrow,20/01/23 13:23:00,0,no,no,"I'll tell you what's ignorant - starting with a false, debunked premise and inventing things to try and make it true.",view comment
75,,@shahidrasul6210,20/01/23 17:48:00,0,no,no,"Surah Zariyat: And We created the universe with Might and skill and we are CONTINUALLY EXPANDING IT! 
Quran - the VERBATIM WORDS OF THE ALMIGHTY!",view comment
76,,@Azazelcobb,20/01/23 19:18:16,0,no,no,If this man could talk for one minute without waving his hands around like he's having a seizure. I would still think he's trying to B.S. me ????,view comment
77,,@jackmorgan709,20/01/23 19:42:44,1,no,no,"""Our theories don't work with this new data.""   No problem, just come up with something that makes them work.",view comment
78,,@kellybruneau6794,20/01/23 23:39:12,0,no,no,Dam,view comment
79,,@MrCelistaskin,21/01/23 00:57:28,0,no,no,Science Fiction,view comment
80,,@thistime35,21/01/23 01:08:19,1,no,no,"So, black coffee ?? then?",view comment
81,,@hooverity,21/01/23 03:46:15,0,no,no,How do we even figure out what it is? Cant put it in a microscope lmaoo. What if we split an atom in space and it just reverses everything. Space wild,view comment
82,,@golfkid333,21/01/23 09:13:24,0,no,no,Dark Matter is simply objects becoming more massive as they accelerate away from us as Einstein's General Relativity states,view comment
83,,@komolkovathana8568,21/01/23 13:32:05,1,no,no,"Six times of known matter, which is (1/(1+6)=) 14%, but total of known energy and matter is 30%(=100-70), so that Known Energy just (30-14)= 16% (1/6)of the Total, Known and unknown, combined.",view comment
84,,@hassan.canada,21/01/23 14:50:17,1,no,no,"Scientists: 70% of the universe we don't know what it is.
Kids: God does not exist, I believe on our perfect complete science.",view comment
85,,@nitewriter9468,21/01/23 15:49:22,0,no,no,I'll give you a clue. What do you think God does for fun. He creates,view comment
86,,@1991saad,21/01/23 17:44:47,0,no,no,Yes and then when you die you say oh i didnt know god existed.,view comment
87,,@exelioness8922,21/01/23 18:00:40,0,no,no,This here is psuedo science*,view comment
88,,@PiperMr,21/01/23 18:36:39,1,no,no,"Funny thing is, they don't really know that much about anything. It's all speculation.",view comment
89,,@noway8233,21/01/23 18:51:41,0,no,no,"When yuor msthrmatical model dont work , well lets put ""dark mater "" to fixed it",view comment
90,,@kevingumfory,21/01/23 19:43:22,0,no,no,Imagine if science talked about shit that could be seen and explained ! Even if only long enough to make people believe them !,view comment
91,,@kingtigerproffish2790,21/01/23 21:51:21,23,no,no,Feels like all the galaxies having a party and we out here way alone :(,view comment
92,,@ginmador9824,22/01/23 17:37:37,0,no,no,"sir, this is Wendy's",view comment
93,,@pigbenis5061,22/01/23 22:21:47,0,no,no,Perspectives are funny,view comment
94,,@gavinhazard75,23/01/23 01:10:48,0,no,no,"Never been able to find any,does it really exist or are they guessing, its like climate change,they haven't all the variables",view comment
95,,@buzzbrutusexcelsior2236,23/01/23 02:02:49,0,no,no,"We don't know if dark matter is matter
So just call it whozeewutzit!!!",view comment
96,,@akj3388,23/01/23 03:54:36,0,no,no,"Might as well give up now and say ""Hi God""",view comment
97,,@mattr9613,23/01/23 06:53:39,0,no,no,Dark matter doesn't exist it's we are still expanding due to the initial explosion of the big bang. There is nothing to slow us down in a vacuum therefore expansion is inevitable,view comment
98,,@1laforees9,24/01/23 04:44:03,0,no,no,Religious hogwash,view comment
99,,@fathertime7923,24/01/23 05:44:20,1,no,no,"The universe is expanding. Hmmm.
The size and or volume of the universe is measurable?",view comment
100,,@alexchudilovski860,24/01/23 08:34:49,0,no,no,"You say acceleration, what if acceleration is linear. What causing an illusion of non linear acceleration, it is the measurement tool that is used to persive, to make statement about the fact of acceleration. In other words we use space, all the data have to travel through space to get to receiver, but in the meantime while data is traveling the sapce is being created causing stretch that is latter interpreted as acceleration as non linear!",view comment
101,,@dennislock3415,24/01/23 11:32:39,0,no,no,We can use dark energy to fuel our spaceships and spread humanity throughout the universe. Wouldn't that be a blessing to creation...lol,view comment
102,,@TON-vz3pe,24/01/23 11:55:39,61,no,no,Feels like he is explaining to Judge how insignificant he is in the Universe and the Judge shouldn't detain him.,view comment
103,,@manjunaths3728,24/01/23 16:36:21,0,no,no,Dark matter is non physical in Nature,view comment
104,,@toddlipira8726,24/01/23 20:09:12,0,no,no,And we're supposed to explore the universe with these ignorant people? ??,view comment
105,,@loly1969,24/01/23 23:06:49,0,no,no,"Whatever we know is science, whatever we don’t know is god",view comment
106,,@deborahannehart6788,25/01/23 01:43:12,0,no,no,Gotta love the truth!!,view comment
107,,@wiszak9370,25/01/23 11:35:52,0,no,no,"And then arrogant atheist scientists would talk as they know everything, and this is how they are confident that God does not exist.",view comment
108,,@nikis7742,25/01/23 12:55:06,0,no,no,We don't know anything but sure about percentage of it it's nature so Brilliant our stupid scientific community is ??????,view comment
109,,@tchakenamea8944,25/01/23 16:04:13,0,no,no,Janus Model solve this problem. Go check Jean Pierre Petit ideas.,view comment
110,,@ronitroy7824,25/01/23 16:52:00,0,no,no,Someone needs to turn him off,view comment
111,,@johnyuhasz4962,26/01/23 01:31:55,0,no,no,Disney employs this cartoon character...,view comment
112,,@generalyellor8188,26/01/23 02:09:57,0,no,no,The difference between smart people and dumb people. Smart people not only happily admit when they don't know something and strive to learn about it. For dumb people just look at any MAGA Republican.,view comment
113,,@goodkaja8330,26/01/23 12:45:22,3,no,no,"Dark Matter, Dark Energy ignites my imagination with possibilities.",view comment
114,,@onename333,26/01/23 17:50:31,1,no,no,Agitation and repose. The duality that that makes our reality possible. The alpha and omega. The beginning and the end. All is one.,view comment
115,,@zoharbz1,27/01/23 00:01:21,0,no,no,"The entire observable universe must be just a subatomic tiny portion of the real deal, and this tiny part we know nothing about is being pulled and stretched through an enormous stream of mass into something as a black hole, and there are countless streams as that . in a way that some parts of the universe are expanding while other parts merge and collide. might be that billions of years of space-time as we experience is just a few milliseconds of  microscopic space relative to the greater universe far beyond our reality conception .",view comment
116,,@whirledpeas3477,27/01/23 02:02:57,0,no,no,Token people are scary,view comment
117,,@rondevine4599,27/01/23 09:32:14,0,no,no,How are you supposed to know everything after all the scientist in the world. Don’t ?,view comment
118,,@NewLifeFromTheWayofTruth,27/01/23 13:11:09,0,no,no,Yeah that's called God something you don't believe in.,view comment
119,,@fmills1583,27/01/23 13:38:35,19,no,no,This is the force that Obi Wan Kenobi told us about.,view comment
120,,@christophersimon4493,27/01/23 15:18:15,0,no,no,Now you can say you’re ignorant. Welcome ??,view comment
121,,@robertdoell4321,27/01/23 19:17:28,0,no,no,And yet scientists are sure of Big Bang or Multi Dimensions or universes BUT REFUSE TO ALLOW GOD to be the reason for our Universe. Science said life can not exist at super cold or super hot temperatures and then they found life in those situations. Science is like that. THEY Are sure of what they know until they are proven WRONG OVER AND OVER AGAIN>,view comment
122,,@AAZinvicto,28/01/23 18:19:02,1,no,no,And yet the atheists have the cheek to think that they know every answer,view comment
123,,@RealEnerjak,28/01/23 22:15:08,0,no,no,If it's opposing gravity wouldn't it be anti gravity?,view comment
124,,@skeltek7487,29/01/23 02:55:16,0,no,no,"If the bulk of scientists wouldn't be so stubborn about insisting some of the most basic 'natural constants' being constant, they wouldn't even have the 'problem' of dark energy and other anomalies in the first place. But they insist on their simple formulas before having to revise the whole model and all they learned.
Reminds me of some sailors long ago insisting the coastline was moving away from them.",view comment
125,,@strugglingchildofgod5282,29/01/23 03:01:39,0,no,no,its called God,view comment
126,,@windshieldraindrops8228,29/01/23 16:44:47,0,no,no,They are Shiva and Kali of Hindu tradition . Explained by this Eastern mystic  - https://youtu.be/6VGWUOWG_ns,view comment
127,,@sinisterhug1394,30/01/23 00:43:00,0,no,no,"Now, what if dark matter is the fourth dimension..?",view comment
128,,@wesley_4444,30/01/23 14:12:16,2,no,no,Felt like this was one of those clips before movies to show what’s going on and there’s gonna be a apocalypse now,view comment
129,,@andrewrivera3837,31/01/23 14:48:28,0,no,no,You guys will never figure out gods creation,view comment
130,,@GolDRoger-fx2fp,01/02/23 10:50:02,1,no,no,When Science become a Fairy tale.,view comment
131,,@anceledusstorm7534,03/02/23 22:21:21,0,no,no,That my friend is the power of an individual so incredibly powerful that you dont wanna admit He exists,view comment
132,,@waelltifi,09/02/23 10:16:45,0,no,no,I like this guy unlike that mikuku or something japanese guy who talk about dark energy and dark matter as if he uses them daily in making his breakfast ???? hhhh,view comment
133,,@JezzBowden,09/02/23 10:20:10,0,no,no,Why even give it a name!? Why not just admit you don’t know!?,view comment
134,,@chihebhamdi4859,09/02/23 11:57:23,0,no,no,God knows,view comment
135,,@grandad40,09/02/23 12:19:51,0,no,no,IF BLACK HOLES NEED OR US UP TO POWER THEMSELVES THEN THE BLACK HOLES SUCKSION WILL BE POWERING THE EXPANSION PULLING AND KEEPING IT AWAY N OUT OF PLANET EARTH'S INNER ATMOSFEAR TO PROTECT THE CREATORS PRECIOUS HUMANS FROM CANCER DARK MATTER ?,view comment
136,,@sigma_six,09/02/23 22:00:08,0,no,no,"Now he is getting my attention...  because he is humbling himself to the truth of what science really knows... respect...  science is a tool, a process, not the be all end all... why people like Fauci are abusers and liars....",view comment
137,,@lovernotfighter,09/02/23 22:25:30,0,no,no,What is the Universe expanding into? Is there something that the Universe is inside of?,view comment
138,,@danb8863,10/02/23 00:26:12,0,no,no,Oscillations of fluctuations expanding and acceleration to the point of collapsed impulsive contractions in pockets of so called gravity waves...,view comment
139,,@zf5656,10/02/23 03:26:49,0,no,no,No shit Neil. We too heard it when it was explained by Brian Cox.,view comment
140,,@blackvanwyk,10/02/23 03:50:31,0,no,no,So confident in bullshit,view comment
141,,@Dream.big.dreams,10/02/23 10:54:13,0,no,no,If the universe is expanding wouldn’t it be expanding into empty space?  And as such wouldn’t that cause the expansion to be accelerating?  Because the universe is moving towards equilibrium.,view comment
142,,@alinaitzal1173,10/02/23 15:32:15,0,no,no,"Unlike religion, in Science it's OK to not understand shit... Not having a CHEAP, EASY answer that came from a man in a dress selling Middle Eastern Religion is kind of nice... Oh and God ALWAYS needs your money faithful people... pay your tithes rubes!",view comment
143,,@user-fh8dl3yw4v,11/02/23 01:59:48,0,no,no,Picture the universe as an animal the reason it expands is because it’s a mass and eats,view comment
144,,@BahaaedeenSharaf,11/02/23 08:11:18,0,no,no,Allah is the One ?? and only God,view comment
145,,@craigmerryfull7704,11/02/23 09:22:37,0,no,no,gravity probably bleeds into other realities. Our universe probably seems heavier than it is because there are multiple realities,view comment
146,,@stewartmartin7376,11/02/23 15:37:27,0,no,no,if you were a religious person you would call it the hand of God and the breath of God,view comment
147,,@MTrevek,11/02/23 21:27:47,6,no,no,"I think it’s ironic when scientist say that they believe in somethings, that they cannot directly observe, nor measure. They can only in for some thing through something else. In other words, they want us to have faith in dark matter and dark energy, even though it cannot be directly observed, nor measured. Yet materialists who embrace this often mock religious people for having faith and some thing that they cannot directly measure, nor observe, just infer from other things",view comment
148,,@ajhappycats,11/02/23 21:54:02,1,no,no,Wouldn't a spinning Universe explain both of these unknowns?,view comment
149,,@AMildCaseOfCovid,12/02/23 08:05:12,0,no,no,We can't explain gravity so we just made up dark matter.  The universe expands so we made up dark energy.  Physicists!,view comment
150,,@69hunter55,12/02/23 16:16:56,0,no,no,Dark Matter > Black Lives Matter.,view comment
151,,@bhimakarma,12/02/23 22:35:29,0,no,no,ether,view comment
152,,@catkeys6911,14/02/23 02:00:26,0,no,no,"OK, what's the matter, now?",view comment
153,,@rosewhite---,16/02/23 20:56:17,0,no,no,Tyson is a fool who imagines himself evolved from monkeys.,view comment
154,,@stevenmoreno2888,20/02/23 03:35:20,0,no,no,scientists are more,view comment
155,,@danielismail5051,20/02/23 19:08:16,0,no,no,"That energy is God..my friend for it's one of His names....
As for the universe expanding which you guys discovered few years ago,it was written in the holy Quran over a 1000yrs ago...",view comment
156,,@Eduardo-tq5sk,20/02/23 19:38:01,0,no,no,"It is matter that has opposite spin on the quarks,is that possible professor?",view comment
157,,@Adamjonaa,22/02/23 06:43:01,0,no,no,How do you measure it. Because you need empirical evidence on how it affects objects around it.,view comment
158,,@blegendary2322,22/02/23 17:26:23,3,no,no,"Scientist: ""What is that?  I dunno...I think ima call it dark somethin....it doesn't matter....no it does matter... I got it....Dark Matter! ""Lol",view comment
159,,@qaisarshakoor7382,22/02/23 20:29:12,0,no,no,funny ! That you think that.,view comment
160,,@michals4249,22/02/23 20:50:47,1,no,no,So why you calling it dark ?,view comment
161,,@riffswatch1559,23/02/23 21:55:05,0,no,no,Best explanation of this,view comment
162,,@andrewbergsma,23/02/23 22:18:13,0,no,no,I just call it bullshit,view comment
163,,@Sedeerah,24/02/23 12:56:58,11,no,no,"""Sir, I repeat: Did you or did you not see the incident happen?""",view comment
164,,@planetx_x,24/02/23 17:25:35,0,no,no,We don't even know who we are????????,view comment
165,,@burnthypriest3581,24/02/23 21:05:47,0,no,no,You don't know what it is,view comment
166,,@jonmuya,25/02/23 13:40:45,0,no,no,"1+1 used to equal to something more vast than just a regulat equation, but.....",view comment
167,,@TweedSuit,25/02/23 22:54:34,0,no,no,Just ask God.,view comment
168,,@not_averge,27/02/23 13:14:54,0,no,no,"""total ignorant stupidity""

?",view comment
169,,@not_averge,27/02/23 13:15:49,1,no,no,*So that's why space moves like this*,view comment
170,,@deathwish0000,28/02/23 06:24:38,0,no,no,If this universe is in dark theme then is there a universe that's the inverted theme? Like a photo negative?,view comment
171,,@topg4399,28/02/23 09:06:06,0,no,no,This guy talks a load of rubbish,view comment
172,,@TheChocolatBlanc,28/02/23 22:06:50,0,no,no,Didn’t black matter got recently debunked ?,view comment
