Exported by,ExportComments.com,,,,,,,
Source URL,https://youtube.com/shorts/Vp8r5AOR688?si=PMlX8puCdwxwilhy,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
13,,@michaelkahn8744,19/05/23 03:52:50,8,no,no,"Alternative Explanation of Dark Matter and Dark Energy - Newly suggested model of Universe can easily explain Dark Matter and Dark Energy

Einstein’s theory of General Relativity states that spacetime is curved by the presence of mass. This curvature influences the motion other objects with mass and gives rise to gravitation. Thus, gravity is a result of geometric features in spacetime.

However, we also observe gravitational effects – curvature of spacetime – in areas without any detectable mass. This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity. So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed – it is not matter at all, but rather an intrinsic curvature of spacetime. In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now – why is spacetime naturally curved? Why is it not flat in the absence of mass?

The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time. Rather than consider time as a linear dimension, we can consider it as a radial one. Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system – 3 angular coordinates, ?1,  ?2,  ?3, and one radial coordinate in time, t. We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time. Thus, the Big Bang represents t=0, the beginning of time.

The crucial point is that the expansion of the universe is not homogeneous in all directions. The expansion rate at one point on the bubble’s surface may differ slightly from another point near it. The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions. The same way we observe local mountains and valleys on the surface of Earth, we observe local “mountains” and “valleys” on the surface of the universe bubble. The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of “dark matter”.

“Valleys” in spacetime pull matter in, similarly to the warping of spacetime of massive objects. So “dark matter” is really “valleys” in spacetime that are expanding slower than the regions surrounding it. These valleys tend to pull matter in and create planets, stars, and galaxies – regions of space with higher-than-average densities of mass. Conversely, “mountains” in spacetime will repel matter away, an “anti-gravitational” effect, which gives rise to cosmic voids in space where we observe no matter.

Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface. These time arrows are not parallel to each other since the universe is not flat. This causes points to have nonzero relative velocity away from each other. It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating. The “missing” energy required to explain these observations has given rise to the theory of dark energy. The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy. Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.

As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model. Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second. Therefore, the “circumference” of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s. This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer. At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc). Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as:

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6  km?s)/(2?*4233Mpc)=(1.88*?10?^6  km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 + 2.5 km/s/Mpc, so our calculated value is close. There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted. – Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",view comment
14,,@subhasishdas8557,20/05/23 11:09:34,1,no,no,Krishna means black. Lord Krishna is God. Krishna is dark matter.,view comment
15,,@syedarman4172,31/05/23 14:43:16,0,no,no,What about blackholes? We can't directly see them and they also have a very high gravitational force,view comment
16,,@shawns0762,01/07/23 13:17:09,0,no,no,"There is an elephant in the room explanation for ""dark matter"". Most people don't know that Einstein said that singularities are not possible. In the 1939 journal ""Annals of Mathematics"" he wrote ""the essential result of this investigation is a clear understanding as to why the Schwarzchild singularities (Schwarzchild was the first to raise the issue of General relativity predicting singularities) do not exist in physical reality. Although the theory given here treats only clusters whose particles move along circular paths it does seem to be subject to reasonable doubt that more general cases will have analogous results. The Schwarzchild singularities do not appear for the reason that matter cannot be concentrated arbitrarily. And this is due to the fact that otherwise the constituting particles would reach the velocity of light""
   He was referring to the phenomenon of dilation (sometimes called gamma or y) mass that is dilated is smeared through spacetime relative to an outside observer. This is illustrated in a common 2 axis dilation graph with velocity on the horizontal line and dilation on the vertical. It shows the squared nature of the phenomenon, dilation increases at an exponential rate the closer you get to the speed of light.
   General relativity does not predict singularities when you factor in dilation. Einstein is known to have repeatedly spoken about this. Nobody believed in black holes when he was alive for this reason.
   Wherever you have an astronomical quantity of mass, dilation will occur because high mass means high momentum. There is no place in the universe where mass is more concentrated than at the center of a galaxy.
   According to Einstein's math, the mass at the center of our own galaxy must be dilated. In other words that mass is all around us. This means that there is no valid XYZ coordinate we can attribute to our own galactic center, you can't point your finger at something that is smeared through spacetime. Or more precisely, everywhere you point is equally valid.
   This is the explanation for the abnormally high rotation rates of stars in spiral galaxies (the reason for the theory of dark matter) the missing mass is dilated mass.
   According to Einstein's math, galaxies with very, very low mass would not have dilated mass because they do not have enough mass at the center to achieve relativistic velocities.
   To date, this has been confirmed with 5 very low mass galaxies all showing no signs of dark matter, in other words they have normal star rotation rates.
   There is no black holes or dark matter, relativity explains the phenomenon we see.",view comment
17,,@ammarkhan8582,15/09/23 00:40:25,0,no,no,"Allah made angels and devils, and it is mentioned in the Quran that the devils are 9 times more numerous than humans, while angels are 9 times more numerous than devils. However, we cannot see them. We can conclude that these invisible beings could be made from a type of matter. We can name it dark matter, white matter, or invisible matter. It is still unknown to humans which type of matter God used to create them. I think that what we are looking for to explain it more in detail scientist need to study deeper in religious artefacts so they can describe it properly. 

If we combine science with religious facts and study them together that would be the answer what we are searching for as a human being",view comment
18,,@Nocturnal_Reality,16/09/23 10:48:53,4,no,no,"I might have an explanation for dark matter but i cant explain it here 
I need my nobel prize damn it!",view comment
19,,@SLAUGHTERBG,19/09/23 17:47:18,0,no,no,"Dark matter accounts for five times as much of the universe as ordinary matter. However, we know little about it other than that it only interacts with ordinary matter through gravity. Despite our lack of knowledge, scientists do have overwhelming indirect evidence for dark matter. For example, scientists can explain how galaxies rotate and how the large-scale structure of the universe forms and evolves by dark matter’s existence. The term dark matter was coined in 1933 by Fritz Zwicky of the California Institute of Technology to describe the unseen matter that must dominate one feature of the universe—the Coma Galaxy Cluster. The galaxies in the Coma Cluster were moving too quickly for as much mass as there appeared to be, and dark matter was a potential explanation. In the 1970s, Vera Rubin of the Carnegie Institution found evidence for dark matter in her research on galaxy rotation. But the nature of dark matter remains a mystery.

Scientists have several candidates for the types of particles that make up dark matter. One possibility is that dark matter is made of WIMPs (weakly interacting massive particles) that would have 1 to 1,000 times more mass than a proton. Another candidate is the axion, a particle ten-trillionth of the mass of an electron. In theory, axions would convert to a particle of detectable light (called a photon) in the presence of a strong magnetic field. Alternately, dark matter may also exist in a rich and complex set of particles.",view comment
20,,@guruwu1566,24/01/24 05:36:24,1,no,no,Dark Matter = Gods Creative Force,view comment
21,,@kirank4782,25/01/24 20:09:27,0,no,no,False,view comment
22,,@MrConstitutionDay,14/02/24 04:54:40,0,no,no,"Dark matter is quite real.
Check it out. Here's the most probable approach to the problem.

The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.",view comment
23,,@grigorovnikola7757,28/03/24 15:51:05,0,no,no,"""Black matter"" only exists in someone's brain.  Therefore, only ""genius"" people receive awards for claims in which they openly claim to know nothing.  It is known by Mr. ""E"".",view comment
,,,,,,,,
