Exported by,ExportComments.com,,,,,,,
Source URL,https://youtube.com/shorts/APINXTuJpdo?si=Fmb4gU7w3THRmmmv,,,,,,,
Timezone,,,,,,,,
,,,,,,,,
Some Comments may not appear here because of their privacy settings,,,,,,,,
,,,,,,,,
,,Name (click to view profile),Date,Likes,isHearted,isPinned,Comment,(view source)
56,,@Slurrpappy,14/11/22 15:38:03,0,no,no,"“Dark matter”
My dumbass:oh! Futurama",view comment
57,,@sachinborekar2774,14/11/22 15:41:21,0,no,no,This all explained in Indian mithology.... It is a non physical dimension of energy....,view comment
58,,@niyaziaadil5939,14/11/22 15:41:33,0,no,no,you're telling the space fabric is dark matter?,view comment
59,,@vikat06,14/11/22 15:41:55,0,no,no,ok but why is this guys music so gloomy always,view comment
60,,@Multiple_personalities,14/11/22 15:42:06,0,no,no,sounds like dark Souls coming up,view comment
61,,@konoveldorada5990,14/11/22 15:46:10,1,no,no,"*Gone, reduced to Dark Matter.*",view comment
62,,@arjunabishek2979,14/11/22 15:46:15,0,no,no,"Wow what a mathematician in our world!!
68+27=95 
Not 96",view comment
63,,@Holks28,14/11/22 15:46:24,0,no,no,"Its like water but it has like forms of layers and the fact that its black is j think like when you look at coke its brown or black but when its a little layer its more lighter.




Please pin me",view comment
64,,@Tsatisfactor777,14/11/22 15:46:39,234,no,no,"""if 96% of them are dark, then in no time we will complete our work"" -????",view comment
65,,@shade-ya1117,14/11/22 15:46:39,0,no,no,Dark matter like the particle accelerator,view comment
66,,@armouredduck4334,14/11/22 15:46:44,0,no,no,Props to the camera man????,view comment
67,,@justmemayank352,14/11/22 15:47:19,4,no,no,Someone who can find answer to that question will definitely be on yt,view comment
68,,@starslight1797,14/11/22 15:47:32,1934,no,no,Why do I feels like someone going to get an accidental Noble award from this,view comment
69,,@ugh7677,14/11/22 15:48:17,0,no,no,“works like an attractive force” you mean Ryan Reynolds?,view comment
70,,@Markredplays5153,14/11/22 15:48:47,0,no,no,68+27=95 not 96,view comment
71,,@24hrpanic,14/11/22 15:50:50,0,no,no,"Nobel prize?
Okay so basically-",view comment
72,,@muhammadabidhameed3986,14/11/22 15:51:46,0,no,no,Bro where is ur nobel prize for the discovery lol,view comment
73,,@igniterohit9770,14/11/22 15:51:58,1,no,no,68 + 27 is ofcourse 96 not 95,view comment
74,,@ArmanKhan-un8ff,14/11/22 15:52:20,126,no,no,"Aatrokobi : this is the biggest problem in physics if you can solve this there is noble prize for you 

Me : i can't even solve basic physics problem",view comment
75,,@emperor8716,14/11/22 15:52:27,1,no,no,watch them quirky horoscope girls use this to justify being bitches ??,view comment
76,,@Reaper.In.Hell911,14/11/22 15:53:46,0,no,no,"I mean you said it all the dark matter is the reason the universe isn't falling apart and the dark energy is expanding the universe so in the sense dark energy makes the universe bigger and the dark matter glues it so it doesn't fall apart right, so it's kinda cooperative stuff you know.",view comment
77,,@2if_GD,14/11/22 15:55:06,1,no,no,"I don't know why but it's weird to think how nothing can be somewhere. Like, how do you describe an empty part of space apart from just saying empty? It's confusing af.",view comment
78,,@katharinabar3336,14/11/22 15:55:11,0,no,no,Im comment number 83??,view comment
79,,@ratuldeoun7228,14/11/22 15:56:15,0,no,no,Dark energy is scary and fascinating at the same time ??,view comment
80,,@nawafalbalushi3346,14/11/22 15:57:23,0,no,no,What if we are the abnormal matter,view comment
81,,@sMkasdf,14/11/22 15:57:27,0,no,no,Darker than under the bed,view comment
82,,@pleasetouchgrass9496,14/11/22 15:58:30,0,no,no,"Matter didn't make me, my mom made me.",view comment
83,,@Steve.....,14/11/22 15:58:36,0,no,no,Space is full of mystery,view comment
84,,@shivakumarr1575,14/11/22 16:00:30,0,no,no,Hopefully I want to solve this problem in physics lol,view comment
85,,@vaydik_pandey,14/11/22 16:02:51,0,no,no,"I am an engineer but still  I wonder that why mathamatics is required in computer science and coding, yes I am a software developer.",view comment
86,,@monki1666,14/11/22 16:04:22,0,no,no,dark matter is probably just nothing i think,view comment
87,,@abhinavtomar325,14/11/22 16:04:39,0,no,no,"I've also solved it ????
Text me iil send u the solution ??????",view comment
88,,@Astromemer,14/11/22 16:06:13,0,no,no,I don’t like it but like dark matter is a call of duty camp btw,view comment
89,,@krusekrabe9316,14/11/22 16:06:52,0,no,no,its because the dark is rlly big it can be destroyed be andromeda bc he could beat to death of stars it can be,view comment
90,,@contessasalamanca8094,14/11/22 16:08:28,0,no,no,Me : continued to loose IQ,view comment
91,,@HarryExplainsSpace,14/11/22 16:09:51,0,no,no,Meeeee,view comment
92,,@goldvinity5989,14/11/22 16:10:08,0,no,no,I’m in the 4%,view comment
93,,@frogmanjump1222,14/11/22 16:11:11,0,no,no,Its 99 btw,view comment
94,,@rarecuber,14/11/22 16:18:08,23,no,no,Your background music always gives me chills ??,view comment
95,,@laurahardison7168,14/11/22 16:20:54,73,no,no,"I recently discovered this channel and I am so addicted 
I'm a girl who always dreamt about being an astronomer but I have no support my parents don't support me my siblings don't support me I mean no one literally no one everyone discourages me but I love studying about space and this channel is helping me to get to know more about space",view comment
96,,@zPxychoCaxon,14/11/22 16:23:27,0,no,no,if 4% is considered normal compared to 96% then is the 4% really _normal?_,view comment
97,,@arunchh,14/11/22 16:24:02,0,no,no,Bro the universe is darker than my future??,view comment
98,,@robinpereira2302,14/11/22 16:26:50,1,no,no,Do you believed in Science (Big Bang theory) or God (Creation)???,view comment
99,,@joab757,14/11/22 16:28:44,0,no,no,We are missing something. And it may be dark matter. It may not.,view comment
100,,@joab757,14/11/22 16:29:41,0,no,no,No. This IS the biggest problem atleast in physics regarding astronomy,view comment
101,,@mrac..,14/11/22 16:31:24,1,no,no,"I thought he was gonna say ""So if you can solve it, write it in the comments below""",view comment
102,,@hipsterroxx7238,14/11/22 16:32:07,2,no,no,"Which u can't see 
U can't touch 
Me : John Solar",view comment
103,,@mandarmandar6975,14/11/22 16:32:23,1,no,no,"Bro, I need ur opinion please, what you think about if you love someone and, that person is still ignoring you,  I'm stuck in this position ??????",view comment
104,,@bimoliniw933,14/11/22 16:32:45,0,no,no,So you mean so u mean that you mean that i mean that you you might think that think that you think that i think that dark matter should be around galaxys like in little parts to keep it in sink and i think you can only interact with dark matter only with gravity so and then now see so what if the gravity is trying to come in and make it dancer like Stars but the dark energy pusses it away like the energy made within starts to at keeps them getting bigger so i think that when it runs out it will make the universe sink in on its self and it will form an blackhole or the remake the Big bang,view comment
105,,@jaylathepillowqueen8479,14/11/22 16:43:13,0,no,no,I think the 96 percent of the universe was in the milk my dad never came home with,view comment
106,,@justinebabu3408,14/11/22 16:46:14,0,no,no,Ye a theory famour astrophysists could t solve? Me solving it? I'm suffering with 12 grade physics,view comment
107,,@An_Epic_MineTuber,14/11/22 16:47:10,0,no,no,Scientifically the rest of the universe is just dark energy and dark matter/a really huge blackhole,view comment
108,,@AirForceChmtrails,14/11/22 16:47:28,1,no,no,How can you tell something is missing if you can't know what the content should be? ?? Did God advise you? ??,view comment
109,,@FahadKhan_3007,14/11/22 16:58:57,1,no,no,"As a space enthusiast, I appreciate the straight up sensible explanations... 
Keep it up, I am here since you had less than 50K subs.",view comment
110,,@theeswinkler4998,14/11/22 17:09:59,0,no,no,"Dark energy is not what is pushing the universe, it is the quintessence force that causes space-time to expand and as a consequence push matter apart.",view comment
111,,@VWATTT,14/11/22 17:18:07,0,no,no,Why,view comment
112,,@Cubi145,14/11/22 17:23:30,1,no,no,"Me who’s name is NobeI,already have a nobel prize don’t need another??",view comment
113,,@beppewil9422,14/11/22 17:25:14,0,no,no,ESA is sending up a telescope called Euclid to try and see dark matter,view comment
114,,@johnsaunders7257,14/11/22 17:34:22,0,no,no,what if the matter and light black holes eat gets turned into dark energy.,view comment
115,,@chairontheroof,14/11/22 17:35:23,0,no,no,I must be made of the opposite of dark energy,view comment
116,,@airborne099,14/11/22 17:36:23,17,no,no,"""If you can solve it, I can guarantee there is a Nobel Prize waiting for you"" BRO I GOT A D FROM MATH LAST YEAR ????",view comment
117,,@livewithnature2678,14/11/22 17:36:50,0,no,no,Bro how will we find out when we dont even know what is in our earths  96% of the ocean,view comment
118,,@MattHibbard1993,14/11/22 17:40:18,0,no,no,Can someone please tell me the name of the music used in this video? I'd really appreciate it,view comment
119,,@dukegaming77,14/11/22 17:42:07,0,no,no,Thank you finally you made it,view comment
120,,@larryhikeous931,14/11/22 17:49:28,0,no,no,"Scientists: “only 4% of the universe is made up of normal matter, 96% is dark matter”
Me: “it doesn’t matter B)”",view comment
121,,@yassin5904,14/11/22 17:52:01,0,no,no,Bruh 68+27=95 not 96 ??????,view comment
122,,@liger3553,14/11/22 17:52:29,0,no,no,"My dumb theory 

The reason for the normal matter only being 4 percent is because if there was more it would overlap the dark matter meaning that the universe is going to blow 
It’s a dumb theory I ain’t smart so yeah",view comment
123,,@aizen-so,14/11/22 17:52:43,0,no,no,No,view comment
124,,@prakharjainxi1353,14/11/22 17:56:33,0,no,no,What if somehow we can use this energy then can we travel at speed of light ?,view comment
125,,@sparkingshadows3452,14/11/22 18:06:03,1,no,no,if we have still not discovered the entire universe them why and how do we know how much universe we have discovered and how much is made up of normal matter?,view comment
126,,@rem49,14/11/22 18:07:53,0,no,no,"the aliens that live in dark energy and dark matter: ""why the hell is 4% of the universe missing""",view comment
127,,@dharveshdeenkhan458,14/11/22 18:12:24,0,no,no,Love you from India ???? ? ?,view comment
128,,@hriteshmaikap7506,14/11/22 18:20:00,0,no,no,This means we humans are pretty rare ??,view comment
129,,@troltristan6606,14/11/22 18:20:50,1,no,no,Day 1 of saying your shorts are amazing untill you explain why rockets need stages to safe fuel and cant just be one thing like planes,view comment
130,,@SparkliOfficial,14/11/22 18:21:39,0,no,no,Thats why I shall join the dark side,view comment
131,,@victherocker,14/11/22 18:25:12,0,no,no,"Fun facts: 
- If Einstein hadn't come up with relativity and time dilation, we would probably call the time inconsistency observed from two people in space and on Earth ""dark time""
- How do we know dark matter exists? Take a look at a galaxy. From observation we've found out the outermost arms of a galaxy are travelling at a much greater speed compared to what's expected from a simple gravitational force model. This means there must be something there to help hold the arms together.  
- How do we know dark energy exists? It's because of the fact that space is expanding at an increasing speed. Gravity should have been a dominant force in the universe and everything should've been coming together. But instead, there exists a strong mysterious force much stronger than gravity, so strong that it pushes everything away from each other at an increasing speed. We call it ""dark energy""",view comment
132,,@gentle011,14/11/22 18:25:56,0,no,no,there's no solution because we have alot of problems like the velocity and speed of the rocket our tech isn't that much advanced to reach farther signals we don't have enough fuel for the rocket engines people are being dumb our generation is the worst so yeah there's no solution,view comment
133,,@jojobrow,14/11/22 18:41:30,0,no,no,"It is matter who is going so fast we can't measure it , same as dark energy , it is energy not in our spectrum , just a little faster than 'normal light' , my theory is that light is just a fraction slower than absolute speed , any form of energy faster than light is not detecable",view comment
134,,@TheNightcrowsNest,14/11/22 18:42:21,1,no,no,I have a hard time believing this one.... Sure someone smart came up with these numbers... BUT... To give absolute number values means we KNOW all the FACTS.  Truth is what we know isn't much... And things we think/thought we know are proving to be wrong....so let's say the universe is round (spherical) like here on earth we have a limited distance in which we can see (or understand) before the curvature of space doesn't allow us to see any further...so I think I'll wait a little longer when we have a way better understanding of our universe before I accept these values in which you present.... Mind you I'll be prehistoric before that happens.,view comment
135,,@ccrl4603,14/11/22 18:51:01,0,no,no,"your videos have really made me think about how small we actually are as earth. Might think that’s bad, but I mean it in a good way. You made me appreciate space more and make me more interested in it than I had ever been before. Thanks for that!",view comment
136,,@ruancroukamp2812,14/11/22 18:51:35,0,no,no,Wat if it is like a white hole that ekspands,view comment
137,,@nibirahamed5572,14/11/22 18:52:50,0,no,no,No one can solve it this is the mystery of Allah,view comment
138,,@achrafmbappe,14/11/22 18:54:29,0,no,no,My deep thoughts after understanding the vid: so you mean that thing a supernova?,view comment
139,,@blazing4968,14/11/22 18:56:29,0,no,no,What if here me out we use this dark matter and became meta humans like the flash,view comment
140,,@gl1tchy69,14/11/22 18:59:15,0,no,no,"Wait just a lil thing I thought about what if- there were life in every planet but the reason we can't find any might be because we were the latest an the last planet to hold life because there might have been a huge extinction somehow - I made this up because some of the planets we visited are only described as ""used to hold life""...",view comment
141,,@teamdawah6089,14/11/22 18:59:18,0,no,no,Allahu Akbar ??,view comment
142,,@ThetopGoat,14/11/22 19:02:16,0,no,no,I thought dark matter was still just a theory and not a for sure thing?,view comment
143,,@crimson_x,14/11/22 19:03:01,0,no,no,Man’s speaking darker than your mum,view comment
144,,@leedsone7310,14/11/22 19:03:15,0,no,no,I know why my dad is a scientist my dad stink is stuck together to make a bigger one a bigger universe,view comment
145,,@Princess_Of_Charming,14/11/22 19:08:20,0,no,no,I'm going to do it ??,view comment
146,,@ModifiedSteve,14/11/22 19:11:03,0,no,no,I knew of this before this video. I did not know only 4% of the universe is something we understand,view comment
147,,@Astronomyguy123,14/11/22 19:38:35,0,no,no,"My theory is that since dark energy is a very repulsive force that constitutes most part of our universe, and dark matter is a strong glue, they both work as a pair, let’s say.
You don’t a lot of glue, otherwise everything would be stuck, and you a lot of repulsive force, for the universe to expand at a high speed.
That’s why galaxies are fading away(dark energy).
That’s why galaxies have a neighbor (dark matter).
It all has a meaning.
Dark matter also works for our planets, black holes, white holes, stars…
Because if there was no dark matter, everything would fade away with the universe’s expansion.",view comment
148,,@petarzelic4499,14/11/22 19:40:47,1,no,no,The univers is expending so fast that darkmater can't keep up,view comment
149,,@TheNoiseySpectator,14/11/22 19:51:08,0,no,no,"Ridiculous! 
does it not more conform to standard scientific practice as well as _common sense_ that if your understanding of something like the universe could only be correct if 20- something percent of the energy in the universe and most of the matter in the universe are invisible to you, and have no other effects except gravity, and surround everything everywhere like the universe is submerged in an invisible ocean, but it doesn't affect us at all... 

is not the *better* answer that that *Our Theory* is what is wrong??!!! 

But, it seems to have occurred to nobody else that the problem is with _our understanding of gravity!_
??

What if you got on a scale that said you weighed 500 pounds,  and you decided to test it by putting a twenty pound weight on it, and the scale said it weighted a hundred pounds? 

Would you say ""Wow there must be a leak of radon gas on here, made up of a super heavy isotope, pressing down on everything!"" ??
or, would you _throw away your bathroom scale and get another one?!_

But, I am guessing that they will not be giving me a Nobel prize, even if it seems obvious. ??",view comment
150,,@sethhenderson9010,14/11/22 19:51:23,0,no,no,I know the answer and the reasons why concerning everything u just said. The reason I don’t say the answer? Because anyone/everyone who would be interested in the answer doesn’t actually want to HEAR the answer or even CONSIDER/CONTRMPLATE if it’s actually true or not. WOMT even try to test it. They say that it’s untestable. But guess what else is untestable that you scientists DO believe tho? DARK ENERGY AND DARK MATTER. Before u go any further just know that there isn’t any proof and it’s untestable as of right now to actually prove that dark matter and energy even actually exsist. In fact some scientists even say neither exsist and that another explanation is the answer. The answer I have for you has actually already been told to us. It’s the separation of the world and the FIRMAMENT. All that supposed extra weight and energy ARE the Heavens and of course God…I wonder how much god in all his majesty and power weighs along with the place he dwells…but even tho science still cannot even prove or offer any actual concrete evidence that dark matter or dark energy actually exsist will go on to say that I’m wrong and that there’s no gif or heaven and that I’m wrong without PROVING it wrong and without PROVING their own theory. All I’m saying is instead of just saying I’m wrong why don’t u do what scientists do and start to figure out a way to test it to figure it out. Don’t say it’s impossible everything in science was once thought to be something different or even unknowable before someone somewhere at some point in time HAD TO DISCOVER IT. Just cause it wasn’t discovered yet tho didn’t mean that it didn’t exsist or that it’s truthbwasnt true just cause u couldn’t prove it true. All I’m saying is people dismiss the Bible cause of the crazy stories in it right well the Bible was written by humans passed down by humans and we are fallible and so that can make aspects of the Bible fallible also despite what Christian’s may think but one thing despite human kinds fallibility is the fact that GOD himself is not fallible and just cause mistakes passed down over millennia can be found in the Bible DOES NOT PROVE THAT GOD IS NOT REAL AND THAT GOD DID KIT CREATE A HEAVEN THAT HAS BEEN SEPERATED FROM THE WATERS(earth) that we cannot see. We can’t see cells or microorganisms and for most of human history that entire world was u known and as far as the people alive at the time we’re concerned that world didn’t even exsist. All I’m saying is it can still be true today that the heavenly realm just has not been proven yet to exsist because we haven’t found a way to observe it today yet so don’t just dismiss God as being the answer. If science is so fact and evidence based if u have no facts or evidence to prove god isn’t real then you can’t just say gif doesn’t exsist or he’s not real and still claim to be a true scientist. Lastly like I said everything humans have done concerning God is subject to fallibility and therefore any if it cannot be used to directly prove or disprove god since none of it can truly be said to be a true control that we can use and since the Bible cannot be said to be a true control then u cannot use the Bible tans point out something to then say there that’s my proof he does or does not exsist,view comment
151,,@notyourdaadd,14/11/22 20:14:26,1,no,no,Hide in plain sight,view comment
152,,@patoto3307,14/11/22 20:21:38,0,no,no,Bruh,view comment
153,,@patoto3307,14/11/22 20:22:07,0,no,no,This is like me Tring to find my phone that's in my hand,view comment
154,,@shashiplaysroblox8622,14/11/22 20:22:56,0,no,no,The 27 percent is compensating  the 68,view comment
155,,@delightnwugo263,14/11/22 20:28:23,0,no,no,Just some random stuff but l love you videos and I want to be a Space engineer,view comment
156,,@aaronpreston3037,14/11/22 20:31:58,0,no,no,rosie o'donnell ate it,view comment
157,,@Sunta999,14/11/22 20:37:07,0,no,no,"What about anti matter , are they the same thing.?",view comment
158,,@delinquente1444,14/11/22 20:57:43,0,no,no,They believe some bullshit dark matter but not God,view comment
159,,@Blanq9982,14/11/22 20:58:11,0,no,no,If we can’t c it couldn’t there b another colony mad ye of dark matter that can’t c us cuz we r ‘normal matter’,view comment
160,,@emperorpalpatine2642,14/11/22 20:58:41,0,no,no,Bro what is the other 5% then cuz 68+27=95,view comment
161,,@jonbear6652,14/11/22 20:59:42,0,no,no,Dark energy and dark matter are theories with no discovered way to prove their existence that I know of,view comment
162,,@Kirb64crystalshards,14/11/22 20:59:44,0,no,no,"“Dark matter”
You just made every kirby fan freak out",view comment
163,,@derpypenguin1964,14/11/22 21:00:43,0,no,no,Fun fact dark matter is the most expensive thing in the universe even though there is so much.,view comment
164,,@hg_hellonothunu,14/11/22 21:06:51,0,no,no,It was ohio,view comment
165,,@2more621,14/11/22 21:08:05,0,no,no,I FIGURED IT OUTTTTTT,view comment
166,,@Lillian333,14/11/22 21:13:37,0,no,no,How do I fix 96%! Of the universe,view comment
167,,@filipmilic7966,14/11/22 21:14:22,0,no,no,Me  : primordial black holes,view comment
168,,@soka667,14/11/22 21:20:34,1,no,no,"Boy we have known this for years now we getting to the point that we have to investigate nothing/void

Voice is a god or a ancient or something he exists and doesn't exist everyone is part of him but doesn't have the power practically you are just his property",view comment
169,,@Meowwaitingforsomething,14/11/22 21:35:21,0,no,no,"Me now when my teacher says everything in the universe made out of matter:
WRONG! 96% of the universe is dark matter",view comment
170,,@hi_bored_im_dad,14/11/22 21:39:18,1,no,no,"I’m a firm believer that simulation theory solves for all the unexplainable problems we have in physics today. Like, the Big Bang was just someone turning on the computer. Dark matter is the hardware, the canvass that allows the observable universe to render in front of us. 

We only need to see/touch what we interact with, and it’s safe to say most of us are not physically interacting with space. No sense wasting computing power on things that are out of our reach.",view comment
171,,@quiver8486,14/11/22 21:45:05,0,no,no,You need to be on NASA program,view comment
172,,@maduaghtaucheeetah4520,14/11/22 21:48:47,0,no,no,"I'm in 5th class and I'm a kid so I can't solve it

lululululu",view comment
173,,@AkenoRage,14/11/22 21:49:58,0,no,no,"The people luving the universe in the (Dark matter) u say, so the people living in there technically has powers





This is a joke",view comment
174,,@lukafulltv94,14/11/22 21:50:54,0,no,no,"damn
now wheres Medium matter",view comment
175,,@DimZelenskey,14/11/22 21:59:08,1,no,no,That Nobel is waiting...,view comment
176,,@angelitagabaya2137,14/11/22 22:05:14,0,no,no,Theres one more percent left,view comment
177,,@spacefacts5265,14/11/22 22:12:19,0,no,no,Our universe is like a black hole instead it’s pushing out,view comment
178,,@ifucturmotha6692,14/11/22 22:14:47,0,no,no,"its positive and negative energy of the universe that creates the flow of time space, its like electricity but its gravitational flow.",view comment
179,,@Taxevader777,14/11/22 22:17:05,0,no,no,Solved it the universe plays dnd,view comment
180,,@sweetchilli1261,14/11/22 22:19:39,0,no,no,Isnt dark matter/energy the things we simply know nothing of?,view comment
181,,@smellygreenbean6110,14/11/22 22:20:44,0,no,no,"maybe a long time ago there was an even amount of dark energy and matter, but then because it's 2 opposing forces, they magically did some hawking radiation rubbish and turned into normal matter, and now dark energy and matter are unbalanced because the universe isn't empty anymore and as things are born they collide, causing a pushing or repulsion force, so there's more than double the dark energy than dark matter?

idk leave me alone",view comment
182,,@plutooo525,14/11/22 22:25:46,0,no,no,"God,what did you make?",view comment
183,,@199compound,14/11/22 22:33:15,1,no,no,It's because only 1% of the light spectrum is visible to human beings. So imagine all that is out there even in our own solar system. Higher dimensions other beings - The unseen is all around us and quite literally.,view comment
184,,@jamtangan4700,14/11/22 22:33:32,0,no,no,Is star wars real??,view comment
185,,@azure3438,14/11/22 22:33:35,0,no,no,"me after hearing in the universe flooded of dark matter : "" and why tf dark matter expensive if it was everywhere in universe ??""",view comment
186,,@md.omarfaruk5726,14/11/22 22:33:40,0,no,no,"Just say ""God"", now, does that make sense?",view comment
187,,@SunnySlays101,14/11/22 22:36:51,0,no,no,*me*,view comment
